🔴 Chociaż krowie dasz kakao, nie wydoisz czekolady | LIVE #3
🔗 https://www.youtube.com/watch?v=TTa-380ajUY

2:  Witajcie serdecznie.
8909:  Nic się nie zmienia i możemy sobie słuchać tego i trenować na siłce, a jeżeli będziemy to robili z książką, to spadniemy z rowerka.
8916:  No przecież jak można tak nie myśleć?
8918:  Straszne to jest.
8921:  Pewnie, że był Thief ogrywany.
8923:  Znakomita gra, absolutnie, Filipie.
8926:  Co sądzę o cyklu roboty Adasimowa?
8928:  No to to jest taki must read, jeżeli chodzi o klasykę science fiction.
8934:  O, Krzysztof on mówi, że wczoraj obejrzał Doktora No i w zasadzie manieryzmy Bonda są jedynym elementem łączącym te filmy.
8941:  Tak, bo to jest to spoiwo narracyjne dla całej serii.
8944:  Opinia o Genshinie, love-hate relationship klasyczna.
8947:  Z jednej strony kocham,
8949:  Bo jest świetne światotwórstwo, fantastyczne postaci, dobre pomysły narracyjne, ale z drugiej strony jest już ten grind i blokery postępu i progresu rodem z gier mobilnych.
8961:  Guilty pleasure z zakresu książek, seriali i filmów.
8966:  Nie mam czegoś takiego jak guilty pleasure.
8968:  Przyjemność, którą czerpię nigdy nie wiąże się z poczuciem winy.
8971:  Mówię to serio, nie kryguję się.
8974:  Nie potrafię wymienić niczego, co bym przeczytał, obejrzał albo w co bym zagrał, czego się w jakikolwiek sposób wstydzę, ponieważ ja nie traktuję rozrywki ani rozgrywki tym bardziej jako straty jakiegoś czasu cennego.
8988:  Elisabeth Hemingway można przeczytać, ale nie trzeba.
8992:  Tak samo jak Faulknera.
8995:  Czy grałem w Vampire The Masquerade Bloodlines?
8997:  Oczywiście.
8998:  I wiecie jak czekałem na dwójkę?
9000:  No to się doczekałem.
9002:  Nie wiem jak można potępić audiobooki, to jest krytynizm absolutny.
9006:  Oczywiście, że były badania na temat tego, że są równiewartościowe.
9009:  Nie mogą nie być równiewartościowe, ponieważ treść książek jest dokładnie taka sama.
9012:  Ja nie jestem w stanie zrozumieć problemu z tym.
9016:  Olga Tokarczuk nie zasługuje na analizę twórczości i poglądów w moim wykonaniu.
9021:  więc jej nie będzie z dzichu.
9022:  Co ze StarCraftem 2?
9023:  Zapomniałem o StarCraftcie 2.
9024:  Jak ja mogłem zapomnieć o StarCraftcie 2?
9026:  Kocham StarCrafta 2, tylko że nie w wersji multiplayerowej, expertowej, tylko singleplayerowej.
9032:  Jakie moje pasje?
9034:  No to poza grami wideo, bo będzie trochę ciężko i innymi dobrami kultury, typu seriale i książki.
9043:  jamniki, nie wiem, może oprócz tego może być, kiedyś była jazda na rowerze, teraz nie mogę jeździć na rowerze, więc jeszcze możemy dorzucić pływania, chociaż nie wiem, czy to jest pasja i nie wiem, co jeszcze, trudno mi wymieniać takie rzeczy, bo szczerze powiedziawszy, to, co ja robię, to jest moje życie.
9061:  Czy znam myśl futurologiczną Klausa Schwaba?
9064:  Nie znam, ale znam twórczość V.E.
9065:  Schwab, która pisała urban fantasy.
9071:  O, o. W kolejności od najlepszego do najgorszego Wiedźmina.
9075:  Opowiadania, saga, seriale, gry i animacja.
9080:  Zmienię twoją kolejność.
9081:  Opowiadania.
9084:  Nie, przepraszam.
9085:  A może?
9086:  Dobra.
9087:  Gry, opowiadania, saga, animacja, serial.
9092:  Przepraszam.
9094:  Ale jeżeli chodzi o świat Wiedźmina...
9096:  to to, co zrobili Redzi, jest bezkonkurencyjne.
9098:  I rozumiem to coraz bardziej teraz, jak wróciłem na streamach do Wiedźmina, dlatego że ledwie rok temu wróciłem do sagi Andrzeja Sapkowskiego.
9107:  Jest świetna, ale to, co robią Redzi, to jest level wyżej pod wieloma względami.
9113:  Więc jeżeli mam oceniać cokolwiek w świecie wiedźmińskim, to będzie to taka kolejność.
9117:  Witamy przeciętnego człowieka.
9119:  Wczoraj od pół roku włączyłem Civilization VI i syndrom jeszcze jedna tura z jadami noc.
9124:  Ja tak mam przy Warhammerze zawsze.
9126:  W Devil May Cry nie grałem zbyt dużo zręcznościowych wymagań, jak dla mnie, obawiam się.
9133:  W trzeciej klasie liceum piszę film, nie mam czasu na fizyczne czytanie książki, nie wyobrażam sobie funkcjonowania bez audiobooka.
9138:  No wiecie, gdyby były audiobooki dostępne wtedy, kiedy ja czytałem lektury, byłem do tego zmuszany, to gwarantuję wam, żebym to robił, bo ja jestem człowiekiem, który musi robić coś przy okazji.
9149:  Jak jestem na jakiejś konferencji czy zebraniu, standardowo zawsze mam w rękach telefon albo laptopa i coś robię.
9155:  Dla mnie błogosławieństwem były zdalne spotkania i zebrania, ponieważ zawsze grałem wtedy w gry wideo.
9161:  Przepraszam was wszyscy, którzy się ze mną wtedy spotykaliście, ale domyślam się, że nie zauważyliście, żeby Krzysztof w jakikolwiek sposób nie dostawał intelektualnie.
9169:  To dlatego, że Krzysztof, jak i wiele osób, ma coś takiego, że potrzebuje robić w tle, bo jest przebodźcowany.
9175:  Dzisiaj większość z nas jest przebodźcowana.
9177:  Jak ja robię sobie cokolwiek w tle, może to być, nie wiem, dla kogoś szydełkowanie, dla mnie jest to granie w jakąś właśnie powtarzalną grę typu Genshin Impact, gdzie muszę zrobić dailies,
9187:  to wtedy mi jest łatwiej się skupić na narracji czyjejś, dlatego też rozumiem w stu procentach ludzi, którzy słuchają audiobooków i robią coś obok tego.
9196:  Czy oglądam ID?
9196:  Jeżeli mowa o Operze Verdiego, to chyba tak, bo w ramach transmisji z Metropolitan Opera, które to uświadomiły mi swoją drogą w czasach covidowych, że są tacy artyści, którzy tak jak w Polsce mówią, że jest pandemia, zapłaćcie nam, jesteśmy kiepscy, nie będziemy robić transmisji, bo...
9215:  Bo to jest urąganie sztuce.
9217:  No i też jest Metropolitan Opera, czyli opera, do której ściągają najwybitniejsi śpiewacy z całego świata, która nie miała problemu robić poza pandemią transmisji do szkół, żeby walczyć z tą stygmatyzacją ludzi, których nie stać na wywalenie 500 dolarów na płyście do metr.
9232:  co sądzę o dramie gęśnowej, niskich nagrodach od Miojo dla graczy, została zażegnana w tym sensie, że streamerzy zrobili na tyle dużo szumu, że te nagrody poleciały.
9241:  Troszkę, bo troszkę, ale poleciało.
9243:  Ja traktuję gęśnina bardzo rozrywkowo, więc szczerze powiedziawszy nie przyjąłem się tym specjalnie, bo i tak uważam, i taka jest moja teoria spiskowa, że w momencie, w którym by dorzucili nam nawet 4 tysiące Primo Gemów, czyli tej fikcyjnej waluty,
9258:  za którą kupuje się tam postaci, to gwarantuję wam, że wtedy magicznie by spadły stawki, zgodnie z którymi prągi procentowe dla uzyskania postaci pięciogwiazdkowej i wszyscy byśmy załiszowali Monet i Chichi i inne żenujące postaci, których nikt nie chce znaleźć.
9273:  Chociaż Mona jest całkiem niezła akurat, ale zostawmy to.
9276:  W każdym razie jestem głęboko przekonany, że tak by było, bo prawda jest taka, że możemy tylko ufać Michojo, że te procenty, które podają losowania postaci są właściwe.
9284:  Ktokolwiek, kto wishował kiedykolwiek na Weapon Bannerze, przepraszam za inside'owy, informacje z Genshin'a, wie dobrze, jak bardzo jest to adekwatna uwaga.
9293:  Zapytam cię, pisze Miracle, o moje zdanie nad Braci Strugackich.
9296:  Czy czytałem może... Niestety to jest moja zaległość, jeżeli chodzi o klasykę i wciąż nie.
9301:  Ulubione opowiadania Luciusa Sheparda.
9304:  Ojej, trudne pytanie, bo nie pamiętam tytułów, ale bardzo lubię Smok i Griol, jeżeli dobrze pamiętam.
9311:  Dlaczego nie jestem fanem planszówek?
9314:  Cóż za supozycja.
9316:  Straszna.
9317:  Oczywiście, że jestem fanem planszówek, ale po prostu w nie nie gram.
9321:  To znaczy, jeżeli liczymy w to te planszówki, które pamiętam z okresu dziecięctwa, to tak, grałem maniakalnie i nałogowo, ale po prostu teraz alternatywa w postaci gier wideo sprawia,
9332:  Coraz rzadziej mam ochotę, o tak to ujmijmy, ale jeżeli ktoś mi zaproponuje zagranie w jakąś grę planszową, do której w zasadzie nie są przesadnie skomplikowane, bo jednak mój mózg nie działa tak jak kiedyś, to nie ma problemu, to zanurzę się w nią z rozkoszą.
9346:  Natomiast jeżeli chodzi o planszówki, które są utrzymane w klimatach fanbaz i tak dalej, tam trzeba troszeczkę więcej takiego genu gracza.
9353:  RPG-owego, którego ja niestety mam wrażenie, że nie mam.
9356:  Czy pisanie książek bez studiów jest wykonywalne?
9358:  Ja myślę nawet, że brak studiów może w tym pomóc, chyba że mówisz o studiach typu Creative Writing, wtedy uważam, że warto im dać szansę.
9364:  Kurs Creative Writing też może być dobry.
9366:  Jeżeli chodzi o Sankt Endera, bardzo polecam.
9369:  Każdemu, kto mu się podobał ten film, to informacja od razu.
9373:  Książki są wiele rzędów wielkości lepsze i bardzo nieoczywiste.
9377:  Wielkie pozdro od The Greatest The Bill.
9379:  Pierwszy tydzień w Holandii po podróży do Amsterdamu był fascynujący, zakochałem się miasteczku i miły dzień.
9384:  Jeżeli dobrze czytam, polecam każdemu BTW audiobooki to całe moje życie.
9387:  Pięknie, cieszę się ogromnie.
9390:  Moja Polonijska pisze, Kacper kłóciła się ze mną kilka razy na lekcji, co kończyło się zawsze ad personam z jej strony, ale poczucie sprawiedliwości jej nigdy nie pozwoliło mnie oblać, jak dawałem jej rozprawki.
9398:  To dobrze, to dobrze, chociaż niedobrze, że dochodziło do tego rodzaju kłótni, bo one zostają w głowie zwykle.
9404:  O, proszę, Karol z kolei musi słuchać muzyki do wspaniałości.
9406:  Widzicie, jest coś w tym naszym przebodźcowaniu, prawda?
9410:  Z 21 lekcji na XXI wiek i Homo Deus od Harariego, jako audiobook wchodziło on jako Masełko, pisze The Dragon, 34.
9417:  Tyle Rosmin podczas podróży z punktu A do punktu B, tyle nie miałem co wtedy.
9420:  Swoją drogą, dobre książki.
9422:  Zainteresowałem się Hararią, polecił mi zresztą jedna z osób, które serdecznie polecam, uczęszczających na naszego Discorda radosnego i streamach się pojawiających też.
9430:  Spotkałem się na Dniach Fantastyki i pomyślałem sobie, że warto się gościem zainteresować.
9436:  I oczywiście też zacząłem od filmów na YouTubie z udziałem Harariego i bardzo, bardzo mi się spodobało to, co on ma do powiedzenia.
9442:  Czy oglądamy anime Monster?
9444:  Nie.
9445:  nie obawiam się.
9445:  Ja, jeżeli chodzi o anime, z takich rzeczy, które pamiętam na świeżo, to bardzo mi się podobało The Cavalry of the Iron Fortress, zombie w świecie samurajów, co może być piękniejszego.
9454:  No i aktualnie oglądam JoJo's Adventure, tylko to aktualnie oglądam, to jest dokładnie to samo, co aktualne czytanie malazańskich księgi poległych, to znaczy teraz mi trochę wyparły obowiązki zawodowe.
9466:  Moje czytanie i, no, moje czytanie głównie, bo czytanie zawsze u mnie jest na ostatnim miejscu jednak.
9473:  Studia interdyscyplinarne, wszechstronność czy to, co jest do wszystkiego, to jest do niczego?
9476:  Nie.
9477:  Wszechstronność absolutnie.
9478:  Studia są po to, żeby obudzić w nas kreatywność.
9480:  To jest ostatni moment w naszym życiu, kiedy mamy czas na to.
9484:  Potem jest już praca i nie ma tyle czasu.
9486:  Więc warto ten czas wykorzystać dla siebie, a nie po to, żeby robić coś, co chcą nasi rodzice lub coś, co trzeba.
9494:  Kiedy stream z twierdzy i z której części?
9496:  Oczywiście, że z krzyżowca będzie, jeżeli będzie, oczywiście.
9499:  Że przeszkadza ci, że gram w Monopoly pokres słuchając ciebie?
9501:  Nie, musiałbym być idiotą, żeby mi przeszkadzało to, że ktoś coś robi słuchając w trakcie tego, co ja mówię.
9508:  Albo nauczycielem typowym, stereotypowym oczywiście.
9512:  Fakt współcześnie, jesteśmy przebodźcowani przejędrze, ale to chyba patrząc z daleko się, że nie jest dobre, nie jest to naturalne w pewnym sensie.
9520:  Tu bym polemizował, to znaczy myślę, że ewolucyjnie adaptowaliśmy się do gorszych rzeczy, moi drodzy, niż przebodźcowanie w wyniku smartfonu.
9526:  Naprawdę.
9527:  Jeszcze nawet nie ma zmian takich do zaobserwowania w wyniku używania mediów cyfrowych, żebyśmy byli w stanie stwierdzić na 100%, że jakiekolwiek zmiany zachodzą i one są trwałe i przede wszystkim przekazywane genetycznie.
9541:  Więc póki nie ma czegoś takiego, to się nie ma co przejmować.
9544:  Tak myślę.
9546:  Zjeżdżam znowu na dół czata.
9549:  Na którym odcinku JoJo?
9551:  Gdzieś strasznie wczesny, 13 czy coś takiego pierwszego sezonu.
9555:  Tam jest miliard tych odcinków.
9558:  A, Kornel mówi, że się źle wysłonił.
9561:  Na myśli kolernie dobry, skomplikowany, intrygujący.
9563:  Świat najlepszy od tego All Tomorrow's jest cudowny fatalizm i marność ludzkości.
9566:  Czyli All Tomorrow's jest polecany na czacie.
9568:  O, proszę.
9569:  Od Cabanerii jest lepszy atak tytanów?
9571:  Nie.
9571:  ale nie ma tam symurajów, nie?
9573:  Znaczy, chyba, jeżeli pamiętam.
9575:  Dobrze, może być tak, że źle pamiętam.
9576:  Czy mam jakieś doświadczenia z Freudem?
9578:  Osobiście nie spotkałem, ale mam wykład o psychoanalizie.
9581:  Nie wiem, czy liczy się.
9583:  Co sądzę o książkach Piekary i Piłka?
9586:  Czytałem te pierwsze.
9588:  Światotwórstwo Piekary jest świetne.
9590:  Fabuły nie, z uwagi na to, że prowadzą w różne meandry, które mi się bardzo nie podobają.
9595:  W Piekary przeczytałem jeden z obrzydliwszych opisów Gbałtu, ale potem wydawnictwo Znak wydało jakiś kryminał.
9600:  w którym był gorszy, no i zabrałem wtedy głos ostry.
9606:  Oczywiście to do niczego nie doprowadziło, ale to zawsze.
9609:  Wydawnictwo Znak zostało obronione przez miliard ludzi, którzy, wiecie, modlą się pod figurą, a diabła mają za skórą środowisko Tygodnika Powszechnego i całej reszty.
9617:  Przepraszam strasznie, ale to jest stereotypowa uwaga Krakusa, ale bardzo mi się nie podoba to, że jest hipokryzja w tym środowisku tak daleko idąca, że z jednej strony tak znak wydajemy myślicieli, filozofów i tak dalej, a z drugiej strony wydajemy taką brudną literaturę, która naprawdę nie jest ani dobra, ani niczemu nie służy.
9636:  Więc przy tym całym krytyce tego, co się pojawia u piekary, pamiętajcie, że nie spuszczam z oka także i innych przypadków.
9643:  Natomiast jeżeli chodzi o piłka, no to...
9647:  cyklo wędrowieczu jest okej, ale są lepsze rzeczy w polskiej fantazy.
9652:  Na przykład uważam, że przy wszystkich wadach Grzędowicza, którego bardzo politycznie nie lubię, cykl Panlowodowego Ogrodu jest świetnym i unikatowym, jak na skalę polską, przekładem science fantasy, więc warto przeczytać i naprawdę dobrze mi się to czytało, pomijając rzeczy, które tam się pojawiają czasem i portrety kobiet, które mogą razić, mówiąc bardzo delikatnie.
9673:  I tak, myślę, że tyle miałbym do powiedzenia na temat piekary i piłka.
9680:  Gdy przyszedł do ciebie mag żywiołów i powiedział, że daje ci moc magii ognia, ale nie możesz jej używać w celach destrukcyjnych, to co bym zrobił?
9687:  Użył ognistego teleportu do innego świata, w którym bym to mógł zrobić.
9691:  Jaki jest sens innego, inny władania magią ognia?
9694:  Wielkie nieba.
9697:  Cowboy Bebop to Not My Cup of Tea na Netflixie.
9700:  O Pokemonach już mówiłem, że oglądałem bardzo, bardzo dawno temu Pokemony i spełniły swoją rolę, natomiast nie jest to świat, w którym byłbym tak zainwestowany chyba, żebym teraz obejrzał ten najnowszy film, tak myślę.
9715:  Czy czuję się wypalony w zawodzie?
9717:  Absolutnie nie, nigdy nie czułem wypalenia zawodowego, wręcz przeciwnie.
9721:  Mam tak, że jak się kończy rok akademicki i są wakacje, to wtedy czuję wypalenie, bo nie mam mało bodźców różnych do pracy naukowej i innej, więc bardzo wtedy mi pomagały streamy i to, że mogłem vlogować, wypowiadać jakoś, bo wtedy byłem w stanie się stymulować intelektualnie też jakoś.
