🔴 Na początku było Słowo, a na końcu Frazes | LIVE #5
🔗 https://www.youtube.com/watch?v=-gwsCcfNMCs

3:  Witajcie serdecznie.
9456:  Ja jestem typem człowieka, który nie ma absolutnie nic do ukrycia w tym wymiarze, więc jeżeli wbijecie moje imię i nazwisko, tylko z tym M pośrodku zawsze w Google Scholar, to znajdziecie każdą moją pracę.
9468:  Wszystko wgrane jest, wszystko jest w otwartym dostępie.
9471:  Toczyłem boje straszliwe z wydawnictwami, które nie chciały, żeby moje prace były dostępne dla wszystkich, a ja uważam, że skoro podatnicy za to płacą, mają prawo mnie rozliczać za to, co ja piszę.
9479:  Więc wszystko jest dostępne w sieci.
9481:  Ponadto każdy naukowiec, który chce coś takiego robić, prowadzi serwis w ResearchGate'cie, ja też tam robię, i w Akademii Edu, i tam też są pełne wersje wszystkich tekstów.
9492:  Mówiono mi także, że nie znajdziecie żadnej z moich książek w wersji PDF w Library Genesis.
9500:  Szkoda wielka, bo dobrze byłoby, żeby ktoś tam je wgrał.
9506:  Jak radzić sobie z rzeczami, które nas nie interesują?
9509:  Pyta Kidku.
9511:  pozdrowienia dla Kitku, które nas nie interesują i zdobycie chociaż dwóch jest mega ciężkim wyzwaniem i mimo starań nauczycieli tego sprzętu nie docenia tej pracy.
9523:  Chociaż dwój, nie chociaż dwóch.
9525:  Okej, już rozumiem.
9528:  ciężka sprawa, bo ja zdaję sobie sprawę nomen omen z tego, w jaki sposób mogą być traumatyczne i traumogenne tego rodzaju noty, ale starałbym się to przepracować z wszystkimi, którzy wywierają nacisk na przykład na to, że ten przedmiot musi być zdany.
9545:  Nie wiem też, jak jest teraz, czy można ukończyć szkołę z jakąś oceną, która jest niedostateczna, tak?
9552:  Nie wiem.
9553:  Z doświadczenia wiem natomiast, że czasem nie warto, jeżeli wiąże się to ze zbyt dużym stresem, wysiłkiem psychicznym i traumą.
9564:  Nie ma dobrej recepty w takich sytuacjach.
9566:  Ja dlatego jestem taki smutny w kwestiach szkolnych, bo to nie jest coś, co jesteśmy w stanie rozwiązać w pięć minut.
9571:  Jeżeli nie jesteśmy w stanie, robimy wszystko, ale musimy sobie stanąć przed lustrem i powiedzieć, czy ja na pewno robię wszystko, co mogę.
9578:  Jeżeli tak, to nie możemy mieć do siebie pretensji już.
9582:  Bo tego rodzaju pretensje się mogą, nie mówię, że zawsze, ale mogą się nakładać na siebie i z biegiem czasu zbudują taką ciemną kulę w naszej psychice, która będzie powstrzymywać nas przed dalszym rozwojem.
9594:  I to jest coś, czego ja się panicznie boję.
9596:  Ja już wolę komuś źle doradzić nawet na etapie szkolnym, żeby się nie przejmował ocenami, no już wolę to, niż żeby w kimś narosła tego rodzaju ciemna energia, która doprowadzi później do niepokojących stanów psychicznych.
9610:  Już nie mówiąc o gorszych sytuacjach.
9614:  Rozmowa myślę, że jest dobrym punktem wyjścia z wszystkimi ludźmi, którzy ci sprzyjają.
9620:  Jeżeli jest to możliwe, to także z nauczycielem tego przedmiotu, ale domyślam się, że jeżeli tak jest postawiona sprawa, to może być to ciężkie.
9630:  I jedno jeszcze odnośnie Gabier, dopowiedź od Ksenii, która się nudzi.
9635:  Ja żałuję.
9636:  Byłam zmęczona, szkoła pod każdym względem i realnie bałam się, że gdybym poszła dalej na studia, mogłabym skończyć ze sobą, bo teraz z perspektywy czasu widzę błąd.
9644:  Więc macie drugą perspektywę z kolei.
9652:  Gram właśnie w Warhammera Vermintide 2, czy zgadniesz jaką klasą.
9655:  Zaczyna się na mag, a kończy się na mag ognia.
9658:  Zetsu był sama i ja przestałem grać tym magiem, ponieważ on za każdym razem jak się podekscytuje, a mój mag jest bez przerwy podekscytowany, wybucha.
9664:  To jest najgorsza mechanika jaką znam.
9667:  Przerażające absolutnie.
9672:  Dziękuję Tomaszu za trybut.
9674:  Więcej jamników i więcej brukania witej szkoło.
9677:  O Boże, nie, dajcie mi spokój z tym.
9679:  To jest obrzydliwe, obrzydliwe sformułowanie.
9683:  Najbardziej mnie właśnie denerwuje ta dystopijna estetyka, która jest wokół tego.
9687:  Dlaczego dystopijna?
9688:  Odpalcie sobie, proszę uprzejmie, Fifteen Million Merits z Black Mirrora.
9693:  Albo odpalcie sobie, również proszę uprzejmie...
9697:  The Good Place.
9698:  Co się pojawia w tych dwóch dystopiach?
9700:  Słoneczko, trawka, niebo, radość.
9710:  W The Good Place jest nawet Everything is fine.
9713:  Wszystko jest w porządku.
9714:  Tak, oczywiście, że jest wszystko w porządku.
9716:  Dlatego mówię, że ta estetyka jest trochę mroczna, bo mam wrażenie, że wszyscy, nawet ci, którzy robią tego rodzaju rzeczy, sobie zdają z tego sprawę, że nie ma czego witać i nie ma w tym nic szczęśliwego.
9727:  Czemu moją ulubioną częścią Ziemi może jest akurat najdalszy brzeg?
9730:  Nie, żeby mnie to dziwiło.
9733:  Nie pamiętam, czy mówiłem kiedykolwiek o najdalszym brzegu, ale możliwe, że mówiłem na jakimś live'ie, ale wydaje mi się, że z uwagi na to, że tam chyba jest to przejście do Krainy Nieumarłych i jest... Krainy Zmarłych, przepraszam, i jest to opisane przepięknie, absolutnie.
9749:  Bardzo taka legijna, melancholijna część, poetycka, w której się Ursula Legenów zbija na wyżyny, które osiągała być może w grobowcach Atuanu wcześniej.
9759:  Nowy Spider-Man był oglądany na samym początku nawet, robię taką mikro recenzję, żeby mi się bardziej podobał niż Avengersi nawet, albo On Par.
9770:  Rafał Melantertyz ma często problemy z grami, które w Torii są dla nich idealne.
9774:  Po paru godzinach nudzą.
9775:  Zastanawiam się, co może być powodem, jak to pokonać.
9778:  A czemu pokonujesz?
9779:  Jak cię nudzi, to nie graj.
9781:  Proste.
9783:  Wybierz następną.
9784:  Nie zaszkodzi.
9786:  Nic nigdy nie wiadomo.
9787:  Może za 10 lat wrócisz do tego tytułu.
9789:  Wiecie, ile razy ja podchodziłem do Solsów?
9792:  Dopiero w którymś momencie została osiągnięta masa krytyczna i Krzysztof stwierdził, dobra, stop!
9797:  Nie możesz mówić równocześnie, że znasz się na grach i nie zagrać w Souls.
9801:  Nie skonfrontować się z tym doświadczeniem.
9802:  Przełamałem ten mój, a ja musiałem dużo przełamać, przede wszystkim niechęć do wszystkich zwolenników grania kompetytywnego i niechęć do całego tego, i tutaj trochę się oberwie fanom Soulsów, zwłaszcza tym bardzo gatekeepującym, niechęć do tego mówienia cały czas o tym, że no tak,
9821:  Jero, Souls, potrwa się sprawdzić jako gracz.
9825:  Wcześniej, zanim nie zagrasz, nie możesz się nazywać graczem.
9828:  Wiecie, takie teksty, które bardzo często się w fandomach pojawiają.
9831:  Ja niestety się zetknąłem w swoim życiu na grupę ludzi, którzy w ten sposób mówili.
9836:  Mnie to tak strasznie rozindyczyło, że nie byłem w stanie do tej gry podejść.
9839:  I w końcu za namowami czatów swoją drogą, które serdecznie pozdrawiam z tego miejsca, podczas streamów wiedźmińskich stwierdziłem, no dobra.
9847:  Zróbmy to, tak?
9848:  Jak już przekonało mnie też to skonfrontowanie się z bossami wiedźmińskimi w niebezpieczny sposób, to znaczy miałem build nie na maga niedźwiedzia, przepraszam, wiedźmina cechu niedźwiedzia, który się chronił quenem przed każdym ciosem, tylko build, który najlepiej byłoby nazwać glass cannon, czyli szklaną armatą, mianowicie, owszem, zadawał duże obrażenia, ale bardzo późno, proces konstrukcji szklanej armaty również musi długo trwać, no i przede wszystkim nasz biedny wiedźmin był na hita.
9877:  I jeszcze do tego wszystkiego grałem na najwyższym poziomie trudności.
9879:  I to mnie przekonało, okej, skonfrontowałem się z tym, pójdę dalej.
9882:  I może tak będzie z tym twoim problemem z grami, że jakąś grę porzucisz, wrócisz do niej kiedy indziej.
9889:  Cassandry Clare nie znam, ale wiem, że jest bardzo ceniona przez fanów czegoś, co się nazywa paranormal romance albo właśnie urban fantasy, bo to są bardzo też blisko siebie idące gatunki.
9899:  Jakie jest moje zdanie na temat istnienia habilitacji?
9901:  Myślę, że są takie kierunki, dzięki którym ona zyskuje, to znaczy jak sobie uświadomię to, że na przykład niektórzy magistrzy, nie łuki szkodnictwa wyższego mają habilitację, to zaczynam się zastanawiać, co by było, gdyby nie było nawet takiego poziomu weryfikacji kompetencji
9918:  I co by się działo wtedy?
9920:  No byłoby to dość przerażające.
9922:  Więc myślę, że w warunkach polskich jest to dobre, że ona funkcjonuje, ale bardzo mi się nie podoba, że to sito jest dziurawe.
9929:  Bo to jest sito, tak?
9930:  To chodzi o to, żeby autorytet naukowy taki już faktycznie...
9934:  Wysoki i do pewnego stopnia niekwestionowalny, chociaż ja za każdym razem będę Wam powtarzał, że każdy autorytet należy kwestionować zawsze, jeżeli ma się ku temu narzędzia, chyba że na przykład ktoś, nie wiem, czytał o szczepionkach ostatnio na grupie facebookowej, którą mu poleciła 40-letnia koleżanka Iwonka,
9953:  I przeczytaliśmy na temat tych szczepionek bardzo dużo, konkretnie 4 posty i w tym momencie jesteśmy świetnie wykwalifikowani, żeby podważać autorytet profesora medycyny, który 40 ostatnich lat spędził na tym, żeby badać związki chemiczne i inne tego typu.
9969:  To nie dotyczy takich sytuacji, żebyśmy nie mieli wątpliwości.
9973:  Dotyczy sytuacji, w których mamy doświadczenie, mamy je podparte badaniami naukowymi i kwestionujemy czyjś autorytet.
9979:  Wtedy jest spoko.
9980:  Zmierzam do tego, że habilitacja jest potrzebna, moim zdaniem, ale jest źle wykorzystywana w polskim systemie.
9988:  Jak wygląda moja praca w ciągu roku akademickiego, pyta Krzysztof.
9993:  W ogóle jej nie zauważam, to znaczy ona mi się tak zlewa z moim życiem, tak samo ja zresztą jak streamy, bardzo płynnie.
9999:  Zwykle to są zajęcia oczywiście, które mam.
10004:  Czasem się zdarza, o czym wam opowiadałem parę razy, że robimy sobie zupełnie zajęcia na luzie i to też jest jakby powód, dla którego mi się to zlewa, no bo jak odróżnić wyjście na pizzę ze znajomymi od wyjścia na pizzę ze studentami, gdzie rozmawiamy o tych samych rzeczach.
10018:  Poza tym studenci bardzo często też są moimi znajomymi, bardzo często też są później serdecznymi przyjaciółmi, więc to życie akademickie jest bardzo związane z moim życiem.
10028:  Natomiast taką mniej oczywistą stroną, o której się rzadziej mówi, jest niestety sprawozdawczość, która jest bardzo rozbudowana.
10034:  Oczywiście wszystko się mierzy w algorytmach, w punktach, naturalnie, obiektywnie.
10039:  Potem jest to zgłaszanie i pisanie grantów różnych, w tym momencie czekam na wyniki dwóch, które pisałem, pisanie artykułów naukowych, zbieranie do nich materiałów i nie zapominajmy o najważniejszej części pracy naukowej, to znaczy
10052:  Znalezienie czasu na to, co kiedyś pięknie profesor Krzysztof Kłosiński powiedział, żeby siąść na dupie i pomyśleć.
10061:  Bo naukowcy dzisiaj bardzo często zapominają, że duża część pracy polega na tym, żeby znaleźć czas na pomyślenie, zanim się na przykład coś powie albo napisze.
10072:  I tak, staram się znajdować sobie czas na to, żeby, no właśnie, mieć jakąś refleksję nad tym, co się zdarzyło.
10078:  I produktem tej refleksji bardzo często są zajęcia albo właśnie praca naukowa i tak dalej.
10083:  U mnie to wszystko się tak łączy w jedno.
10085:  Bardzo często jest tak, na przykład to jest coś, co robię często na seminariach dyplomowych, ludzie się bardzo boją oceniania, tak?
10091:  Boją się przedłożenia pracy, bo ja napiszę ocenę i moja ocena zresztą zwykle jest słowna, ale to i tak nie zmienia faktu, że jest ten lęk.
10098:  No więc pokazuje negatywne oceny swoich wszystkich artykułów, które dostałem w swoim życiu.
10102:  I czytamy je sobie i śmiejemy się z nich.
10104:  I to pomaga na przykład w oswojeniu tego lęku przed oceną, ale równocześnie jest przykładem integracji tego życia naukowego pisania artykułów z życiem akademickim.
10115:  Tak w skrócie.
10116:  jak wyrobić sobie własne zdanie i nad nim pracować.
10120:  Ćwiczyć argumentację, myślę najbardziej, i nie przejmować się tym, jak ktoś ci powie, że się mylisz, albo że jesteś głupi, głupia i tak dalej.
10127:  Ludzie tak niestety argumentują, to jest straszne i potworne.
10129:  Trzeba się na to immunizować maksymalnie, tak jak się immunizujemy na wirusy.
10135:  A czego, w co oczywiście nie wierzą antyszczepionkowcy, na wirusy się immunizujemy w ten sposób, że przyjmujemy ich pewną dawkę.
10142:  nieśmiertelną, niezaraźliwą, ale tak, żeby się organizm przyzwyczaił.
10146:  Więc pierwsza i najczelna zasada wyrabiania odporności na krytykę, nietraktowania krytyki jako czegoś złego, przyjmowania i akceptowania jej, nawet jeżeli się z tym nie zgadzacie.
10157:  I można robić coś, co ja praktykuję bardzo często, jeżeli ktoś wam powiedział jakiś argument, z którym się nie zgadzacie, spróbujcie sobie w głowie ułożyć polemikę z tym argumentem.
10166:  Tak długo, aż długo przekonacie potencjalnego oponenta i potem przećwiczcie to w rozmowie.
10172:  To jest trochę tak jak lekcja fechtunku.
10179:  Czy zdarza mi się dwa razy przeczytać tę samą książkę i obejrzeć ten sam film?
10182:  Asik, Zo, przeczytałem 14 razy Pottera i przeczytałbym następne 14.
10187:  Nie mam z tym żadnego problemu.
10188:  Myślę, że odbiór wielokrotny i lektura wielokrotna jest w takich sytuacjach, w których... w których mamy potrzebę powrotu do świata, za którym zatęskniliśmy i w takim trybie to traktuję.
10205:  Dobry wieczór.
10206:  Dobry wieczór, Bobijski.
10207:  Czy grałem w Alkanum?
10208:  Przypowieść o maszynach i magii.
10211:  Nie, ale znam.
10211:  Bardzo cenię.
10213:  Żeby kwestionować autorytet, też trzeba być jakimś autorytetem, pisze TKD.
10218:  Nie do końca się zgadzam.
10219:  Uważam, że jeżeli się nauczymy to kompetentnie robić i argumentować, jesteśmy w stanie zakwestionować autorytet.
10224:  Ale na pewno się musimy znać na danej sprawie.
10226:  O, w ten sposób.
10228:  A jeżeli chodzi o brak na czytanie książek czasu, w środku akademickim Krzysztof Now, stąd pytanie o życie wykładowcy, no to tak, to wszystko, co wam wymieniłem, to wypełnia skutecznie czas.
10239:  No bo jeszcze ja każdego dnia mam swoją złotą zasadę, to znaczy 4 do 6 godzin odpoczynek i minimum, no i 11 godzin snu.
10248:  Minimum.
10250:  No 10-11, to jest takie moje optimum, w które celuję.
10254:  Więc jeżeli chodzi o ten odpoczynek, to bez bicia się przyznaję.
10257:  No to są gry i seriale, bo w ten sposób najwygodniej mi wypoczywać.
10261:  Natomiast w momencie, w którym nadchodzi jakieś wolne, teraz nadchodzi na przykład, to ten czas, którego nie mam na sprawy akademickie, poświęcam na czytanie.
10270:  Zwykle.
10273:  Spider- Into The Spider-Verse 2018, był oglądany, przepiękna animacja absolutnie, Jerry Intensifies, przepiękna.
10279:  Pytanie związane z Discordem, chcę sobie przypisać mój numer telefonu do konta, ale nie mogę, bo jest przypisany do innego konta, jest w tym problem.
10286:  Nie rozwiążę tego twojego problemu w takim razie, to trzeba inne konto wtedy założyć, tak mi się wydaje.
10291:  To by było najbardziej intuicyjne rozwiązanie.
10295:  Dobry wieczór.
10295:  Mam pytanie, pisze Miłosz.
10297:  Jako człowiek, który ma 534 godziny w grę Clicker Heroes, gdzie leży fenomen gdyby był clicker?
10302:  Czy są jakieś prace naukowe na ten temat?
10304:  Not that I know of.
10305:  Chyba nie znam żadnej pracy na temat akurat clickerów.
10308:  Znam parę na temat point and clicków.
10310:  Pamiętajcie, że niestety groznawstwo jest zacofane, jak już wspomniałem wiele razy.
10314:  Ale mogę poszukać na ten temat, to jest ciekawe pytanie.
10317:  Jeżeli chodzi o fenomen, wydaje mi się, że każda praca repetytywna, rzemieślnicza, mechaniczna, ma coś w sobie takiego, że nas uspokaja i może właśnie, może to.
