🔴 Okno na świat można zasłonić gazetą | LIVE #29
🔗 https://www.youtube.com/watch?v=x8IefhhaVxk

82:  Dzięki za uwagę!
8476:  albo od tego, jak ktoś woli coś krótszego, czyli starościak Solotla, albo od trzeci... Czarnych Oceanów.
8488:  Czarne Oceany Dukaj napisał, jak miał dwadzieścia kilka lat, więc się jeszcze nie zdążył zdukaić.
8494:  Natomiast Perfekcyjna Niedoskonałość to już jest taki rozwinięty Dukaj i to czuć mocno.
8498:  Czarne Oceany są takim solidnym cyberpunkiem właśnie,
8502:  z elementami dystopijnymi, więc tam będzie sporo właśnie krytyki rozpasanego kapitalizmu, korporacjonizmu i tak dalej, i tak dalej.
8510:  Wszczepek ulepszeń człowieka i kontroli politycznej nad naszym ciałem.
8516:  Klasyczne motywy cyberpunkowe.
8518:  Z kolei starość Axolotla jest bardzo ciekawa dla wszystkich tych, którzy lubią eksperymentalne formy, więc polecam wam czytanie tego w formie elektronicznej, ponieważ jest ciekawsza.
8526:  Przede wszystkim w formie elektronicznej starości Axolotla macie konkretne
8531:  linki, hiperłącza i tak dalej, i przede wszystkim lepiej rozwiązane prezentacje, ilustracje, no przepraszam, jak to wygląda, po co, po co jest to paspartuna około, po cholerę, dlaczego, po cholerę to to żyje, dlaczego, dlaczego ktoś coś takiego zrobił, dlaczego to nie jest wydrukowane na całą stronę, i dlaczego jest tak, no ohydnie to jest zrobione po prostu, można byłoby zrobić rozkładówkę, jakąś wklejkę, no cokolwiek.
8552:  A!
8553:  W każdym razie bardzo polecam czytanie Starościak Sotla w wersji elektronicznej.
8556:  No, a inne pieśni polecam z tego względu, że to jest taka rzecz na styku science fiction i fantasy i założenie jest podstawowe, co by było, gdyby to kultura aleksandryjska i helleńska dominowały nad basenem Morza Śródziemnomorskiego, a nie kultura rzymska i później chrześcijańska.
8572:  Bardzo ciekawy eksperyment myślowy.
8574:  Dziękuję za trybut.
8575:  Loganowi repozytorium na GitHubie jest pełne cyberpunkowych projektów, blogów, podcastów, tekstów, kultury, elektroniki, nawet ubrań Gonzalo Cyberpunk.
8583:  GitHub to jest w ogóle bardzo piękne miejsce.
8586:  Strasznie lubię takie oddolne inicjatywy naukowe i edukacyjne.
8589:  I trochę też w krąg tych
8591:  inicjatyw naukowych i edukacyjnych, włączam strony, które oczywiście nie istnieją.
8596:  To znaczy Library Genesis, która nie jest stroną, z której jesteś w stanie pobrać książki naukowe, za które naukowcy nie dostają żadnych pieniędzy, ponieważ zarabiają na nich nieuczciwi wydawcy.
8606:  I drugą niepolecaną przeze mnie stroną jest Sci-Hub, tego wcale nie można wykorzystać do tego, żeby dostać się do artykułów naukowych przez pieczołowite skopiowanie adresu oraz numeru DOI.
8620:  Nie zrobiłem na szczęście na ten temat filmu, w związku z powyższym nie przekonacie się, w jaki sposób można dostać się do tych źródeł.
8629:  A ten Hasbin Hotel już co jakiś czas jest polecany, moi drodzy.
8632:  Druga walka z Kejranem, nie przypominajcie mi o tym, to było źle zrobione w Wiedźminie II.
8636:  Z twórczości Salskiego jest też polecana trylogia Zapiski Stali.
8639:  Salski ma skończyć swoją drogą, moi drodzy, Księgę Całości Feliksa Kresa, tak nawiasem mówiąc.
8645:  Więc zobaczymy, zobaczymy, czy będzie pisał w stylu wczesnego Kresa, czy późnego Kresa.
8649:  Tomeks pisze, że nie lubi tego rozwidlenia w Wiedźminie 2.
8651:  W dzisiejszych czasach nie ma czasu grać w ogromną grę drugi raz, żeby poznać drugą ścieżkę.
8655:  Jest to absolutna prawda.
8657:  Ta casualizacja gier wideo, pamiętajcie, ma też drugą stronę.
8660:  To znaczy, gracze nie mają coraz częściej czasu, żeby zainwestować 100 i 200 i 300 godzin w poznanie jakiegoś tytułu.
8667:  No i twórcy gier będą musieli znaleźć jakieś rozwiązanie kompromisowe.
8671:  Ciekawy jestem, w którą stronę pójdą.
8672:  Ja oczywiście jestem zwolennikiem tego, żeby gra oferowała wam możliwość...
8677:  bardzo rozbudowanego endgame'u, który jednak będzie mieć treści równie atrakcyjne, co w podstawowej fabule.
8683:  Jak to widzę, modułowy projekt świata.
8686:  Macie fabułę gry, która prowadzi nas przez jedną krainę, dajmy na to, i wychodzi druga część gry, która prowadzi nas przez drugą krainę, itd., itd.
8694:  Możecie sobie te moduły później uzupełniać i one wcale nie muszą być ze sobą jakoś powiązane.
8699:  I ten model działa.
8701:  Działa w bardzo prymitywnej postaci, podstawowej w Genshin Impact.
8705:  I zawsze będę ten przykład przywoływał, ponieważ Genshin jest projektem ultrakomercyjnym.
8710:  Więc jeżeli w projekcie ultrakomercyjnym, nastawionym na dojenie graczy z największej ilości mamony, jaką jesteśmy w stanie wydoić,
8716:  jest i sprawdza się jakieś rozwiązanie projektowe, warto przetestować, czy ono nie sprawdzi się także w innych tytułach, które są tworzone przez zupełnie inne zespoły projektowe, mające zupełnie inne priorytety i przede wszystkim skoncentrowane trochę tak jak Larian Studios chociażby, na dowiezieniu rewelacyjnie napisanej fabuły ze świetnymi dialogami o Boże gęśni dialogi, więc Baldur's Gate 3, dialogi creme de la creme, top absolutny i jeszcze do tego wszystkiego sprawiające, że mamy ochotę zwiedzić więcej tego świata.
8744:  Wyobraźcie sobie, że teraz
8746:  Nagle jest informacja, że wchodzi DLC do Baldur's Gate 3 i zwiedzacie następną krainę Ferunu.
8751:  Ja bym zachwycony.
8752:  Na przykład idziemy do Neverwinter.
8758:  bierzcie moje pieniądze od razu, tak?
8761:  Albo jeszcze lepiej do Waterdeep, albo jeszcze lepiej, w ogóle opuszczamy Wybrzeże Miecz i udajemy się gdzieś na południe.
8767:  Jaki to jest niesamowity potencjał, to można robić praktycznie w nieskończoność.
8772:  A to jest lekcja wzięta dosłownie z Genshin Impact.
8775:  Każdy jest w stanie to zrobić, to jest mainstreamowy tytuł, wszyscy go znają i tylko się inspirować, jeżeli tam to zadziałało.
8782:  Sebulbo, dziękuję Ci za trybut.
8784:  Jan Maklelan wydaje trylogię Magów Szkła.
8788:  Co o tym sądzi dla mnie odgrzewany kotleta, bo to Nowy Świat, dostajemy Magów Toasterów.
8792:  Mam pierwszy tom trylogii Magów Szkła, ale mam go w sypialni, bardzo daleko od miejsca, w którym w tej chwili stoję oczywiście, więc ciężko mi tam przez ten meandryczny mój korytarz książkowy iść.
8805:  Bardzo mnie rozczarowała trylogia Magów Szkła w postaci jednego tomu, więc na razie to nie jest trylogia.
8810:  Zobaczymy, jak się to później rozwinie.
8812:  Trochę nieuczciwe wydaje mi się na razie sarkać na McClellana, którego bardzo lubię, zwłaszcza za te wszystkie książki, które teraz wyszły w trylogii Magów Prochowych.
8820:  Czyli...
8826:  Czyli pierwszy tom, Jesienna Republika, to jest właściwa część Trylogii Magów Prochowych, a potem są Grzechy Imperium, zawsze zapominam o tej.
8835:  A to jest o wiele lepsze nawet od początkowej Trylogii Magów Prochowych.
8838:  I tutaj lśni talent McClellana, natomiast to, co zrobił w Magach Szkła, wydaje mi się projektem, który był trochę na siłę, bo chciał odejść od uniwersum, które już stworzył.
8849:  Tworzy następne, no i wtedy oczywiście może się nadziać na fanów, takich jak ja, którzy stwierdzą, no by...
8856:  Niby Nowy Świat, a tak naprawdę te same pomysły, postaci są mało atrakcyjne, nie ma tak fantastycznie napisanych postaci jak np.
8863:  Daniel Dwa Strzały.
8864:  Boże, jak to jest świetnie napisana postać i ja ją pamiętam, to jest w ogóle fenomen.
8869:  A w przypadku Magów Szkła nie jestem w stanie Wam przywołać nawet jednej, żadna mi nie utkwiła jeszcze w pamięci.
8874:  Może to jest właśnie kwestia tego, że miałem z nimi styczność o wiele krócej, na pewno,
8879:  Natomiast no nie ma tam nic takiego niesamowicie porywającego, dlatego nie rozumiem Blairbus Andersona, który się niesamowicie zachwyca akurat magami szkła.
8890:  bo jako twórców graficznych AI to jest trochę tak, bo jako taksówkarzy wobec Bolta w Warszawie kiedyś na ślad, no wszędzie protestowali taksówkarze, tak samo wobec Ubera i tak dalej, a wciąż się nie nauczyli, że istnieją aplikacje i trzeba zrobić dobrą aplikację, ponieważ Uber nie zwycięża dlatego, że jest tańszy, bardzo często jest droższy od taksówek, nie zwycięża tym, że jest Uberem i Boże, i to jest tak, Starbucks, nie, on zwycięża tym, że mieli aplikację, a ludzie nie chcieli wykonywać telefonów, ponieważ kto przy zdrowych zmysłach dzwoni
8918:  i używa telefonu do dzwonienia, to po pierwsze, po drugie, jeżeli jestem w mieście obcym, to ostatnia rzecz, którą chcę robić, to przeczesywać teraz bazę połączeń telefonicznych i sprawdzać, ojej, gdzie będzie jakiś taksówkarz i komu zaufać, tylko otwieram aplikację, te samo w każdym mieście i piszę, tu chcę się dostać.
8936:  I teraz mądre byłoby to, gdyby taksówkarze z całej Polski zlecili, czy korporacje taksówkarskie ściślej mówiąc, napisanie takiej samej aplikacji, tylko że w odróżnieniu od Ubera aplikacji, która działa,
8950:  i wykorzystać to, że istniejemy na rynku, gdzie można konkurować ze sobą i przedstawić rozwiązanie, które będzie, no nie wiem, konkurencyjne i lepsze.
8960:  Ja na przykład dostaję szału, nie wiem, czy też tak macie, ja akurat dość często używam Ubera, ponieważ nie mam samochodu i nie zamierzam mieć, no więc jeżeli potrzebuję gdzieś pojechać szybko, to wyciągam aplikację.
8970:  Ja dostaję szału, że za każdym razem, kiedy się spieszę, za każdym, idealnie w tym momencie Uber stwierdza,
8976:  Należy wykonać natychmiast protokół poświadczenia tożsamości Krzysztofa Maja, ponieważ zamawiał taksówkę czy Ubera z tego samego miejsca dokładnie w to samo miejsce po raz kolejny.
8987:  Z pewnością zachodzi ryzyko i podejrzenie, że to jest ktoś inny, kto się w tym momencie podszył pod niego i zamówił mu gratisowy przejazd.
8994:  Natychmiast wyślejmy potwierdzenie z banku, czy ktoś przypadkiem nie usiłuje ukraść tego przejazdu.
9001:  A ja się spieszę, tak, mam dosłownie 3 minuty do wyjścia i w tym momencie muszę dokonać poświadczenia.
9006:  Klikam w potwierdzenie, przechodzę do mojego banku, wklepuję wszystkie kody, wracam do aplikacji.
9013:  UBER ma dla Ciebie nową cenę przejazdu.
9015:  Czy zgadzasz się na przejazd droższy o 12 groszy?
9018:  Tak, droższe moje 12 groszy.
9020:  Spieszę się, rany boskie.
9022:  Klikam potwierdź.
9024:  Aplikacja Uber potrzebuje poręczenia z banku, ponieważ jest źle napisana i trzeba ją wysłać po raz kolejny i nie jest w stanie tego przekomputować.
9031:  I znowu ten proces, jeszcze raz, Jezus Maria, jak ja nienawidzę dużych korporacji, które nie inwestują w babania user experience.
9041:  I to nieważne, czy dotyczy to gier, ja dostaję szału, jeżeli chodzi o interfejsy źle zaprojektowane w grach i w aplikacjach w równym stopniu.
9048:  Powiedzcie mi, że tak się nie dzieje, błagam, powiedzcie mi, że to jest tylko mój przypadek, to wtedy się okaże, że znowu mam pecha takiego jak zawsze.
9056:  Dramat absolutny.
9059:  Pamiętam, pisze Bogusław, że w którejś dyskusji na bez schematu mówiłeś, że niezbyt jesteś w stanie wsiądnąć w komiks.
9063:  To się nie zmieniło.
9065:  Czytałem Hellboya, oglądałem Hellboya, tak samo jak przeglądałem Stuntmana.
9072:  Bardzo dobra kreska.
9073:  Czy czytałem Problem Trzech Ciał?
9074:  Na początku, ale potwornie odpadłem Bartłomieju.
9077:  Jest taka prawda, że rzeczywiście my się z Filipem idealnie rozmijamy, jeśli chodzi o fantastykę.
9082:  Filip uwielbia bardzo skomplikowane powieści science fiction, a ja uwielbiam bardzo zawiłe powieści fantasy.
9088:  Więc przypuszczam, że gdyby Filip zaczął czytać Archiwum Burzowego Światła, to zgrzytałby zębami tak samo, jak ja zgrzytałem zębami w Problemie Trzech Ciał.
9097:  W związku z powyższym nie przeczytałem Problemu Trzech Ciał, tylko poszedłem do dentysty.
9101:  Dziękuję Ci jeszcze raz za trybut.
9106:  Co się stało z Rydwanem z wczoraj?
9107:  Nie został pokonany.
9109:  Nie zostanie pokonany.
9110:  Chciałbym się przebranżowić na zawód wykorzystujący EIA.
9113:  Jakie miałbyś rady?
9114:  Na jakie szkolenia warto iść?
9115:  Pisze Ducha.
9115:  A po co ci szkolenia?
9116:  Na początku się rozeznaj w narzędziach.
9118:  Jak już będziesz mieć określoną wiedzę, to wtedy idź na szkolenie, bo będziesz też wiedział, czy na szkoleniu ci wciskają bullshit, czy też rzeczywiście są to ludzie sensowni.
9127:  Ja na przykład mogę powiedzieć śmiało, że na szkoleniach Artura Kurasińskiego, które kiedyś sprawdzałem, były tam
9132:  w wymaganiach powiedziane, że musisz ogarniać narzędzia AI-owe, bo tutaj robimy coś więcej, bardziej zaawansowanego, więc na początku bym przetestował to wszystko.
9141:  Moi studenci, swoją drogą, zrobili sobie sami taki challenge w którymś momencie, że zastanawiali się, w jaki sposób można byłoby
9149:  odwzorować zaprojektowaną już lokację, to była bodajże jakaś kopalnia na asteroidzie i mieliśmy już wizualizację tejże kopalni, natomiast nie mieliśmy mapy do niej, prawda?
9162:  W związku z powyższym, co można w takiej sytuacji zrobić?
9164:  No nic prostszego, no po prostu lecimy sobie spokojnie i odwzorowujemy to w AI-u, tak?
9171:  No tylko, że problem polega na tym, że nie do końca jest to takie oczywiste i możliwe,
9175:  Pokażę Wam ten fragment, może nawet mi się uda, tylko muszę to zrobić tak, żeby nie ujawniać jakoś specjalnie personaliów.
9181:  Chyba mi się to uda zrobić.
9183:  Więc tak to wygląda.
9184:  Swoją drogą, takie fajne rzeczy robią studenci na warsztatach światotwórczych.
9187:  No i tutaj ta była wizualizacja AI-owa, a tutaj się udało zrobić mapkę do tego, nie?
9192:  No i kurczę, powiem Wam, że okazało się, że to wcale nie jest takie proste, żeby to przypominało to.
9197:  Więc w tym bym się ćwiczył, tak?
9200:  Jeżeli mamy trudność na przykład z napisaniem jakiegoś promptu do Leonarda, czy do Adobe Firefly, czy do Aldali, napisz to chatowi GPT-4, że ale słuchaj, ja potrzebuję promptu takiego, no i niech napisze i wtedy się nauczymy, jak pisać dobre prompty.
9216:  Więc rewelacyjna rzecz absolutnie, jak to zrobili studenci metodą prób i błędów mianowicie.
9222:  Dopytywałem.
9224:  Rozwiązałem problem trzech ciał u dentysty, który mi zaaplikował ciało trzecie.
9230:  Tak było właśnie.
9231:  Czy znam The Guild Codex?
9232:  Nie znam.
9233:  Cieszę się, że wymieniacie rzeczy, których nie znam.
9235:  Dzięki temu będę wreszcie mógł ponadrabiać zaległości.
9238:  Mateusz Biegański pisze, że trafił na kanał przez bez schematu.
9240:  Proszę bardzo.
9242:  I chciałbym podziękować za objaśnienie, w jakiej bańce informacyjnej jesteśmy wzamykani przez system edukacji.
9246:  Cieszę się, że jesteś otwarty na to.
9248:  I jedyne, o co mogę prosić w zamian, to to, żeby nieść to dalej.
9251:  Nie w formie share'owania moich filmów, bynajmniej, ale w formie dyskutowania o tym, bo zauważcie, że to jest gorący temat ten.
9257:  teraz, edukacyjny, więc wykorzystajmy to i mówmy wszędzie, ponieważ może w którymś momencie, któraś z tych naszych dyskusji, totalnie przez przypadek, dotrzeć do ludzi władnych zmiany tej sytuacji.
9266:  Na przykład obecnie wyobrażam sobie, że panująca miłościwie na razie, bo jeszcze nie wydała żadnego edyktu, potem będzie niemiłościwie, potem znacie stopnie degradacji, potem będzie magistrą niełogi i szkodnictwa wyższego, ale na razie panująca miłościwie ministra Barbara Nowacka,
9281:  ma dobre pomysły, tylko że podejrzewam, że będzie ją otaczało środowisko, które będzie im mówiło, że nie, nie, nie, nie, może tutaj troszeczkę nie tak agresywnie, nie tak gwałtownie, nie tak radykalnie.
