🔴 Kij bez kierunku nie będzie drogowskazem | LIVE #27
🔗 https://www.youtube.com/watch?v=N8q4yU142oY

81:  Dzięki za uwagę!
8064:  Z przyjemnością oglądam ten kanał, on jest wart każdej najmniejszej subskrypcji, która się tutaj pojawiła, a jest ich już prawie 3 miliony, więc jeżeli jakimś cudem nie znacie kanału Netfocz, to absolutnie musicie, już na pewno nie tylko dlatego, że tu są fantastyczne projekty, ale przepraszam najmocniej Martina, jest Maginią i to tak ewidentnie, Maginią, która ma własną hędożoną wieżę Maginii,
8086:  Więc jeżeli ja mogę cokolwiek i kogokolwiek polecać, to Maginie.
8092:  Nie ma innej opcji.
8095:  Nie wyobrażam sobie przy sobie, żebyś nie był w stanie mówić.
8097:  To się zdarza, wbrew pozorom.
8099:  Osoby, które znają mnie z bliska i moi bliscy równocześnie, to bardzo często są zbiory tożsame.
8106:  Wiedzą dobrze, że Krzysztof w takim swoim stanie spoczynku jest bardzo milczący, wbrew wszelkim pozorom.
8112:  To jest mag z tarczą, mag z tarczą.
8114:  Fani Daxos cieszą się, bo mag ma tarczę.
8118:  Ja wiem, ja wiem.
8119:  Mag ma tarczę brzmi zupełnie jak magna carta.
8122:  To jest zabawne.
8127:  Stacja z 5 maj, wstaj od biurka, o nie.
8130:  Dlaczego męczysz się i siedzisz w koszuli, chyba że lubisz?
8132:  Uwielbiam koszula, koszule są super.
8134:  Jest jedna rzecz, którą bardziej lubiłbym od koszul, mianowicie szaty, ale niestety w szatach się nie chodzi w naszym klimacie i w naszym... Chociaż ja prawdopodobnie osiągnę w którymś momencie taki poziom asertywności lub wyjebania, w zależności od tego, jak kto woli to nazywać, że będę wychodził na ulicę w szacie, bo w zasadzie czemu by nie...
8154:  Pamiętam, jak kiedyś w jakiejś narracji ktoś tłumaczył, że szata jest dobra dlatego, że jest przewiewna.
8159:  I może coś w tym jest, moi drodzy.
8163:  Maile mają cudowną właściwość, pisze Mats, że jeden mail może mieć trzy typy odbiorców, głównych, dodatkowych i ukrytych.
8168:  Główni to ci, którzy mają odpowiedzieć, dodatkowi ci, którzy mają wiedzieć, że główny nie reaguje.
8174:  Tak, to jest właśnie ta blank carbon copy i dziękuję Mats, bo w ten wyrafinowany, a subtelny sposób to przetłumaczyłaś, a ja zapomniałem, żeby anglicyzm przełożyć.
8182:  Alanciar pisze, że ostatnio ciężko wstawać do szkoły.
8185:  Kilka razy zdarzyło się wstać o tej godzinie, o której kończyły się lekcje.
8188:  Jak ja cię bardzo dobrze rozumiem.
8190:  Pamiętam swoje legendarne spóźnienie do gimnazjum.
8193:  To był jeszcze czas, kiedy dojeżdżałem do szkoły ze wsi.
8196:  To wprawdzie nie była taka wieś typu, wiecie, połączenie komunikacyjne 2,5 godziny.
8200:  Ale to była wieść na takiej zasadzie, że przyjeżdżał tam autobus co godzinę 15 minut.
8205:  No więc ja wiedziałem, że jeżeli nie wstanę o odpowiedniej godzinie i mam na myśli wstanie nie z łóżka, tylko sprzed komputera, to spóźnię się do gimnazjum.
8213:  Tak się złożyło, że grałem wtedy w grę Czar Ciężar Korony.
8217:  I do dzisiaj uważam, że to, że zostałem wtedy w domu i rozgrywałem tę kampanię, było najlepszą decyzją w życiu.
8222:  Aczkolwiek mój pech był wielki, ponieważ jak skończyłem tę kampanię i wiedziałem, że już spóźniłem się prawnie na tę pierwszą i drugą, nawet także trzecią lekcję, ale już powinienem zdążyć na czwartą.
8231:  Problem polegał na tym, że w momencie, w którym dotarłem na przystanek, a zacząłem biec pod koniec, bo zobaczyłem, że autobus, który się pojawiał co godziny 15 tam był, pozobaczyłem tylko, jak autobus odjeżdża, a kierowca dosłownie robi coś takiego.
8246:  I nie wiem, czy to była moja bardzo bujna wyobraźnia, czy faktycznie to zrobił, ale fakt faktem jest, że kierowcy ci bardzo często odjeżdżali przed czasem, co jest naprawdę świństwem ze strony kierowców autobusów strefowych.
8257:  Jeżeli ktoś ogląda i robi takie rzeczy, nie prankujcie tak biednych pasażerów, nie można tak.
8263:  Na chwilę jeszcze prosił Jamniki dla jutrzejszej rozmowy z zarządem.
8266:  Na chwilę rozmowy z zarządem są poważne.
8268:  Pamiętaj tylko, że rozmowa jest dla zarządu, a dla ciebie, Areczku, może być co najwyżej taka, wiesz, poniewierka na dywaniku.
8277:  A tak naprawdę to trzymamy wszyscy kciuki i moi drodzy z Jamnikiem.
8281:  Mam nadzieję, że się wszystko uda.
8282:  Daj znać, jak wpadniesz na jakiś strumyk, jak było.
8285:  Mam nadzieję, że dobrze.
8287:  Emilia Pawelec pisze, dziękuję ci za wsparcie od trzech miesięcy, że odstresowuje się przed olimpiadą na strumyku, trzymam kciuki za olimpiadę, wciąż mam w pamięci to, że prosiłem, że mówiłem wam wiele razy i odpowiadałem na prośby, że zrobię coś na temat olimpiad i powiedzielę się swoimi doświadczeniami, mam nadzieję, że to się ziści.
8306:  Jak wiecie, bardzo długo opowiedziałem wam film o seminariach dyplomowych, w końcu dowiozłem, czasem się daje radę.
8315:  Ja zacząłem chodzić stanem fartuchu laboratoryjnym, pisze, nejer kugel an, żeby się gazlajtować jako naukowiec na studiach, bo się wypalałam na wykładach, o bogowie, ale szanuję, fartuch laboratoryjny jest super.
8328:  Można kupić czarny habit na Allegro.
8330:  Wiesz, Karolinka, można.
8332:  Ja bym wolał szatę magiczną, ale wiecie, najlepszy system, który widziałem kiedykolwiek, jeżeli chodzi o szaty, to jest ten futurystyczny, taki trochę mundurowy styl zapinania.
8342:  Tylko oczywiście bez wszystkich tych orderów mundurowych i tak dalej, znaczników, nie znam się konkretnie nad tym, jak to należy nazywać.
8348:  W każdym razie, chodzi mi o takie zapięcie tutaj za ramieniem i bardzo prosty krój.
8352:  Ach, no, imperialni w Star Warsach chodzili w takich szatkach, było to cudowne.
8358:  Ewa, dziękuję ci za trybut.
8359:  Brat ciła kasę, żeby wydać album z muzyką.
8361:  Dość nieprzystępną, ale innowacyjną.
8363:  Jak upowszechnić taką twórczość?
8365:  Gdzie szukać dolarów?
8367:  Mam dla was dwa przykłady.
8370:  Jednym z nich jest...
8373:  album, w zasadzie nie album, seria albumów, które się nazywają Stream Beats.
8377:  To jest usługa, którą robi od lat praktycznie Harris Heller, tylko oczywiście, że na Spotify się nie wyświetla, bo czemuż by miało się wyświetlać, więc postaram się znaleźć dla was stronę internetową.
8390:  To jest o tyle unikatowa sytuacja, że to jest muzyka całkowicie darmowa.
8395:  Stream Beats by Harris Heller.
8396:  Bardzo dużo streamerów, sam tego używałem w którymś momencie, pierwsze odcinki dla każdego coś przykrego miały tę muzykę, bo nie stać mnie było na inną, zanim zaczęliście potwornie hojnie wspierać ten kanał.
8407:  Teraz już jest Epidemic Sound, ale Stream Beats jest darmowy i równocześnie przez to ma nieprawdopodobnie dużo odsłuchań na Spotify.
8416:  Ponieważ używają tego streamerzy.
8419:  A skoro używają tego streamerzy, no to słyszą też to inni ludzie, w związku z powyższym zaczyna się to viralowo rozchodzić, a Spotify coś tam odprowadza.
8427:  Więc jest to jeden ze sposobów, to znaczy wypuścić parę rzeczy darmowo, tak, od, w świat, może zacznie się słuchać.
8434:  A niezależnie od tego, no to niestety trzeba się dogadywać z dystrybutorem.
8438:  Rynek muzyczny jest zepsuty i spaczony, nie mogę tutaj nic więcej powiedzieć, ale od razu powiem, że jeżeli to będzie, wiesz, coś w klimatach takich ambientowych, to ja chętnie coś takiego odpalę na live'ach.
8448:  Ostatnio mieliśmy też taką przecież sytuację wiele razy, zresztą tutaj też macie ten utwór, że Fantores, który przybywał do nas bardzo często na strumyki jako widz,
8458:  Właśnie swoje albumy wrzucił na Spotify i bardzo często tego słuchaliśmy.
8461:  Polecam wam mega jego muzykę swoją drogą, jak już jesteśmy przy temacie.
8465:  Rzadko mam okazję polecić.
8466:  Kodgoś to po prostu bywa u nas na live'ach.
8470:  A wiem, że to są jego pierwsze płyty, tutaj go macie.
8474:  Fan Torres i jak widzicie, to już są takie konkretne odsłuchania, prawda?
8478:  No 9 tysięcy odsłuchań to bardzo często nie jest tyle, na ile może liczyć początkujący zespół, który nawet zrobi sobie trasę koncertową po pięciu miastach, jeżeli go na to stać.
8487:  Bo ile może osób na ten koncert nieznanego zespołu przyjść?
8490:  Nie, a na Spotify macie tych wyświetleń parę tysięcy wtedy czy odsłuchań, więc moim zdaniem czemu by tego nie spróbować?
8500:  Na chwili dzięki serdecznie jeszcze raz za trybut, wprawdzie beztekstowy, ale dziękuję.
8506:  Jaka jest różnica między magiem a czarodziejem?
8508:  Moim zdaniem mag, znaczy nie moim zdaniem, ale etymologicznie, mag to jest mędrzec, dlatego macie trzech mędrców.
8515:  W Polsce mówimy trzech królów, a tak naprawdę oni są magos, czy magoi, czyli magowie, ci, którzy wiedzą.
8524:  Mędrzec jest w zasadzie dobrym tłumaczeniem maga w ten sposób, więc czarodziej to jest ktoś, kto dzieje czary, prawda?
8531:  A zatem jakiś wyspecjalizowany caster zaklęć, nie umiem tego powiedzieć po polsku.
8537:  Oczywiście w systemach D&D będziesz miał mieć jeszcze bardziej to skomplikowane, bo tam są rozróżnienia między warlock, a mage, a sorcerer i tak dalej, i tak dalej, ale generalnie ja zawsze w swoim
8549:  Het kanonie, jak to mawiamy, czyli kanonie moim własnym, które trzymam sobie w głowie.
8553:  Miałem na szczycie maga, a potem miałem profesjonalizację.
8556:  Można robić sobie czarodzieje, którzy siedzą w księgach, czarownicy, którzy są adeptami magii dzikiej, czarnoksiężnicy, którzy stali się sitami i zaczęli miotać wszędzie kule ognia i opętańczo się śmiać, mordując niewinnych, chaotyczni i źli.
8571:  No i ktoś jeszcze, o, mogą jeszcze być nekromanci, którzy wywołują zmarłych, albo mój własny wymysł czasodzieje, którzy manipulują czasem.
8579:  Kiedyś wymyśliłem to słowo i nie napisałem żadnego opowiadania, żeby umieścić tam czasodzieja.
8583:  Jeżeli słucha jakiś pisarz, pożyczam to, bierzcie to, jedźcie z tego wszyscy, niech to zaistnieje, jeżeli się wam podoba.
8590:  Kielek, dziękuję, dziękuję za wsparcie od pięciu miesięcy.
8595:  Boże, jeszcze w tle jest rozmowa o szczepieniach na czacie, ja staram się ignorować ten wątek, bo już się boję tego, co przeczytam.
8602:  Ale nie, spokojnie, mam w was dużo wiary, pokładam w was dużo wiary.
8607:  Krzysztof pisze, Serdzio, myślę o założeniu kanału na YouTubie, nie mogę się zdecydować na tematykę, interesuję się milionem rzeczy.
8612:  Poleciłbyś robić wszystko, czy jednak skupić się na jednym?
8614:  No zobaczcie, jak jest na tym kanale.
8615:  Pamiętam, jak zakładałem kanał i ludzie mi mówili, nie, Krzysztof, Krzysztof.
8621:  Zrób osobny kanał o giercowaniu.
8625:  Mnie giercowanie nie interesuje.
8629:  No i co?
8629:  Nie zrobiłem.
8630:  Umarłem?
8630:  Nie umarłem.
8632:  Ludzie, którzy lubią sobie posłuchać, jak Krzysztof narzeka, ale równocześnie gawędzi przy graniu, słuchają gawęd przy graniu.
8639:  Ludzie, którzy chcą pogawędzić sobie, a nie mieć gier, przychodzą tutaj, tak jak wy.
8644:  Ludzie, którzy wreszcie w ogóle nie chcą live'ów, oglądają sobie filmy,
8647:  Jeszcze inni, którzy w ogóle nie chcą oglądać filmów, ale lubią sobie przeglądać shorty, wpadają czasem na shorty i u mnie jest wszystkiego po trochu.
8654:  Ale równocześnie jednej rzeczy nigdy nie zrobiłem, to znaczy nie zrobiłem po pierwsze filmu czysto dla zasięgów, po to, żeby się pod coś podpiąć, ponieważ nie szanuję tego, sam w to nie klikam, tego nie zrobię.
8666:  Po drugie, nie zrobiłem nigdy żadnego filmu o innym twórcy na platformie, ponieważ uważam, że zły to ptak co własne gniazdo kala, więc moją rolą nie jest to, żeby kogokolwiek szkalować.
8677:  Polakom i tak się ciężko na YouTube wybić, więc moim zdaniem podszczypywanie kogokolwiek, krytykowanie jego twórczości, kontentów, prozdrobienie o tym materiałów jest moim zdaniem bez klasy, więc ja tego nie robię.
8689:  Trzecia rzecz, której nigdy nie zrobiłem, nie zrobiłem czegoś, czym się sam nie interesuję, dlatego też, no właśnie, mogę obejrzeć coś, co po prostu mi się spodobało, no ale nie zrobię wam o tym recenzji, no bo co ja tam powiem, spodobało mi się, fajne, tyle, no muszę jeszcze coś musieć powiedzieć na ten temat, a zatem zawsze jest to fantastyka.
8710:  No bo na niej się najbardziej znam i też najbardziej ją lubię.
8713:  No więc tak ktoś mógłby powiedzieć, Krzysztof, podpiąłeś się pod Wings of Power.
8716:  No tak, gdybym się podpinał pod Wings of Power, dlatego że to było popularne, to bym się podpiął pod Breaking Bad, bo to też jest popularne, tak?
8723:  Albo podpiąłbym się pod inne rzeczy, bo są popularne i inne seriale.
8727:  tego nie robię, bo się o tym nie znam, ale o Tolkienie mogę wam mówić godzinami, tak?
8731:  W związku z powyższym tak, jak wyjdzie kolejny sezon Rings of Power, będę grillował Rings of Power, niezależnie od tego, czy to będzie to odwiedzane przez tak szaloną liczbę ludzi jak ostatnio, czy też nie.
8739:  Bo kocham Tolkiena i nie lubię, jak mi się go bruka.
8742:  Tak samo jest z Wiedźminem.
8744:  Do pewnego czasu wystarczały mi recenzje, ale od pewnego czasu Wiedźmin poszedł w takim kierunku, że stwierdziłem, że ja już nawet recenzji nie chcę zrobić.
8752:  Zrobiłem live i zamiast recenzji zrobiłem wam paskudny clickbait z recenzją Silosa, która nosi tytuł To nie jest recenzja Wiedźmina, więc technicznie jest to prawda.
8761:  Zatem moja rada jest taka, rób to, co kochasz, to, co ci w duszy gra i dziel się autentyzmem.
8767:  Jeżeli jednej rzeczy nie znoszę na YouTubie, to nie znoszę telewizacji YouTube'a.
8771:  Jak mi Stanowski mówił w kanale, żeby nie było, że jestem uprzedzony, obejrzałem wstęp do kanału Zero, założonego przez Stanowskiego, żeby zobaczyć, jak on sobie będzie radził na swoim, bo może rzeczy, za które go obciążałem, wynikały właśnie z tej paskudnej sytuacji biznesowej, w którą się wpakował przy kanale sportowym.
8787:  No i jak ja usłyszałem poranne pasmo, wieczorne pasmo i tak dalej, pomyślałem sobie, okej, to jest człowiek telewizji, myśli po telewizyjnemu, będzie mieć na pewno sukces, ale to nie jest mój YouTube.
8795:  Mój YouTube taki, który ja pokochałem, to był twórca, który siedzi przed kamerką i gada, jak Asmon Gold, który do dzisiaj siedzi przed kamerką w kosmarnej jakości i dalej gada, nie?
8807:  I jakoś nie ma potrzeby robienia sobie wystrzałowego studia.
8811:  Ja też nie zrobiłem wystrzałowego studia, po prostu jest miejsce, w którym ja bardzo lubię czytać, a że jest mapa, jest fajnie, to się cieszę.
8817:  Jedyne, o co zadbałem, to żebyście mieli lepsze światła i kamerę.
8821:  A w zasadzie wyście o to zadbali, wspierając ten kanał, co jest absolutnie niesamowite, bo ja normalnie bym sobie na tak nie przeinwestował, ale...
8828:  Czy ja bym się zachowywał normalnie, gdybym był teraz w studio i nagrywał?
8832:  Myślę, że nie, myślę, że byłoby coś w tym sztucznego i to nie jest mój YouTube, więc przed tym tylko bym przestrzegał, przed takim myśleniem o telewizji.
8839:  Telewizja to jest medium starych pokoleń.
8842:  Jeżeli kiedyś doprowadzimy do jego unowocześnienia, to na nowych zasadach, ale wiecie, przy obecnym trybie i tempie życia wiązanie się z ramówką
8853:  Nie jest moim zdaniem najszczęśliwszy pomysł.
8855:  Dziękuję na hit za przechojny trybut.
8857:  Erotic Era Mary, dobre teksty, warto przy nich myśleć.
8861:  Jestem ciekawa przy tym, co Krzysztof myśli o Marys.pl.
8864:  Ja w ogóle nie znam.
