🔴 Ćwiczę pamięć, by umieć zapominać | LIVE #6
🔗 https://www.youtube.com/watch?v=SivTj36l0BQ

8:  Dziękuje za uwagę.
9851:  Czytałem Drogę Szamana, Machanienko.
9853:  Chyba nie, a jeżeli chodzi o literaturę RPG, Krzychu, to propsuję bardzo, lubię tego rodzaju rozwiązania i chyba jeszcze bardziej lubię po The Legend of Vox Machina, absolutnie.
9863:  Miło w przerwie sesyjnej posłuchać.
9865:  Cieszę się, Martin, no i trzymam kciuki, tu są kciuki, tu są trzymane za sesję.
9868:  Czy będzie kiedyś czytanie opowiadań na holistycznej twórczości?
9871:  Może, może, może nawet dzisiaj, ale to akurat nie opowiadań z holistycznej twórczości, tylko już zapowiadam, że będzie jakieś krótkie opowiadanie, bo dla Was przygotowałem.
9881:  mały spoiler, ale żebyście mieli na co czekać.
9884:  Jak oduczyć się na dobre używania przeintelektualizowanego języka?
9887:  Mam z tym spory problem.
9889:  No, jeden ze sposobów już podałem.
9891:  Dawanie za przecinkiem wyjaśnienia danego terminu, bo w ten sposób...
9895:  Dajesz słuchaczowi szansę nauczenia się czegoś nowego, ale równocześnie nie tworzysz niepotrzebnej bariery.
9900:  A, i ważna rzecz.
9901:  Zawsze jak czegoś nie rozumiecie, po prostu należy spytać.
9904:  I osoby, które używają trudnych słów dla używania trudnych słów, bardzo często w ten sposób można przesiać.
9911:  Ja jestem, jak wiecie, dość złośliwy, więc robię zwykle tak, że jak ktoś używa jakichś przy mnie słów, które są trudne i tak czuję, że
9919:  robi to dla flexu, to pytam, nie rozumiem, możesz powiedzieć, co to znaczy?
9923:  I najpiękniejsza sytuacja jest wtedy, kiedy ten człowiek nie wie, co to znaczy.
9927:  Tak, to jest piękna sytuacja, absolutnie.
9935:  Propsy dla holistycznej agencji jaskopistycznej, pokazałeś zdjęcie znajomej, była Beczunia.
9939:  Propsy absolutne, ja się przyłączam do propsów dla holistycznej agencji, jest fajnie.
9944:  Mimo, że nazwa jest właśnie dziwna, ale ta nazwa nawiązuje do holistycznej agencji detektywistycznej Dekagentiego i nie przestanę Wam polecać tego serialu przynajmniej, jeżeli nie chcecie iść do książki.
9958:  Najpierw płatki, potem mleko?
9960:  Oczywiście, że właśnie w tej kolejności.
9961:  Nie ma innej kolejności.
9965:  Z wszystkich osób, które oglądałem, pisze Julia, Filip potrafi słuchać najlepiej.
9967:  Boże Krzysztof, jak on na Ciebie patrzył!
9969:  Jeżeli Filip z Bez Schematu słucha, to Filipie, dziękuję, że mnie tak patrzyłeś.
9974:  Nie no, Filip jest znakomitym dyskutantem, nie bez powodu mi się tak dobrze rozmawia zawsze na Bez Schematu i będą te rozmowy pogłębione popkulturowe zawsze tam.
9983:  Nie ukrywam, że jakkolwiek lubię Wam wrzucić taką recenzję na szybko, pięć minut i tyle, i później rozmawiać z Wami z komentarzami, to też lubię bardzo taką formułę rozmowy w dwie, trzy, cztery czasem osoby, kiedy możemy po dwie godziny zanerdzić i to jest wspaniałe absolutnie.
10000:  Zwłaszcza, że w Polsce jest tego mało, nie?
10002:  Jest dużo kanałów zachodnich, gdzie jest taka nerdoza przez kilka godzin, a u nas tego za bardzo nie ma.
10008:  Czy ton jadowski?
10009:  Nie czytałem, Franciszku, niestety jeszcze.
10012:  Ale zobaczymy, zobaczymy.
10013:  Co sądzę o konkursach i olimpiadach szkolnych?
10015:  Świetny sposób na ominięcie tego systemu, który nas więzi wszystkich.
10020:  Nie bez powodu bypassy ratują życie, czyli jeżeli mamy zator żylny, to tworzymy bypass, dosłownie po angielsku ominięcie, nie?
10028:  I tak samo w przypadku szkoły.
10029:  Szkoła tworzy zatory umysłowe.
10031:  Trzeba zrobić w szkole bypassy.
10033:  I tymi bajpasami są olimpiady, zresztą nie bez powodów olimpiada, w komitetach olimpijskich zasiadają albo nauczyciele, którzy są z tak zwaną misją, albo wykładowcy, którzy też są z tak zwaną misją, bo za to nie dostaje się jakiegoś wynagrodzenia, więc tak, warto tam iść na pewno.
10050:  i w tym kierunku podążać.
10051:  Czy mógłbym coś powiedzieć o warsztatach światotwórczych?
10053:  Jaki jest przebieg i jak można zostać ich uczestnikiem?
10055:  Mam coś takiego w UBPO, to jest uczelniana baza przedmiotów obieranej na AGH.
10059:  Jest wykład, gdzie ja przynudzam i pokazuję różne gry wideo i że w nich ważne jest światotwórstwo i fantastyce, bo wiecie, zawsze jest tak, że ktoś może przyjść, to nie czekaj, w ogóle, gier i fantastyki, zdarzało się tak, a musi dostać jakieś podstawy, a na warsztatach
10072:  Robimy sobie, projektujemy sobie świat, encyklopedię, słownik, mapę, grafiki, bestiariusze, różne rzeczy, w zależności od settingu.
10079:  No i robimy to przez pół roku i potem są fajne efekty.
10083:  A ja to lubię też robić dlatego, że w Polsce się bardzo deprecjonuje narrative design, czyli projektowanie narracji dla gier wideo kosztem level designu, czyli projektowania poziomów.
10090:  Projektowania poziomów jesteście się w stanie łatwo nauczyć, a narracji tak niekoniecznie.
10094:  Który serial Delka Gentiego polecam bardziej?
10096:  Jest jeden, ale w dwóch sezonach.
10099:  Holistyczna agencja detektywistyczna Delka Gentiego.
10103:  Moim zdaniem sezon drugi jest trochę słabszy, ale sezon pierwszy jest perfekcyjny absolutnie.
10107:  Co mi się stało pod okiem?
10109:  Chyba nic.
10110:  Mam nadzieję, bardzo możliwe, że to jest światło
10113:  Przeraziliście mnie.
10115:  Na początku zerknąłem na siebie na poglądzie, czy coś jest nie tak.
10119:  A, macie rację.
10120:  Najpierw miska, potem płatki, potem mleko.
10122:  Tak, to jest słuszna uwaga.
10123:  Podoba mi się.
10124:  Przypomina mi się od razu Mish Paddington.
10126:  Mish Paddington miał rewelacyjne rozwiązanie dylematu matematycznego, który brzmi następująco.
10131:  Macie deskę.
10132:  Ponieważ ja nie mam deski, pokażę drugą stronę batonika, żeby nie robić product placementu.
10137:  I teraz tak, jedyny wymiar, który macie podane, to jest 8 metrów, tak?
10141:  To nie jest oczywiście 8 metrów, ale powiedzmy, że deska ma 8 metrów.
10144:  I teraz pierwsza część jest o x plus 30 większa od drugiej, która jest o 30% i tak dalej, od trzeciej, a czwarta z kolei to jest y plus z z pierwiastkiem z 2 i tak dalej, i tak dalej.
10155:  Trzeba zrobić wielki układ równań i się domyślić, ile mają poszczególne części.
10159:  Miś Paddington wbija natomiast i mówi, każda część ma 8 metrów.
10165:  No i na to, no nie, no źle, źle, nie, nie, nie, bo ja kroję wzdłuż.
10170:  Widzicie, to jest różnica między matematyką a arytmetyką.
10172:  Matematyka to jest myślenie logiczne, arytmetyka to jest głupie odtwarzanie zadań.
10176:  Swoją drogą, dokładnie to powtórzyłem, jak w szkole miałem to zadanie i dostałem ocenę niedostateczną.
10181:  To jest autentyk.
10183:  Czy serial Holistycznej Agencji jest wierny książce?
10187:  Nie, no książka jest lepsza pod wieloma względami, bo tam jest styl chory Douglasa Adamsa, więc Douglasa Adamsa warto czytać, naprawdę.
10195:  Czy odrzucanie tematów prac na temat anime, pyta Perry, gier czy mangi na japonistyce ma sens?
10200:  Nie ma żadnego, ale niestety jest to powszechna praktyka z uwagi na to, że anime i manga są traktowane jeszcze gorzej przez środowisko akademickie, humanistyczne, aniżeli gry wideo.
10211:  Myślałem, że to nie jest możliwe, ale tak, to jest możliwe i wiele razy mi się to zdarza, dlatego też u mnie jest teraz praca o ecchi i jestem z tego bardzo dumny i im więcej ludzi będzie pisało anime, tym lepiej.
10222:  Co sądzę o virgin shaming?
10224:  Osobiście uważam, że to poważne problemy, nie rozumiem czemu lewica go olewa.
10227:  Lewica polska nie jest lewicą.
10229:  Lewica polska jest elitystyczna i klasistowska.
10234:  Naprawdę wiele razy zastanawiałem się nad tym, dlaczego tak się dzieje.
10238:  Nie jestem w stanie tego zrozumieć.
10239:  Młoda polska lewica może nie, ale tak zwana stara lewica, jak okropność.
10245:  Więc dlatego to jest nieadresowane.
10247:  Myślę, że ten problem, jak wszystkie inne dyskursy, pogardy i poniżenia, bo nie tylko virgin shaming, także fat shaming i tak dalej, nie bez powodu nie mamy na te określenia słów polskich, prawda?
10258:  To nie jest tak, że używa się słów angielskich, byś ktoś synobuje.
10261:  Nie, po prostu nie ma polskich odpowiedników,
10264:  A jest taka hipoteza językowego obrazu świata, że język oddaje to, jakie jest nasz światopogląd i obraz rzeczywistości, więc póki nie zaistnieje ten temat w naszej społeczeństwie, później nie będziemy mieli potrzeby stworzenia odpowiednika polskiego, więc problem jest oczywiście bardzo poważny.
10280:  Czy Healthy Gamer?
10281:  Tak, znam ten kanał i bardzo się cieszę, że jest o to pytanie od INSMN.
10287:  Bardzo polecam.
10288:  To jest znakomity kanał anglojęzyczny, świetny, gdzie też są poruszane problemy depresji, uzależnienia i w ogóle, no naprawdę świetnie to jest zrealizowane.
10299:  Bardzo, bardzo polecam.
10303:  Ominięcie matury dostanie się na AGH bez procedur kwalifikacyjnych, bo świetnym uczuciem INS pisze.
10308:  Domyślam się, że kwestia olimpiady.
10310:  Tak, absolutnie.
10313:  Jakie płatki i potem mleko?
10314:  Lubisz takie rozmokłe płatki?
10317:  Nie, po prostu trzeba to szybko zjeść.
10319:  Proste.
10321:  Na holistycznej twórczości pojawia się mini dyskusja odnośnie piracenia w kontekście znanego Adobe.
10326:  Czy mógłbym przedstawić twoje stanowisko?
10329:  Powiem tak, każdy w którymś momencie to robił, w momencie, w którym zaczyna się praca zarobkowa, to wtedy, no, umówmy się, to jest niepoważne, ale jeżeli nie ma z tego zarobku albo zarobek nie przewyższa kosztów subskrypcji, to moim zdaniem jest to usprawiedliwione wtedy.
10343:  Ale to jest moje zdanie.
10347:  Szczypek pisze, że miałem te falże do obrony na maturze, zaakceptowali mi magię jako literaturę źródło.
10351:  To rzeczywiście, to jest fart, absolutnie.
10352:  Jaki światełek pokoju używam?
10353:  Flatlighty.
10354:  Kupiłem je na Amazonie kiedyś i bardzo, bardzo sobie, bardzo sobie je chwalę i nie mam zielonego pęcia, jaka to była firma.
10361:  I to mówię całkowicie serio, bo muszę je dokupić, bo prawdopodobnie zaraz się wyczerpią.
10366:  i miałem zielonego pojęcia, jak je znaleźć na nowo.
10369:  Niestety z uwagi na pandemię te koszty sprzętu streamingowego poszły w górę, chociaż powiem wam, że najbardziej chory zakup, jaki teraz chodzi mi po głowie, to jest pedał do streamingu, nie mylicie się, to znaczy oprócz streamdecka jest jeszcze coś takiego jak nożny streamdeck do zmieniania sceny.
10385:  Najdziwniejsza rzecz, jaką widziałem w życiu absolutnie.
10388:  A ja jestem gadżeciarz, więc pewnie w którymś momencie to kupię, straszne.
10392:  Egoizm czy hedonizm?
10393:  Gdzie zaczyna się jedna, kończy drugie?
10395:  Myślę, że to są nie do porównania cechy, to znaczy hedonizm jest dla mnie niesamowicie pozytywną cechą, ja jestem hedonistą i dlatego uważam to za pozytywną cechę.
10404:  Natomiast egoizm jest ukierunkowany nie na nas, tylko raczej na drugiego człowieka, to znaczy egoista myśli tylko o sobie.
10412:  a hedonista po prostu chce przyjemnie przeżyć życie i zażywać przyjemności, niekoniecznie kosztem innych, więc myślę, że tutaj granica przebiega właśnie tej kosztochłonności.
10424:  Czytałem Gastonal Upior Opery, oczywiście.
10428:  Czytałem, czytałem jak najbardziej i
10431:  Dobra rzecz, chociaż już zaczyna troszeczkę trącić myszko, pamiętajmy o tym, ale ja też mówię to z pozycji człowieka, któremu się nie do końca podobał film.
10438:  Ale to dlatego, że poszedłem z polecenia psychopatycznej wychowawczyni w gimnazjum i miałem nieprzyjemne skojarzenia z tym.
10447:  Absolutnie.
10452:  Czy grywałem papierowe RPGi?
10455:  Raz.
10455:  Bardzo źle się to skończyło.
10458:  Body shaming po polsku powinien brzmieć ciało szyderstwo.
10461:  To nie jest do końca szyderstwo, to jest upokarzanie.
10463:  Shaming to jest wytwarzanie sytuacji, w której dajecie kogoś na środek i piętnujecie, wyśmiewacie.
10470:  To jest takie piętno, ośmieszenie, ale z intencją poniżenia kogoś.
10476:  Trudna rzecz do przetłumaczenia.
10478:  Czy mam jakieś zdanie na temat The Book of Boba Fett?
10481:  Skrajnie negatywne.
10483:  Z odcinka na odcinek ten serial zżera własny ogon.
10487:  Nie ma nic do powiedzenia.
10488:  To znaczy ja nie wiem o czym jest ten serial.
10490:  Gdybym miał zrobić rekonstrukcję fabuły, a to jest coś czym się zajmowałem jakiś czas zawodowo, nie umiałbym tego zrobić.
10496:  Ja nie wiem jaka tam jest fabuła, nie wiem co tam się dzieje.
10498:  Ten serial nie ma na siebie żadnego pomysłu.
10500:  Nagle się pojawiają jakieś kompletne dygresje, jak ta z Mandalorianinem w środku serialu.
10504:  Nie ma to żadnego sensu.
10506:  No powiedzmy, że ta jedna rzecz, która się pojawiła na końcu jest dobra, bo wszyscy lubimy, jak się pojawia ta postać, ale no właśnie, jest w którymś momencie granica nawet dla fanserwisu.
10517:  Czy polecam jakieś kanały na YouTube?
10518:  Pyta pesymistka.
10520:  No tak, w pierwszej kolejności będzie to Kurzgesagt, w drugiej kolejności na pewno będzie Uwaga na Okłowy Bełkot.
10525:  Oczywiście polecam też Bez Schematu, jeżeli chodzi o rozmowy popkulturowe i to nie jest tak, że polecam tam dlatego, że ja tam jestem.
10530:  Nie, polecam tam to dlatego, że Bez Schematu był pierwszym kanałem, który ja wspierałem na Patronite'cie w ogóle.
10536:  I od początku go śledzę i zawsze mnie bardzo inspirował, więc to też polecam.
10541:  Polecam również, i to bardzo Jim Stefani Sterling w tym momencie, bo Jim się ujawnił jako osoba niebinarna.
10552:  I jest to jedna z najbardziej kaustycznych, jadowitych, czyli złośliwych audycji, jakie istnieją w ogóle na temat...
10562:  kultury gamingowej w ogólności, a zwłaszcza ostatnio coraz bardziej korporacyjnego środowiska, które sprzyja niestety wypuszczaniu na rynek wadliwych i kiepskich produktów i oszukiwaniu graczy.
10576:  Jim Stefani Sterling bardzo ostro apeluje o to, żeby przyglądać się tego rodzaju praktykom i przede wszystkim tam też pojawił się najlepszy cykl na YouTube, jaki istnieje kiedykolwiek, komediowy.
10587:  Wiem, to jest mocna teza, ale sprawdźcie to.
10590:  Commentocracy.
10592:  Autorstwa Duke'a Amiela de Hardcore.
10594:  Jest to najpiękniejsza rzecz, jaką widziałem w życiu.
10596:  Płaczę ze śmiechu do dzisiaj nad odcinkiem o feminist tentacles, czyli mackach feministycznych.
10602:  Przepiękna sprawa do baszowania ludzi, którzy mają problem z feminizmem jako takim.
10607:  Wspaniała rzecz.
10609:  I w ogóle jest lista polecanych innych przeze mnie kanałów na końcu mojego kanału na YouTubie.
10614:  Jest tam cała lista tych rzeczy, które mega polecam.
10617:  Też często słucham 7 metrów pod ziemią właśnie.
10620:  Bardzo rzecz cenię.
10621:  Czasem mi się zdarza słuchać Dominika Bossa ostatnio.
10625:  Gigantyczne propsy dla Dominika za film o NFT, który jest po prostu świetny.
10630:  To jest film do wysyłania ludziom, którzy nie wiedzą, o co chodzi w NFT.
10635:  Ale głównie zawsze słuchałem YouTube'a zagranicznego.
10639:  To się nie zmieniło do dzisiaj.
10640:  Też zdarza mi się co jakiś czas włączać Angry Joe.
10644:  No to też w zależności od tego, czego potrzebujemy, prawda?
10646:  Ostatnio odkryłem taki kanał o architekturze Never Too Small.
10649:  That's what she said.
10651:  I bardzo polecam, zwłaszcza tym, którzy lubią minimalizm, lubią ambiencik i no właśnie, i tę otoczkę i atmosferę, która się z tym wiąże.
10659:  Ale dygresja!
10663:  Czytałem książki Brandona Sandersona,
10667:  Wiem, że są niewidoczne, ale tam wszystkie są.
10669:  Oczywiście każdą jest wspaniała.
10672:  Nawet czytałem rzecz, której nikt nie zna praktycznie, to znaczy Stalowe Serce i kolejne tomy.
10676:  Powieść Young Adult Brandona Sandersona.
10679:  I tak, Brandon Sanderson umie nawet napisać powieść młodzieżową i to rewelacyjnie, absolutnie.
10683:  Oj, Total Biscuit to był przepiękny kanał, absolutnie.
10686:  Uwielbiałem go.
10687:  Uwielbiałem.
10689:  Było wspaniałe.
10690:  No aż się, aż się zasmuciłem.
10692:  Prowadzący bez schematu to Filip czy Bartosz?
10694:  Bartosz Filip Malinowski lubi nazywać Filipem, tak.
10698:  Czy był oglądany Invincible na Amazonie?
10699:  Tak i uważam, że to jest jedna z lepszych rzeczy, jaka mi się przydarzyła w tym roku.
10704:  Czy oglądałem Zapytaj Beczkę?
10706:  Znowu mogę zaczytować Aslana, że byłem tym pierwszym widzem.
10710:  Widziałem pierwszy odcinek Zapytaj Beczkę i widziałem go na serio.
10713:  Nie widziałem go dlatego, żeby sobie zobaczyć, jak Gonciarz nagrywał, jak był pierwszy odcinek, tylko faktycznie byłem pierwszym widzem, ponieważ ja Gonciarza oglądałem w TV Gry.
