🔴 Czemu w bezklasowym społeczeństwie robi się klasyfikację? | LIVE #22
🔗 https://www.youtube.com/watch?v=y8mS87EXGeg

1:  Cześć.
9155:  Więc to, co możemy zrobić, to być mądrzejsi od naszych antynatów i przodków i postarać się wybiec myślą w przyszłość, bo nie zmieni już się to, że te modele językowe będą zdawać egzaminy.
9169:  Nie zmieni się to.
9170:  Jedyne, co możemy zrobić, to układać egzaminy tak, żeby one nie były w stanie odpowiadać na takie pytania.
9175:  Pochlebiam sobie, że to się da zrobić i że będę m.in.
9178:  robił w tym roku.
9180:  Powiem wam, jak wyglądały moje egzaminy, jak już będę je mieć.
9185:  To jest równie złe, jak rodzic płacący za oceny.
9188:  Dobre oczywiście.
9211:  Jeżeli płacisz za oceny, to miej stawkę uczciwą, nie?
9215:  Za jedynkę złotówka, za dwójkę dwa, za trzy, trzy... Niech to nie będzie jakiś przelicznik.
9220:  A jeżeli płacisz tylko za dobre, to powodujesz w którymś momencie to, że człowiek będzie myślał merkantylnie, ekonomicznie, tak?
9228:  Okej, to żeby mieć dużo kasy, trochę sobie będzie można przepieprzyć na głupoty, albo nie na głupoty,
9235:  to wtedy muszę mieć dużo tych numerków, bo ten śmieszny gościu z wąsami, który podobno mnie urodził, to on mówi, że mi da kasę za to, o fajnie, nie?
9245:  No i co?
9247:  Albo ta śmieszna ciocia, która przychodzi z tą torebką w kratę, ona zawsze ma testówkę.
9254:  Dla mnie, jak ja mam paseczek na świadectwie, no głupia prókwa, ale jak daję, no to będę mieć więcej.
9261:  Ludzie myślą prosto.
9264:  Na wypadek, gdybyście nie wiedzieli, że to jest steampunk, nie?
9266:  Bo tu macie steampunk.
9267:  Myślicie sobie, eee, ja nie ufam, że to jest steampunk.
9269:  Proszę bardzo.
9269:  Jest automaton?
9270:  Jest automaton.
9291:  Czy jest gdzieś koło zębate?
9294:  Czy musi być gdzieś koło zębate?
9296:  Zawsze jest gdzieś koło zębate.
9298:  Oburzające.
9300:  Sprawdzam, czy jest w środku gdzieś koło zębate.
9302:  Proszę bardzo.
9305:  Jest koło zębate, zawsze jest koło zębate, jak jest steampunk, zawsze jest automaton, jak jest steampunk.
9311:  Polecam, fajne opowiadania, dobrze się to czyta.
9312:  O Boże, już zaczynam mieć za duży stos tutaj.
9315:  Kiedy Lulu & Friends?
9316:  Będzie trzeba obejrzeć, faktycznie, to jest dobra uwaga, czy ja tak... Przy okazji jeszcze, ponieważ miałem to też w planach i mam w zakładkach, jeszcze raz wam polecam podcast Dwie Lewe Ręce, który robi się coraz ciekawszy, macie coraz ciekawszych gości również tutaj i...
9333:  Jakub Dymek i Marcin Giełzak są blisko osiągnięcia 10 tysięcy subów, więc wiecie co robić.
9338:  Bardzo polecam.
9339:  Naprawdę, naprawdę dobry content.
9341:  Jeżeli chodzi o content polityczny, oglądam ich w zasadzie wyłącznie już, pomijając parę, paru wideoeseistów.
9347:  W jaki sposób sprawdzam wiedzę stędu na swoich zajęciach?
9350:  Nie sprawdzam wiedzy.
9352:  Wiedzy się nie sprawdza.
9353:  Właśnie na tym rzecz polega.
9354:  Nie wolno sprawdzać wiedzy.
9356:  Jeżeli dorosły człowiek ma świadomość, że
9360:  ktoś będzie sprawdzał to, co on umie, to już nie jest dorosły.
9365:  To jest nasza... nasz sposób na to, żeby mieć łatwiej w życiu.
9371:  Łatwiej ci jest, jeżeli coś wiesz albo coś masz przećwiczone, szybciej wtedy osiągasz rezultaty.
9377:  Jeżeli tego nie zrozumiesz, to nie ma takiego sposobu, żeby ci to wmusić jakoś z zewnętrznej perspektywy, pod kańczugiem, więc nie sprawdza się wiedzy.
9387:  Przykładowe zadanie, które ja będę teraz robił, akurat wiele nie zdradzę, zresztą zadania u mnie są ogłaszane wcześniej na egzaminy, polega na tym, że będzie trzeba opisać jakieś zjawisko i zrobić przypis do tekstu naukowego, które to zjawisko opisuje.
9402:  Wprowadzić cytat, skomentować cytat, zacytować.
9406:  I to jest jedna rzecz, której AI nie zrobi dobrze.
9409:  A przy okazji, ja w ten sposób rozbudowuję swoją ideę fix, którą realizuję od w tym momencie już 10 lat, to znaczy egzamin, na którym można używać wszystkich pomocy.
9420:  Laptopów, telefonów, notatek, moich prezentacji, nagrań, wszystkiego.
9425:  I zauważyłem, że ludzie bardzo często parafrazowali, co mnie wkurwia, ponieważ
9429:  Jest coś takiego jak herezja parafrazy, mówiłem wam o tym ostatnio w materiale o cytowaniu i herezja parafrazy polega na tym, że zawsze jak coś parafrazujecie, to przetwarza się treść i przeinacza sens pierwotny, a jeżeli cytujecie, to wtedy nie ma ryzyka przeinaczenia sensu pierwotnego, możecie to najwyżej wyrwać z kontekstu, ale do tego jest przypis, żeby ten kontekst wam dać.
9450:  Więc dostajecie cytat, dostajecie komentarz, który wprowadza ten cytat i dostajecie komentarz do cytatu, który go krytycznie jakoś aplikuje.
9457:  Można to zrobić w każdej dziedzinie nauki.
9459:  I to wymusza na ludziach, którzy piszą egzamin, sięgnięcie do tekstu.
9464:  No i w ten sposób między innymi można wymusić myślenie kreatywne na egzaminie, który nie sprawdza wiedzy.
9470:  Dajecie praktyczną rzecz do rozwiązania.
9473:  I zwłaszcza myślę, że się to mogłoby sprawdzić w naukach technicznych, gdzie w dużej już liczbie przypadków dopuszcza się używanie różnego rodzaju tabel, tabel wzorów i tak dalej.
9485:  już teraz, więc można zrobić krok dalej i zacząć dawać takie między innymi zadania chociażby na logikę, jak to często mawiamy, albo na myślenie, które swoją drogą dają rekruterzy, na przykład do takiego Googla, znaczące.
9505:  Mam pominięty trybut.
9506:  Boże, przepraszam was.
9508:  Już nadrabiam, nadrabiam.
9511:  Dzięki za pyrkon, pisze Marcin Ziola.
9513:  To ja dziękuję.
9514:  Pozdrawia człowiek od dinozaurów.
9515:  Było super, absolutnie.
9518:  Emilio, jeszcze raz dziękuję ci za trybut.
9519:  Emilio zresztą miała historię jakąś, którą nie uda mi się chyba w całości przeczytać, ponieważ jest ona rozbita na parę tekstów i bardzo nad tym faktem ubolewam.
9527:  Zresztą i tak mi już zniknęła.
9529:  To jest jakieś przerażające.
9531:  Czy wiesz, jak poradzić sobie ze stresem przed egzaminem?
9533:  Mój problem doszedł do stopnia takiego, że w dniu egzaminu budzę się zestresowany.
9537:  Moja rada się nie zmienia od lat, cały czas wam sprzedaję tę samą.
9540:  Kiedyś zrobiłem shorta, jedna rada dla wszystkich maturzystów i to się utrzymuje.
9545:  Zmęczyć się fizycznie na dzień przed.
9547:  Nie ma innego sposobu na to, żeby organizm przestał fiksować się na punkcie czegoś, co nie wymaga walki o przetrwanie.
9556:  Egzamin to jest tylko egzamin, to nie jest moment, w którym mamy się mobilizować do tego, żeby przetrwać.
9562:  Ludzie w pełnym rynsztunku, powiedzmy, katafrakci bizantyjscy, tak?
9567:  Pełny, opancerzony koń pędzi w szeregi wrogiej piechoty.
9572:  Czy w tym momencie rycerz siedzący na tym koniu srał pod siebie z przerażenia,
9578:  No pewnie tak, bo mógł zginąć, tak?
9581:  Ale może i nie, ponieważ sobie jakoś to przetłumaczył.
9584:  A my jesteśmy doprowadzeni do takiego skraju ruiny psychicznej, mówię to też na swoim przykładzie, bo już opowiadałem wam pyszną anegdotkę z Pałacu Staszica, że nasz organizm reaguje psychosomatycznie i fizycznie w sposób, w który byśmy nie reagowali w sytuacji zagrożenia życia, tak?
9602:  Bo wtedy bylibyśmy bardziej zmobilizowani.
9604:  Coś jest bardzo mocno nie tak z hierarchią wartości i priorytetami, więc terapia szokowa polegająca na przywróceniu właściwej hierarchii wartości, moim zdaniem, jest taka, żeby się zmęczyć.
9616:  Ale nie na zasadzie, że o, idź na spacer.
9618:  Nie, zmęczyć się.
9620:  Czyli jeżeli robisz normalnie 10 basenów, zrób 60.
9623:  A jeżeli normalnie idzie się 5 km, idź 20 km na dzień przed.
9629:  Robiłem to zawsze przed każdym egzaminem.
9631:  I to, co osiągałem, to fakt, że wiedza, którą miałem wcześniej, ona mi się jakoś uklepywała w mózgu.
9637:  Nie umiałem tego nazwać przez wiele lat, a potem mi neurobiolodzy wyjaśnili, że ten proces nazywa się neuroplastycznością.
9643:  I polega na tym, że nasz magazyn pamięci krótkotrwałej wtedy przenosi te informacje do pamięci długotrwałej.
9650:  Czyli tej, z której korzystasz potem przez całe lata.
9652:  Więc nie dość, że zdasz lepiej egzamin prawdopodobnie dzięki temu, to jeszcze ta wiedza ci nie wyparuje z głowy.
9658:  A jeżeli korzystamy wyłącznie z zasobnika wiedzy krótkotrwałej przed egzaminem, tuż przed, oczywiście na dzień przed, tak jak się połowa ludzi uczy, no to to jest zakuj, zdaj zapomnij, tak?
9668:  Przyda się...
9669:  Dzień, dwa, a potem wyparuję to całkowicie z głowy i dla mnie to jest nieszanowanie swojego czasu.
9675:  Ja bym nie poświęcił nawet jednego dnia na zakuwanie czegoś, co później bym absolutnie zapomniał.
9679:  Z dzisiejszą wiedzą, którą mam, bo oczywiście, że całe życie tak robiłem.
9686:  Lekkie fantazy, to niezmiennie Iron Next, dzisiejsza polecajka, powiernik mieczy Kelkade, znakomita rzecz, bardzo się to dobrze czyta.
9694:  Jak rozmawiać z rodzicami, którzy wychowali się w systemie edukacji, którzy wychwalają nauczycieli i podniebiają się na patologiach na uczelni?
9699:  Wprost i długo.
9702:  Ja bardzo długo musiałem rozmawiać z różnymi ludźmi, którzy byli przekonani święcie co do tego systemu, żeby przekonać z kolei ich do tego, że może nie jest tak różowo.
9711:  Musisz też mieć jakiś rodzaj dokumentacji, nie da rady.
9713:  Jeżeli chodzi o muzykę w TM Torpedii, jest cały czas taki widżecik, tutaj wam go pokażę, o. To jest widżecik, który pokazuje wam na bieżąco to, co się odtwarza.
9723:  Daniel Klein, dzięki za wsparcie od 7 miesięcy.
9726:  Serdeczne pozdrowienia z terapii uzależnień, serdeczne pozdrowienia dla Ciebie i dużo siły.
9730:  I dziękuję Ci za wsparcie od 7 miesięcy jeszcze raz.
9735:  Przez 4 lata studium na Polibudzie nie spotkałem takiego typu zadań, które opisujesz na egzaminach technologia chemiczna, mszterelek, stan chrześcijanowska.
9740:  To jest bardzo zasmucające, ponieważ moim zdaniem właśnie to jest ten typ zadań, który nam pomoże w przyszłości.
9746:  Studia mają nam pomóc w rozwiązywaniu problemów, które napotkamy potem, potencjalnie.
9752:  Zauważcie, że ten proces...
9755:  Zadawania nam rzeczy łatwych na zajęciach, a potem zadawania trudnych zadań wiedzowych na egzaminach, on się cały czas powtarza.
9763:  Nigdy nie zapomnę sytuacji, w której ja na każdej lekcji matematyki, bo u mnie to zawsze była matematyka, ja wszystko rozumiałem.
9772:  My dzisiaj się nauczymy, jak dodawać.
9777:  1 plus 1 równa się 2 i Krzysztof ma takie... 1, 1, 1, jest 2.
9782:  Good, ja rozumiem.
9783:  A potem było, no dobrze, zadanie domowe z dodawania.
9786:  24 plus 7 minus 14, dodać 7, dodać i tak, i leciało, nie?
9792:  Ja już miałem takie, no to nie jest to to samo, co było na lekcji.
9795:  Może odwróćmy ten proces, co?
9797:  Może zacznijmy od trudnego?
9799:  O nie, jakie radykalne pomysły, nie można tak, przecież istnieje tylko dedukcja, a nie istnieje indukcja, wcale nie można odwrócić tego procesu, to są jakieś nowomodne pomysły, ajajaj, no to właśnie może by warto było to zrobić, taka sugestia cicha.
9820:  Nie, bo nauczyciel miałby wtedy problem, myślę raczej.
9826:  O, wydawnictwo literackie, dziękuję Metalson.
9828:  To był ten wątek, który mi minął.
9830:  Moi drodzy, kiedyś byłem w księgarni pod Globusem, która w Krakowie jest taką mekką wydawnictwa literackiego.
9836:  Tam jest bardzo dużo rzeczy właśnie z WL-ki.
9839:  I zapytałem Nie wiedząc o tym Jako nygus literacki Który się nie nadaje do tego by pokazywać się Na salonach literackich Krakowa Krakowa No i spytałem Czy mają może wydawnictwo MAK Bo szukam uczty wyobraźni Pomyślałem sobie ceniona księgarnia Wydawnictwo literackie Tam rezyduje No może będą wiedzieć Wtedy jeszcze nie wiedziałem że konwenty istnieją No i dostałem informację
9869:  My tutaj, w naszej księgarni, nie sprzedajemy takich rzeczy.
9876:  Mamy oferty poważnych wydawnictw, jak wydawnictwo literackie.
9881:  A potem sobie zobaczyłem ofertę wydawnictwa literackiego, to było mniej więcej w tym samym roku, albo może parę lat później, i zobaczyłem Katarzynę Michalak, taką bardzo kiepską fantazję wydaną właśnie, i równolegle wydanego Titusa Grohna, Mervina Peake'a,
9899:  Wiecie co, ja wam pokażę tylko Titus Grown'a, bo to jest hit.
9910:  Z drugiej strony legału było.
9913:  Teraz tak, dla kontekstu.
9914:  Titus Grown
9916:  No i tu wzgląd został wydany dawno temu i grubo przed tym, kiedy Tolkien zyskał rozpoznawalność.
9927:  Wydawnictwo Literackie zareklamowało to tak.
9933:  Po prostu wielkiej klasyki fantasy, która nie może być klasyką fantasy, bo Tolkien jest klasyką fantasy, tak?
9940:  To nie jest fantasy, to nawet nie siedziało koło tego gatunku, to jest w stylu Grudena Schulza mniej więcej.
9946:  Więc realizm fantastyczny albo realizm magiczny, jak kto woli.
9949:  Ja wolę fantastyczny, bo magiczny jest snobistyczny i został wymyślony po to, żeby nie używać cała fantastyka jako predykatu.
9956:  A zatem wydawnictwo literackie nie wie, co wydaje, jeżeli chodzi o fantastykę, tak?
9960:  Znaczy, mają takie losowe próby i to jest powód, dla którego darze to wydawnictwo dość dużą niechęcią, mimo że dało nam naprawdę parę fajnych książek, takich jak Garfanixa chociażby, czy Jacka Dukaja, no ale still.
9977:  Wielka klasyka fantasy, tak.
9981:  Dramat.
9984:  Miałem egzamin, pisze Weronika, który był prosty, ale niestety go nie znałem, opomniałem wszystko, stresowałem się, a wykładowca chodził po sali i jeszcze w tle paskudna lampa buczała.
9992:  To widzicie, mi to przypomina od razu taką sytuację piękną.
9996:  Może pamiętacie.
9998:  To znaczy egzamin w...
10001:  z udziałem najwybitniejszego pedagoga, jaki zaistniał kiedykolwiek.
10006:  Dolores Umbridge oczywiście, prawda?
10008:  Co się dzieje, jak się zaczyna egzamin?
10010:  No oczywiście trzeba zabunkrować szkołę.
10014:  Nie może być tak, żeby nam wszedł jakiś element niepożądany na czas trwania egzaminu.
10019:  I potem... No przecież to jest przepiękne absolutnie.
10024:  Wszyscy siedzą, ścibolą sobie w kajecika, a ona rozparta.
10031:  Sprawdza, stróżuje, tak?
10034:  I później, moja ukochana scena, właśnie taka egzaminacyjna, typowa.
10040:  Wachadło tak sobie chodzi, o!
10042:  Czas tyka!
10044:  Szybko, szybko, bo w edukacji chodzi o wyścig!
10048:  Szybciej, szybciej pisz, szybciej!
10050:  Nie tam w brudnopisie, to już w czystopisie trzeba!
10054:  Żywniutko!
10055:  Ojej, ale szybciej, szybciej!
10058:  Co tam?
10059:  Nie umiesz pisać szybko?
10060:  Ha!
10060:  Masz problem!
10062:  Bo ten egzamin wcale nie sprawdza wiedzy z matematyki czy tam z historii magii.
10066:  To jest egzamin, który sprawdza wiedzę z szybkiego pisania pod wpływem stresu.
10073:  No i jak ja mam, moi drodzy, szanować ludzi, którzy nie wiedzą, z czego robią egzamin?
10078:  Jeżeli ktoś nie wie, że egzaminuje z szybkiego pisania pod wpływem stresu i wydaje mu się, że egzaminuje z mechaniki albo z biologii molekularnej, no nie będę szanował takiego człowieka.
10088:  Harry, pusta kartka, bo Harry nic w życiu nie osiągnął, jak wiadomo, wszystko dostał z góry.
10097:  Czy można już zacząć świętować 3 miesiące wolnego, pisze Gabriela Dwańska, od najwspanialszej uczelni w Krakowie?
10102:  Tak!
10103:  Dobiega koniec czerwca.
10105:  Jak umiesz, to zmierzcisz się w czasie, tak, tak, uwielbiałem ten tekst, uwielbiałem absolutnie.
10112:  Ojojojoj.
10114:  Karol pisze, że to nawet w Holandii jest odstęp między ławkami, biurkami i komputerami taki, że batalion wojska mógł przemasterować i sprawdzić, czy nikt nie ściąga.
10120:  No to jest śmieszne w dobie sztucznej inteligencji, ten, wiecie, cały czas ta narracja o ściąganiu.
10128:  Ach, tak, i przypominanie sobie pod presją jeszcze.
10131:  Och, bogowie.
10132:  Emilia pisze, że studia i rodzinne parcie na skończenie doprowadziły mnie do depresji, którą leczyłam półtora roku zanim wróciłam do życia.
10138:  Poczuła mnie w siódmym semestrze najlepsza decyzja mojego życia.
10141:  Politechnika i wykładowcy wyżywający się na studentach wykończyły mnie psychicznie i mam wrażenie, że każdy błąd studenta łechał ich ego.
10147:  To jest częsty problem, że nie jestem w stanie tego zrozumieć, przyczyn tego zachowania, że ludzie odczuwają erotyczną satysfakcję, jak ktoś się pomyli.
