Brat Jeremiasz ogniomiot — Warhammer 40 000: Mechanicus Livestream #4
🔗 https://www.youtube.com/watch?v=wJxeLpUO9hA

2:  Witam wszystkich na streamie.
11796:  Musimy znalizować jakiekolwiek pozytywne... ...aspekty sytuacji, w której się znaleźliśmy.
11803:  Nie jest to proste!
11807:  Witam serię z powrotem.
11809:  Zacznę od pytania, czy polecam ja Inkwizyt, a jeśli tak, to czy mam jakieś zastrzeżenia co do tego, jak należy czytać i rozumieć serię.
11815:  Ja bym, szczerze powiedziawszy, unikał tomów, które są z Mordimerem, a to z tego względu, że nie jest mi miłe czytanie o gwałtach,
11827:  I tam się one pojawiają i są opisane w sposób, który mi nie odpowiada.
11831:  Natomiast czytałbym serię drugą, to znaczy Płomiennik Krzyż, czy coś takiego.
11836:  Ona jest fajna, bo tam jest dużo lore tego świata, bo co trzeba powiedzieć i oddać Piekarze, to to, że naprawdę fajnie zaprojektował tę rzeczywistość.
11848:  Plusem sytuacji jest muzyka.
11849:  Dostaliśmy najlepszą muzykę.
11851:  Tak!
11851:  Płoń!
11854:  Błoń.
11855:  O, oczywiście.
11857:  Zostaliśmy teraz... Teraz mamy nekrońskiego sandwicza.
11862:  Ja myślałem, że Bretonia Sandwich to jest problem, ale okazuje się, że nekroński jednak.
11868:  On nawet się... Z kitary się nawet odwrócił, żeby nekron miał... Mógł łatwiej w niego strzelać.
11876:  O, teraz!
11878:  Teraz jesteście... Teraz macie przyjebane.
11883:  Aha.
11888:  Dobrze.
11889:  Dobrze.
11890:  Zrobimy inaczej.
11897:  Strzelamy w... Bardzo dobrze.
11902:  Bardzo dobrze.
11904:  Cieszy mnie to.
11906:  Teraz zastanawia mnie... O, wiem co zrobimy.
11911:  Wiem co zrobimy.
11931:  Trochę żal, że pod ten utwór Overlord nie ma żadnego podkładu jak filmy typu coś tam tribute.
11937:  To znaczy?
11938:  One cognition point sobie skolekcjonujemy stąd.
11946:  Tak, bo my ewidentnie walczymy z jakimś bossem.
11948:  Ja nie miałem tej świadomości.
11950:  Eee... Oho... Tak, i teraz ich osłonimy wszystkich.
11956:  Bardzo dobrze.
11961:  Skitarii.
11963:  Kto naatakuje teraz?
11964:  Eee... Necron Warrior.
11967:  Necron Warrior.
11968:  Dobra.
11968:  Tylko i wyłącznie Warriors.
11973:  A zatem... Walimy.
11979:  To jest miniboss?
11981:  Nieważne.
11982:  Jak na nasze możliwości boss.
11983:  My byśmy sobie z bossem nie poradzili.
11985:  Ja pamiętam bossów z tej gry.
11986:  Są przerażające, absolutnie.
11992:  Czy my nie mamy cały czas zasięgu na tego gnoja?
11994:  Nie mamy.
12006:  One cognition point.
12007:  No, po byku.
12010:  Jak tam szczepienie?
12012:  Ja niestety dopiero 4 czerwca, ponieważ... Wszeteczni... Wszeteczni ludzie z służby zdrowia tak zwanej, odmówili mi tej przyjemności.
12030:  Mam pytanie, czy ja go... czy on spłonie?
12039:  Spłonął.
12039:  Świetnie.
12042:  Bardzo dobrze.
12043:  Harad.
12044:  Zabijamy go.
12046:  Bo by został wskrzeszony inaczej.
12061:  Demeczabsopt.
12063:  Tak mi strasznie przykro z tego tytułu.
12066:  Inmeli?
12070:  Dobrze.
12072:  Dobrze, dobrze, dobrze.
12079:  Ja się troszeczkę cofnę nim jednak, bo mam pewne wątpliwości co do tego nekrona właśnie.
12084:  O, o, o, o, o. To powinniśmy... Jaki krytyk, jaki krytyk!
12094:  Jaki krytyk, w ogóle to jest skandal, to co tu się od Janie Pawla... Dobra, robimy sobie następny... All cognition points, to jest to, co lubię widzieć.
12107:  Widzę, że siła magosów na was spłynęła i chcecie augmentacji, dążycie do augmentacji.
12115:  Ale obawiam się, że szczepionka niestety nie wyposaży was w mechadendryty.
12137:  No, ale powiem wam, że... Nie, ja nie chcę nic mówić, bo ja zapeszę.
12144:  O, J&J po krzyku.
12147:  Szampon podobno rzeczywiście wymaga jednej dawki tylko.
12150:  Służba zdrowia generalnie jest spierdolona, moja babcia dostała udaru miesiąc temu, ma szansę przeżyć.
12154:  Boże, mnie teraz zaskikuje lekarze, leci gnoje w całej Polsce, mnie wywalono i nie chcą pomóc.
12158:  To jest straszne absolutnie.
12162:  Absolutnie, zjednoczenie w Omnisjaszu jest dla nas nadzieją.
12168:  Wiecie co, pokonamy natychmiast, myślę.
12174:  Potrzebujemy cognition points.
12180:  Właśnie, niekryty krytyk, Boże, zapomniałem, że on istnieje.
12188:  O. Musimy wyeliminować koniecznie.
12193:  Machine Spirit, jest szansa na strzał dobry.
12198:  Szansa to dobre sformułowanie.
12202:  Heals to HP.
12207:  Ja mam nadzieję, że nasi magosi nie zjednoczą się w omnisjaszu przedwcześnie.
12212:  Chociaż na razie wszystko na to wskazuje.
12219:  Oho.
12220:  Tak, ulepszaj nekrony, ulepszaj.
12226:  Ile? !
12227:  Jakie pię... Jakie piędzie... Gdzie pięćdziesiąt?
12241:  Pięćdziesiąt.
12247:  Pięćdziesiąt.
12250:  Ten nekron to tutaj... To jest taki dzielny, mały nekron, który przeszedł przez pół mapy.
12256:  One cognition point, świetnie.
12258:  One cognition, two cognition, three cognition, four!
12268:  Tak ma to wyglądać.
12275:  Dobra, zastanawiam się... Tak, będziemy... koncentrujemy siłę ognia na jednym.
12290:  Nie zadławię się, obiecuję.
12292:  Aczkolwiek... Magos Barbossa może ginąć, bo już wiemy, że on z martwych wstaje.
12300:  Po trzecim dniu.
12307:  Dobrze, hendorzy mnie ten nekron, niech on nie zaatakuje nawet, wszystko mi jedno.
12313:  Ja tu chcę przejść.
12315:  No, no, no, no.
12316:  Tak, tak, oczywiście.
12317:  Jest przerażające, przerażające obrażenia.
12323:  O!
12332:  Czemu jest tak, że zawsze jak chcę strzelić, to strzelam...
12353:  On mnie niepokoi.
12359:  Jak się nazywa?
12360:  No mały Necron Micron.
12362:  Piękne.
12370:  No tak, propusuję, że służba zdrowia robi co może, żeby sytuację poprawić jakoś, natomiast no też rozumiem frustrację wszystkich, którzy chorują, a nie zostają udzielone z różnych względów pomoc.
12382:  No jest to trudna, jest to trudna sprawa, mam nadzieję, że to się będzie teraz normowało, bo... Sam szczerze powiedziawszy, boję się, no to nie zostanie, jeżeli, nie wiem, przysłowiową nogę złamie, nie dajcie bogowie, nie?
12398:  Arc Rifle.
12401:  Rozwalamy tego Necrona, mam już go dość.
12405:  Distraction is the destiny of all Xenos.
12409:  Couldn't agree more!
12415:  Tu nikogo nie strzelimy?
12416:  Nikogo, dobrze.
12421:  No, cierp, cierp, Necronie, cierp!
12427:  Wszeteczny nekron.
12430:  Radzimy sobie w niewyobrażalnie dobry sposób, jak na sytuację, z którą mamy do czynienia.
12439:  Muszę powiedzieć, że wzięcie na misję tak dużej liczby strzelców było dobrym pomysłem.
12447:  Osoba terminalnie chora, którą się zajmowałam pod koniec roku miała przerzuty nowotworu do płuc i kaszlała.
12452:  Myśleliśmy w szpitalu po onkologicznym tłumaczyć, że to nie COVID, żeby nas w ogóle wpuściło.
12455:  O Boże.
12458:  Ja naprawdę podziwiam wszystkich, którzy przechodzą przez takie sytuacje z zdrową psychiką.
12479:  Ten reanimation protocol, co zabawne, działa również na te... kogitatory, jak się okazuje.
12487:  Zabawna sprawa.
12496:  Dobrze, dobrze!
12500:  No to teraz już go weźmiemy ze wszystkich stron.
12505:  Będzie on drżał i błagał.
12508:  Nie róbcie mi tego!
12510:  Ben, nie róbcie mi tego!
12512:  Jestem... Jestem lordem... jakim tam?
12517:  Lordem nekronów!
12524:  Harad!
12527:  Bardzo dobrze!
12530:  Mniej dobrze, że otrzymaliśmy jak zawsze obrażenia, jak atakujemy.
12543:  Dobra, czemu nie mamy nigdzie zasięgu na tego gnoja?
12548:  Dobra, tu mamy.
12549:  Dobrze wiedzieć.
12550:  Na razie niszczymy... ...Kogitatory.
12558:  Właśnie z tego powodu.
12565:  Uwielbiam twórczość Wojciecha Siódma... Co sądzę o twórczości Siódmaka?
12576:  Musiałem zetrzeć tylko kurz.
12578:  Strasznie.
12582:  Ale to sądzę o twórczości siódmaka.
12584:  Nie wiem, czy to się przed kamerą pokazuje ładnie.
12586:  Gipiontyczny album mam.
12591:  W całości i uwielbiam, ubóstwiam.
12594:  Teraz mam zakurzone ręce.
12596:  Tak a propos książek, które tak pachną cudownie i można je wąchać.
12601:  Przede wszystkim się kurzą.
12604:  Dramat.
12605:  Ale tak, album 7 to jest mój skarbczyk mały.
12610:  Przepięknie wydał go ten Rebis.
12617:  Co więcej, uważam, że powinno się bezwzględnie do muzeów wprowadzać taką sztukę, ale dobrze wiecie, jak to wygląda, nie?
12629:  To znaczy, prędzej by się polscy muzealnicy, no nie wiem, narazili na zgon z kokluszu i cholery i malarii równocześnie, niż zrobili jakąkolwiek wystawę sztuki fantastycznej.
12641:  Wiem, bo próbowałem.
12644:  I pytałem.
12648:  Można dostać alergii, powracając do mojej tezy z zeszłego tygodnia, to książki tylko za szybko, absolutnie.
12654:  Znaczy, moje technicznie są pod szybką, ale to nic nie dało, jak widać.
12661:  Brat Jeremiasz.
12663:  Nooo... Ooo... Wodzu nekronów.
12672:  Mmm... Burn, baby, burn!
12679:  Jak wodzianka, to tylko żywiec zdrój.
12681:  Tak.
12682:  Tak.
12683:  Co drogo, wyobraźcie sobie, że jakiś twórca fantastyki opisuje...
12691:  Dokładnie taką funkcję, jaką wojewodzianki mają u Wojewódzkiego.
12694:  A następnie wyobraźcie sobie, co dzieje się w ciągu następnych trzech dni.
12703:  Sądzę, że co najmniej, co najmniej by został spalony na stosie.
12708:  Ciało jest słabe i zawodne, ale duch, duch fetyszyście papieru pozostaje niezłomny.
12713:  Ku chwale najwyższego Jamraja i boga wszystkich regałów.
12717:  Czy Jamraj jest odmianą Jamnika?
12732:  Ja się tak cieszę, a prawda jest taka, że oberwiemy.
12737:  I to zdrowo.
12742:  Daleko temu w Muzeum Narodowym w Warszawie była wystawa, gdzie udało się sprowadzić trzy wyobrazy Beksińskiego, aż się sam zdziwiłem.
12748:  Beksiński generalnie ma swoje muzeum w Sanoku, ale to jest dlatego, że on się tam urodził, nie?
12754:  I byłem w tym muzeum, specjalnie pojechałem do Sanoka, no bo come on.
12760:  Sanok jest jednym z takich miejsc, do których trzeba mieć powód, żeby tam pojechać.
12764:  I specjalnie tam poszedłem i oj, nie żałuję, jest przepięknie było zrobione.
12768:  Potem gdzieś Beksiński był sprowadzany, nie pamiętam gdzie dokładnie.
12774:  Poniżymy Lorda Nekronów, zabijemy go serwoczaszką.
12779:  O, faktycznie, Warframe, o, ale się grało w Warframe'a w którymś momencie.
12784:  Wielkie nieba.
12788:  Urodził się tam dokładnie chyba zamek, tak, zamek jest, wystawa jest na Zamku Beksińskiego, tak.
12793:  Swoją drogą ten zamek później został, jak zwykle to bywa, przez polskich cudownych muzealników, no został unowocześniony, w sumienciu.
12805:  Teraz zamek nie wygląda tak brzydko średniowiecznie,
12808:  tylko jest tam taka, no, porządna... porządna XXI-wieczna przybudówka w stylu wczesnego Gierka.
12816:  No i dzięki temu to teraz wygląda.
12823:  Jamraj jest ssakiem z jamrajowatych, torbaczem z zagrożonym wyginięciem niczym mysz o jeleń.
12829:  Ma ostry pyszczek, na którym można twierdzenie Pitagorasa robić.
12834:  Czyli jam... tak, jamnik, jamraj, czyli jestem rajem albo rajem jamniczym.
12843:  Beksińskiego rysunki i szkice widziałem jedynie we Wrocławiu na zameczku.
12846:  O, proszę.
12847:  To jest ten zamek, na którym są dni fantastyki, zakładam, nie?
12850:  Swoją drogą, będę na dniach fantastyki.
12852:  Zostałem zaproszony przez miłych organizatorów.
12854:  Chcą, żebym się wyżywał nad dystopiami.
12858:  Więc czemu by nie?
12859:  Może wspomnę coś nawet o Warhammerze.
12861:  Co tu się dzieje?
12863:  Co tu się dzieje?
12863:  Dlaczego jesteśmy na środku?
12865:  Dlaczego jesteśmy na środku?
12866:  Jesteśmy od... Ale to patrzcie, jaka łatwa misja.
12870:  Teraz wszystko się wydaje proste.
12873:  Znaczy, żebym nie powiedział tego w złą godzinę.
12875:  Otoczmy... Otoczmy brata... Otoczmy brata Barbosse ze wszystkich stron z kitariami.
12890:  W ten sposób jest szansa, że brat Barbossa przeżyje, bo inaczej czarno to widzę.
12901:  Not enough cognition points.
12905:  Dobrze.
12906:  Leonardo DiCamprio otacza go z tej strony, brat Jeremiasz z tej strony, Leonardo DiCamprio z tej strony.
12913:  Dobrze, brat Barbossa jest bezpieczny.
12916:  Warframe od pewnego momentu trzyma mocno za twarz i robi to w przyjemny sposób.
12920:  O tak, o tak.
12923:  Ja w ogóle, ja kocham Warframe, ja uważam, że tak powinny wyglądać gry robione free-to-play, to jest mój ideał absolutny.
12931:  Osłona, osłona dla brata Barbossy, a teraz rozpętujemy piekło.
12938:  Czemu nie udało mi się rozpętać piekła?
12940:  No dobrze, tutaj rozpętamy piekło.
12943:  Ahaha!
12946:  Krytyczny strzał!
12949:  Przepięknie.
12950:  Reapered.
12954:  Eee... Reapered.
12958:  Jest niestety ten pretorianin wredny, ale jakoś sobie z nim poradzimy, który... On na początku bitwy wydala z siebie wszystkie pierdy, które nagromadził w grobowcu przez 5 tysięcy lat i się unosi w ten sposób.
12977:  Dobra, kto ginie?
12983:  Strzelamy do strzelców.
12984:  Myślę, że to jest słuszna strategia.
12987:  O nie.
12989:  Nie mówcie mi, że on będzie mieć zasięg.
12991:  Oczywiście, że miał.
12997:  Dużo jest tych nekronów wszelako.
13002:  No niestety nasi skitarii będą najbardziej narażeni, ale teraz już wyjebane, oni mogą ginąć.
13017:  Dużo było tego kurzu.
13022:  Dobra.
13027:  Po prostu teraz chmura pyłu unosi się nad demonstrantami wedle klasyka.
13034:  Jeremiah the Great.
13038:  Jeremiah the Great co może zrobić?
13040:  Jeremiah the Great może zrobić osłonę.
13043:  Może wyleczyć.
13047:  Lecz bracie Jeremiaszu.
13049:  Lecz, lecz.
13051:  Użyj osłony.
13053:  Dalej lecz.
13058:  Świetnie.
13061:  I to jest wszystko, co brat Jeremiasz może zrobić.
13062:  Nie, brat Jeremiasz jeszcze może walnąć na odlew nekrona.
13071:  I zatruć go kwasem.
13077:  Potrzebujemy cognition points gwałtownie, a nekrony będą reanimowały się prawie natychmiast.
13085:  Dobrze.
13091:  Wielkie nieba, co tu się dzieje.
13093:  All cognition points, świetnie.
13098:  Tu jeszcze mamy... O Boże, tu musimy zeskanować coś.
13102:  Breaking bad vibes.
13104:  Czemu?
13105:  Collect one cognition point.
13107:  Nie, nie chcę tak.
13112:  Czemu out of range?
13113:  Czemu zawsze jest out of range?
13122:  Dobrze, i osłaniamy dalej wszystkich.
13125:  A, zalewanie kwa... O tak.
13130:  Było piękne zalewanie kwasem.
13133:  W ogóle to jest świetny serial.
13137:  Ja wiem, że to jest truizm w sumie, bo wszyscy albo obejrzeli Breaking Bad, albo zamierzają obejrzeć, bo to jedna z takich rzeczy, ale... Mimo, że totalnie nie moje klimaty, nie?
13147:  Bo nie fantastyka.
13148:  Wspaniałość.
13154:  Warframe nie tyle zajebisty technicznie, muzyka piękna, grafa piękna, optymalizacja i tak dalej i tak dalej, to jeszcze społeczność.
13161:  O, proszę.
13163:  Ja w społeczność nie wsiąkłem jakoś specjalnie, bo z przyjacielem grałem.
13171:  Ciekawostka.
13172:  Yamrajowatymi, oprócz Yamraj, są również turboszczury i turbokolce?
13178:  Turbokolce to mi przypominają tego kolcozwierza z Diablo 3.
13183:  Nie uwierzycie, strzelał kolcami.
13186:  Ojej, nie mamy... Udamy się tu.
13198:  Właśnie miałem zacząć narzekać na to, że nie mamy kantyczki, a potem sobie przypomniałem, dlaczego nie mamy kantyczki.
13206:  Oj, zaraz zginiesz.
13208:  Marnie zginiesz.
13212:  W kogo teraz strzelać?
13213:  Nie strzelimy.
13214:  W kogo, w kogo?
13217:  Myślę, że... Myślę, że... Teraz w tego napieprzamy.
13232:  Właśnie, jak znam życie, jamraje mieszkają w Tasmanii.
13239:  Nekrony nie mają zasięgu.
13240:  O nie, niedobrze.
13246:  Odimifaw robił film o tym, jak zarąbista jest społeczność Warframe'a.
13249:  Polecam zobaczyć, jak ktoś planuje się wkręcić.
13251:  Super.
13257:  Jak zwykle link na Discordzie.
13260:  Bardzo prosimy o linka i będziemy działać.
13264:  Australia i Nowa Gwinea.
13265:  No proszę.
13268:  Zależy, które gatunki.
13269:  Odpowiedź... O Boże, naprawdę?
13274:  Tak, nekrony reanimują się od razu praktycznie.
13279:  No nie jest prosto.
13283:  Co my możemy tutaj zrobić w zasadzie?
13285:  Zastanawiam się.
13287:  Nic nie możemy zrobić, taka prawda.
13292:  Dobrze, wystawimy się na ostrzał, o. To możemy zrobić.
13298:  O Boże.
13303:  Dobra, to był błąd, żeby te nekrony jednak tu miały zasięg na nas.
13317:  Dobrze, zginij!
13321:  Nie ma tak dobrze.
13330:  O tak!
13332:  Potrzebuję więcej tego Enhanced Analytic.
13338:  Brad Barbossa.
13340:  Brad Barbossa w sumie może... Może przeatakować.
13347:  Czemu nie?
13349:  Rozumiemy tak.
13352:  Co sądzę o wydaniu, o sporze co do wydania... Woohoo!
13357:  Co sądzę o sporze co do wydania Feliksa Kressa przez Fabrykę Słów?
13361:  A był spór, bo nie znam go?
13371:  O, minął mnie jakiś flame w fandomie.
13373:  Cóż za, cóż za rozpaczliwa sytuacja.
13386:  Dzisiaj wypłynął?
13388:  Poproszę o briefa kru... Miałem powiedzieć briefa krótkiego, ale brief z definicji jest krótki.
13395:  Widzę, że on targetuje magosów, to jest dobra informacja, bo w tym momencie naszymi MVP są strzelcy.
13402:  Chociaż chyba nie mamy wszystkich na pokładzie z tego, co widzę, więc dobrze, dobrze.
13406:  Ooo, idź, idź, idź do nas, idź.
13416:  Żywiec Zdrój powinien być oficjalnym sponsorem streamu.
13419:  Miałbym nic przeciwko temu.
13423:  Kresa wydawał oryginalnie mag chyba i dość kultowa pozycja, no wiadomo.
13427:  Światotwórcze, interesujące, klasycznie dla polskiego fantasy, okrutnie seksistowskie, o Jezu.
13431:  Przyjemnie napisane.
13433:  Fabryka Słów poinformowała, że grombelardska legenda będzie wydana w dwóch domach i po ocenie okładkowej pieniędzy... O Boże, 60.
13441:  No tak.
13443:  Dlaczego mnie to kompletnie nie dziwi?
13449:  One cognition point, no to sobie zaszalejemy z tym jednym punktem kognicji.
13460:  Ale fabryka przecież wiele razy już tak miała, że wydawali coś właśnie w takim stylu żenującym, no to jest jakby ich modus operandi, oni to robią.
