SKAVENI WRACAJĄ — IKIT CLAW livestream #8
🔗 https://www.youtube.com/watch?v=f5uBVyRilCY

246:  Dziękuje.
12322:  Zostanie później tylko Hochland, kraina sera.
12329:  Mmm... Wiecie, jak nazywam te formacje Brytończyków?
12332:  Wiele hałasu, o nic!
12334:  Ha, ha, ha!
12353:  Dobrze.
12356:  Proszę uprzejmie tutaj pieprząć jakąś błyskawicą.
12359:  I pełna wiasta, mówiąc, się leczy jak używa magii.
12364:  Format lekcja Brytończyków to jest brytońska kanapka.
12366:  Tak, tasty britannian sandwich.
12369:  Absolutnie.
12371:  Tak to się fachowo nazywa.
12375:  Wszyscy usiłują zniszczyć Ikita, ale Ikit jest zbyt potężny.
12379:  Wiecie, jaką ja mam rozwiązanie na klasyczną brytońską kanapkę?
12384:  Klasyczną Skaweńska Zaraza.
12393:  Dlaczego klasyczna Skaweńska Zaraza nie zadziałała?
12397:  Wiecie, jakie ja mam rozwiązanie na Brytończyków?
12399:  Klasyczna Skaweńska Zaraza!
12405:  Ready, steady, doom!
12406:  Ready, steady, doom!
12427:  Czy Brytończycy istnieją w uniwersum Warhammera po to, żeby dostać zawsze pizdki w pierdol?
12432:  Tak, sami się proszą!
12434:  Z całym ich lorem dotyczącym Graala i pięknej pani, która nas ochroni.
12439:  Sami się proszą!
12440:  Wybaczcie, Lorde!
12440:  Wybaczcie, Lorde!
12441:  Wybaczcie, Lorde!
12444:  Wybaczcie, Lorde!
12453:  Czy myślisz, że może się pojawić realny sposób gamifikacji wojny, jak w pewnym cyklu, który nie chcę spoilować, gdzie pilot, który ma na myśli, że gra naprawdę zabija?
12465:  Nie wiem nawet, o jakim cyklu myślisz.
12467:  Tak, myślę, że tak.
12469:  To jest realne zagrożenie.
12470:  Nawet zaryzykowałbym stwierdzenie, że pojawiały się już filmy zupełnie nie science fiction, które to rozważały i jednym z nich jest za linią wroga.
12480:  Jest to znakomity film wojenny, ja lubię bardzo filmy wojenne, swoją drogą, o tym rzadko mówię, ale lubię, w którym jeden z pilotów właśnie drona podejmuje decyzję o zabiciu całego komanta terrorystów, czyli jak wiadomo wrogów Ameryki, bo wszyscy wrogowie Ameryki są terrorystami i wskutek tej decyzji ginie dwóch oddziału wojskowego, amerykańskiego.
12505:  No i tak się składa, że on w ogóle nie rozumie, na czym polega problem.
12510:  Znaczy, gdzie jest problem?
12511:  No, no, zabiłem tam dwudziestu, a zginęło dwóch.
12514:  No to dobry chyba stosunek strat do naszą korzyść, nie?
12518:  Nie.
12519:  Wysyłało go mianowicie na linię frontu i właśnie złośliwie do tego, do tej, do tej armii czy do tego oddziału armii, który uszczuplił o dwie osoby.
12529:  No i to, jak oni go traktują potem, to, uch, przepiękny, przepiękny, to jest dramat psychologiczny trochę, wojenny, ale bardzo dobrze nakręcony.
12547:  Bardzo przykro mi, że straciliśmy wyłącznie sześć jednostek.
12555:  O, umiejętność Skalm.
12557:  Skalm jest dobry.
12560:  Skalm jest bardzo dobry.
12561:  Gdzie jest Skalm?
12564:  Skalm.
12565:  Skalm daje możliwość regeneracji 1500 punktów życia.
12571:  Tutaj widzę, że jest jeden problem, to znaczy nasze... Mieliśmy wierzchowca, mieliśmy pieca zarazy.
12578:  Black Hawk Down jest zajebistnym filmem wojennym.
12580:  Nie, no tak, jest znakomity, absolutnie.
12581:  Tam jest świetna też muzyka Hansa Zimmera bodajże.
12586:  No to w sumie to jest dylemat moralny, z którym ma do czynienia dowódca wojskowy.
12588:  Ile swoich poświęcić, żeby wygrać?
12590:  Tak!
12590:  No chyba, że to dowódca wojskowy jest dowództwem barbarzyńskim, jak na przykład pewnego imperium na wschodzie, wtedy nie mają tego problemu.
12601:  Dobra, zero.
12602:  O to chodziło.
12603:  Dwa zwycięstwa oznacza więcej jedzenia.
12606:  Aaa!
12608:  Jak to? !
12612:  Pola śmierci, poleca o nagród, to ja nie znam z kolei.
12615:  Boże, czy ja się zraniłem w czoło?
12616:  Tak.
12618:  Zabawne jest to, jak ci mówią o tym, żeby nie musieć iść do wojska, nie tylko te gierki, a tymczasem w wojsku się używa drona.
12625:  Znaczy, mnie co innego bawi, tak?
12627:  To znaczy, z jednej strony mówią, że bezsensowne gierki, a z drugiej strony mówią, nie no, nie graj w te gierki, chodź zabijać ludzi naprawdę!
12640:  Ech...
12642:  Ale ja już dawno się poddałem, jeżeli chodzi o próby zrozumienia cywilizacji.
12649:  Dobrze.
12650:  Nie.
12651:  O, magister zarazi szkodnictwa.
12652:  Jak a propos...
12654:  Spaladin z paczeniem podpalony jest tym, który zaatakuje wschodnią część Imperium.
12661:  Nie trzeba się przejmować statami, jeżeli można ich wskrzesić, powiedział Sam Wit przypadkowo, jak sobie orbitujemy nad podbitą już wprawdzie, ale Sylwanią, gdzie rezydują wampiry.
12672:  Co możemy teraz zrobić jeszcze?
12674:  A, już wiem, co możemy zrobić.
12676:  W zasadzie musimy zrobić, to znaczy powinniśmy się przenieść gdzieś mistrzem śmierci Snitchem, ale nie wiem gdzie.
12688:  O, dobrze, tu już możemy rekrutować.
12690:  Świetnie.
12691:  Tych bohaterów, którzy są nam tak potrzebni.
12695:  Dobrze, zaraz będziemy mogli zrobić sobie drugą turę imion bohaterzy.
12702:  Zaraz, zaraz.
12704:  A tymczasem Serosław Spaczyński musi wyruszyć na pomoc.
12714:  55 szans to jest mało.
12716:  Tu jest ile?
12719:  38, no.
12721:  Nie jest to jakoś przesadnie dużo.
12723:  Tu może być więcej szansy.
12729:  Wiedziałem.
12734:  To się nigdy nie udaje.
12735:  Chciałem raz chociaż mieć szczęście, ale nie.
12742:  Przestań mi przypominać o tym bohaterze.
12744:  Dobrze.
12744:  Zarządzenie, świetnie.
12751:  Okej.
12751:  Co tu się dzieje?
12752:  Ojej, tutaj mamy aż dwie armie już.
12755:  Niedobrze, niedobrze.
12758:  Niosący zagłady miotacze spacz ognia.
12760:  Ktoś potrzebował miotacze spacz ognia.
12761:  Kto potrzebował miotacze spacz ognia?
12764:  Czy to nie był czasem Rad Spaccino?
12766:  To był Rad Spaccino.
12770:  Idealnie.
12771:  Idealnie.
12778:  Ja przestałem wierzyć w cywilizację, pisze Agent Muffinga, kiedy Calculato poprosił o zaakceptowanie polityki prywatności.
12786:  To ładne, to ładne, tak.
12789:  Trochę nie za bardzo wiem, co powinniśmy teraz zrobić, bo kończą nam się armie, którymi możemy wygrywać.
12796:  To nigdy nie jest miłe.
12800:  Jak tutaj jest z... Okej, jeszcze jedna tura.
12808:  Przydałoby się naprawdę ta konfederacja z klanem Volk.
12811:  No nie zapłacę tyle.
12830:  Ale to z bardzo prostego powodu.
12836:  Potrzebujemy tutaj jakiejś armii, jakiejkolwiek, byleby była dobra.
12842:  Dobra.
12859:  Musimy go jak najszybciej wysłać do jakiejś walki, jakiejkolwiek.
12866:  Dobrze.
12869:  I przekazać mu maksymalnie dużo jednostek, dobrych jednostek.
12875:  Trzy, cztery, pięć, okej.
12879:  I weźmiemy co?
12880:  Weźmiemy podziadostwo.
12887:  Ok.
12889:  Teraz tak.
12889:  Boss Kraistra spatrzony, czy coś ma sensownego?
12892:  Tak, to bierzemy.
12894:  Całą resztę nie.
12900:  Ok, udało się.
12901:  To samo robimy tutaj.
12905:  Dlaczego mówię udało się?
12906:  Ponieważ czasem się zdarza tak, że jak rozwiązujemy armię, to może się zbuntować przeciwko nam.
12911:  Trzeba zjeść wszystkich wrogów, absolutnie.
12913:  Nawodnienie, tak.
12915:  Nie zapłacę tyle, wychodzić z wewnętrznych Rakus.
12916:  Zawsze.
12919:  Ja mam ten problem, że swoje kampanie rozgrywam do około 150 tryb.
12923:  Nie lubię endgame, gdzie się pół mapy zajmuje.
12927:  Ja uwielbiam właśnie.
12928:  Im więcej zajmujemy, tym lepiej.
12933:  Okej, to nawet nie jest źle rozwinięte.
12940:  Nie jest źle.
12942:  Dobrze, co tutaj?
12944:  To jest jakaś tragedia.
12947:  Ale trudno, weźmiemy to.
12950:  Co tu się dzieje?
12951:  Czarna grań, co myśmy zdobyli jeszcze?
12953:  Chyba tylko tyle zdobyliśmy.
12955:  Które granice świata?
12956:  Tak.
12957:  A nie, jeszcze Mordheim zdobyliśmy.
12960:  A, to się opłacało.
12964:  Mówi, że potem będzie granie StarCrafta.
12965:  Tak, sierpień.
12966:  Czy dać sobie sprawę z tego, co jest w Avatarze Arcykolegii?
12969:  Jeśli nie, to powinienem się doedukować.
12973:  Avatar Arcykolegii.
12976:  Tak, kojarzę.
12980:  Ale nie, nie lubię.
12984:  Okej, 54.
12989:  Za cztery tury możemy rakietę Zagłady zrobić.
12991:  Dobrze, Ikit później będzie walczył.
12993:  Świetnie.
12997:  Lord Skralk?
13000:  Poradzi sobie raczej, myślę.
13007:  Nie lubię, nie lubię sam.
13008:  Nie lubię karbota.
13009:  No nie lubię.
13010:  Co ja poradzę?
13011:  Nie rozumiem fenomenu.
13013:  Ach, Mordheim, niezwyczajne pojedynki z znajomymi w Warhammerze II się tam odbyły, o tak.
13017:  To jest bardzo ponure i zarazem przepiękne miejsce lore'owo.
13022:  Co będziemy grać w najbliższej przyszłości?
13023:  Pyta Bruxa Viryna.
13024:  Sekiro i Starcraft 2.
13026:  Starcraft 2 jest czysto fabularnie, nastawcie się.
13028:  To nie jest po to, żebym ja śrubował APM-y do 600, bo już teraz zrobiłem.
13032:  Nie potrzebuję więcej razy.
13034:  Natomiast będę chciał dla fabuły, czysto dla fabuły.
13037:  Też dla siebie, nie ukrywam, ale po to też, żeby Wam pokazać, jak piękna jest fabuła StarCrafta.
13042:  I dwójki oczywiście.
13045:  Natomiast niezależnie będzie Sekiro, Shadow Valley Twice, bo tęsknię, bardzo, bardzo, bardzo tęsknię za Souls-like'iem jakimś radosnym.
13055:  Mam poczucie, że jak Serosow z Paczyński tutaj się przemieści, to magicznie Albert de Bordelot nas zacznie atakować.
13061:  Magicznie.
13062:  On się wtedy zorientuje.
13063:  Zawsze chciałem zaatakować.
13066:  Wtedy to o tym pomyśli.
13071:  Ta fabuła jest piękna, nie pamiętam ani sekundy.
13073:  Tak, ale pamiętam obrazy z niej i to mi wystarcza w zupełności.
13076:  A tutaj też mieliśmy ten problem, co wszędzie.
13079:  Nie no, ten nosz dochód nie jest taki zły.
13082:  Teraz...
13085:  Potrzebujemy go wymienić na kogoś, kto nie będzie miał takich problemów z... ze wszystkim.
13095:  Dyscyplina... Lord Vakkat!
13104:  Lord Vakkat będzie idealny!
13108:  Lord Vagat jest idealny, dobrze.
13110:  I damy mu, damy mu jakieś rzeczy, takie beznadziejne rzeczy, żeby się cieszył.
13114:  Im więcej dajemy przedmiotów, tym więcej się szczur cieszy i się nie buntuje.
13118:  Chociaż ta mechanika buntowania, naprawdę uważam, jest bezsensowna.
13124:  Posłaniec, zasięg, nie, zasięg wzroku jest bez sensu, ale żeby coś do, do, do, łowca artefaktów, o, to jest dobre, student inżynierii, pozdrowienia dla studentów inżynierii.
13137:  Ewentualnie także dla reszty.
13139:  Skryba, zasięg, tego szukałem.
13141:  I dałem mu błyszczące łuski i cokolwiek może być to.
13149:  Odporność na magię.
13150:  Niech się cieszy, niech się cieszy.
13152:  Niech się szczur cieszy, że dostał dużo rzeczy.
13156:  Niszcząc przemianę Kerrigan w... Nie będę spoilował Jakubie w kogo.
13160:  Tak, tak, ale Kerrigan wspaniała postać, absolutnie.
13163:  Co tu się dzieje tymczasem?
13166:  To... czekaj, czekaj...
13193:  Książki ze świata StarCrafta czytane były?
13196:  No jak raz mogę powiedzieć, że tak, były.
13199:  Miałem na tyle dużą obsesję, że czytałem.
13202:  Te o Jimmy Raynorze głównie.
13203:  Mhm.
13204:  Dobra.
13206:  To była... To chyba właśnie była Sarah J. Maas, a może nie?
13210:  Nie pamiętam kto.
13211:  Nie, nie, nie, nie, nie, nie, nie, nie.
13212:  To nie była Sarah J. Maas.
13214:  Ale jest taka etatowa pisarka, która tworzy tego rodzaju fabuły.
13223:  Ok.
13226:  Dobrze, ale tutaj mamy mury?
13229:  Musimy mieć mury, bo to jest stolica.
13231:  Mamy.
13231:  I jest piąty poziom.
13233:  No dobrze, nie.
13234:  To jest wygrana raczej.
13235:  Raczej, raczej.
13236:  Nie chcę zapeszyć.
13237:  Gdzie jest Hochland?
13238:  Hochland jest tutaj.
13243:  Nie jest wyraźnie.
13245:  Red Angel ma postulat.
13246:  Słuchamy postulatu.
13249:  Tymczasem postaram się wyłączyć chłodzenie.
13252:  Nie wiem, czy mi się to udało zrobić.
13257:  Dobrze.
13259:  Dobrze.
13260:  O, o, o, o, o, o, o. Teraz tak.
13267:  Przemieszczamy się z Paladinem, z Paczeniem Podpalonym.
13274:  Pechowo akurat nie mamy do dyspozycji niczego, co byłoby dobre dla niego, ale skoro ten już rekrutuje, to niech rekrutuje dalej.
13281:  A potrzebujemy następujących rzeczy.
13284:  Spaladin z Paczeniem Błogosławionym musi mieć Miotacz z Pacz Ognia, po prostu nie ma innej opcji.
13291:  O, bot.
13297:  Bot wskoczył na Memiczną Godzinę.
13301:  Nie ma to, jak wskoczyć na Memiczną Godzinę.
13304:  Czy tanka na streamie musi być?
13306:  Czy chodzi o stream dzisiejszy?
13310:  Musisz się wtedy zastanowić.
13315:  Ikit.
13317:  Ikit Klaa!
13321:  Nieznaczne zwycięstwo?
13323:  W Altdorfie?
13324:  Biorę to.
13328:  32 tysiące!
13334:  Dobrze.
13335:  To może nawet robimy w ten sposób, że po... Dobrze.
13339:  Podbijemy Karroburg.
13344:  Nie ma to jak podbić Karroburg.
13347:  W Karroburgu bowiem jest żywność.
13351:  Świetnie.
13352:  I kit się regeneruje.
13353:  Bardzo dobrze.
13355:  I jeśli już jesteśmy przy tym, to... Grynburg?
13360:  Nie.
13360:  Grynburg jeszcze nie.
13362:  Kemperbat jeszcze nie.
13365:  Dobrze.
13367:  NoName pisze, że uciekał z Włoch przed falą upałową, ale tylko odroczył w czasie o tydzień.
13372:  Niech żyje rogaty szczur!
13373:  Tak, tak!
13374:  Tak!
13376:  Good!
13379:  I myślę, że Palpatine był wewnętrznym skawenem, biorąc pod uwagę jego upodobanie The Groot.
13393:  Lord Vagant zmierza.
13394:  Lord Vagant ma szansę rozjechać te frakcje.
13398:  Świetnie.
13400:  Tymczasem Kujka wyślemy tutaj, w to miejsce.
13403:  Radośnie i słusznie.
13405:  Teraz tak.
13406:  Ponieważ asasyni nas rozczarowali, będziemy mieli wyłącznie, ale to wyłącznie, wodzów.
13415:  Seriusza Blacka, Sermione Granger i Olgonsole Parmezańczuk, jak również całą resztę.
13423:  Teraz Janczedar II.
13428:  Było wiele razy już proszone.
13429:  Będzie.
13434:  Jest.
13435:  Proszę bardzo.
13439:  Proszę bardzo.
13443:  Czy Lord Vagal ma wakaty w armii?
13445:  Tak jest właśnie.
13449:  Czy skoro była propozycja bąk jamnika, to czy można do listy życzeń dorzucić jamnika z pizzą do życzenia smacznego posiłku?
13454:  Można, ale pamiętajcie, że...
13458:  Sędzią ostatecznym jest talent Dominiki Jamnikotwórczyni-Klimczak.
13462:  Dominika Jamnikotwórczyni-Klimczak jest artystką.
13464:  Nie śmiem jej niczego narzucać.
13469:  Potrzebujemy więcej żywności.
13473:  Mamy za mało żywności.
13475:  Za mało żywności, mój panie.
13479:  Okej.
13481:  Okej.
13482:  Okej.
13483:  Okej.
13484:  I okej.
13486:  I okej.
13492:  Sergiusz Brak... Sergiusz Brak czasem nie był w Harrym Potterze.
13494:  Oczywiście, że był.
13495:  Oczywiście, dlatego tutaj jest... Seriusze.
13502:  Trzy tury do rakiet Zagłady.
13507:  Jak jeszcze raz dostanę... Okej, a to zabawne.
13512:  Krzysztof, dzięki serdecznie za trybut.
13515:  Nawet nie zauważyłem, że masz taki awatar.
13518:  No proszę.
13520:  Co my tutaj możemy... O!
13521:  Boże, nie może nie być tutaj tego budynku.
13526:  AI nie umie budować budynków.
13527:  No tak, autentycznie nie umie, kompletnie.
13529:  To jest dysfunkcja.
13531:  Bąkowany jamnik jest... Nie, bąkowany jamnik to jest absolutny mus.
13536:  Dla mnie te jamnicze Mojin w tym formacie, jakim pojawiają się na czacie taksu, są za małe, żeby zauważyć, który to który.
13541:  Dlatego A, są opisane, B, są dostępne w jamnikarium na Discordzie, czyli w Holistycznej Agencji Skapistycznej, link w opisie.
13549:  Krzysztof podarował pakiety wspierania.
13552:  Będzie więcej jamnikodzierżców.
13554:  Anna Kowalewska, Antoni Grela, Marcin Szymański, Rekson i Lezak.
13560:  Moi kochani, to jest moment, w którym należy użyć specjalnych jamnikołajów.
13565:  Ja przepraszam bardzo, czy wy uważacie, że to jest niewidoczne, że to jest jamnikołaj?
13569:  Oczywiście, że widać, że to jest jamnikołaj.
13572:  Oczywiście, że widać.
13573:  I Krzysztonow jest dzisiaj naszym jamnikołajem.
13577:  Dziękujemy ci, Krzysztonow, i za wsparcie, i za podarki.
13583:  Na grzeczne czaty czekają dary, ewidentnie.
13586:  Jak nie znacie opowiadania, jak na grzecznych chłopców czekają dary wedle Nilla Geimana, to jestem osobiście urażony.
13594:  Ale jest za długie, żebym je wam przeczytał na streamie.
13597:  Dobra, lecimy dalej.
13600:  Wiedziałem, że o czymś zapomniałem, zawsze o czymś zapominam.
13602:  Wiedziałem, że o czymś zapomniałem, zawsze o czymś zapominam.
13613:  Ale się zajamniczyło.
13615:  Uwielbiam, jak się zajamnicza.
13618:  Krzysztof nawet nie wyrobił się, żeby podarki dać o znanej godzinie.
13631:  Obrona!
13633:  Skavenblight!
13634:  Wszystkie trzynaście klanów!
13637:  Klan braci!
13638:  Tak, tak!
13639:  Jednoczy się, żeby zniszczyć, spaczyć wyżytarentnych ludzi rzeczy!
13645:  Bratończyków rzeczy!
13647:  Ha!
13647:  Tak!
13649:  Niszczymy.
13650:  To jest Warhammer 2, absolutnie.
13654:  Czy jamniki są odporne na spaczenie?
13660:  Tak.
13662:  Tu jest tak dużo spaczenia, że niechybnie.
13669:  Jak się nazywa to opowiadanie?
13670:  Na grzecznych chłopców czekają dary.
13671:  Neil Gaiman.
13672:  Naprawdę.
13675:  Okej.
13677:  Skavenblight może i jest... dobre, ale... O, hipogryfy.
13686:  Niedobrzy.
13690:  Czemu my nie mamy tutaj...
13693:  Czemu tutaj nie mamy katapult?
13696:  To jest coś, co mnie dziwi.
13697:  Dobrze, zostawmy scrollka na murach i zostawmy... Tak.
13706:  To jest moment, w którym zostawię tutaj też szturm o szczury, ponieważ mam takie podejrzenie... Mam takie podejrzenie, że będą chcieli nas zaatakować właśnie z tej strony.
13717:  Dobrze, co tutaj jest?
13718:  Tu są głównie rycerze.
13723:  A to powoduje, że mam ochotę wreszcie wypróbować Gate Bug.
13729:  Storm Vermin.
13730:  Dobrze.
13732:  Storm Vermin potrzebujemy też tutaj na wszelki wypadek.
13737:  Wszystkie wieże wyglądają na zajęte.
13742:  Jak to nie ma opowiadania na grzecznych chłopców czekają dary?
