🔴 Raj dla maga, gdy gra domaga | BALDUR'S GATE 3 Livestream #2
🔗 https://www.youtube.com/watch?v=H6W_Fsw0jpE

28:  Cześć.
13203:  Automatyczny wybór postaci po walce.
13205:  To jest spaprane.
13207:  Teraz mi pokazuje zupełnie inną kolejność, nie wiem dlaczego.
13212:  Czy Baldur's Gate jest dobrym wyborem na początek?
13214:  Moim zdaniem właśnie tak.
13215:  Ewentualnie Path... nie Path of Exile, tylko Pillars of Eternity.
13219:  Czy stereo voice acting jest drogi w porównaniu z resztą kosztów produkcji?
13223:  Gornak, jak projektujesz grę wideo, krótka informacja od kuchni.
13228:  to wiesz co jest pisane na samym końcu zawsze?
13230:  Nie kod, nie lokacje, nie mechaniki, nie lore, dialogi.
13236:  Ponieważ voice acting jest najdroższy.
13239:  Właśnie dlatego na samym koniuszku dopiero piszesz dialogi do gry, kiedy już masz 100% pewności, że fabuła się tak ułoży, że questy się tak ułożą, że wydarzenia się tak ułożą, wtedy się zabierasz za dialogi.
13251:  Bo voice acting jest cholernie drogi.
13255:  Mmm... Musimy wyleczyć kogoś, na pewno.
13261:  Myślę, że nie domagaj Amnixa, wyleczymy.
13263:  O, poziom drugi.
13265:  Co nam daje poziom drugi?
13268:  Większe uzdrowienie.
13271:  Może wyla uleczymy w ten sposób.
13275:  Aha, dodało dalej sześć punktów.
13278:  Świetnie.
13279:  Doskonale.
13282:  Okej.
13285:  To jest nasza, tak nawiasem mówiąc, lecząca paladynka i tak dalej.
13289:  Czy paladynka?
13291:  No cały czas mi pokazuje tego Astariona, co się stało?
13295:  Zepsuło się coś, moi drodzy.
13298:  No bardzo to jest niewygodne.
13303:  Pillars of Eternity 1 i 2 wydają się super przystępne dla nowego gracza klasycznego RPGu.
13306:  No proszę.
13308:  No tak, teraz nie wiem, kto się aktualnie rusza, ponieważ nie jest to w żaden sposób pokazane.
13312:  Nie wiem, co się zepsuło, nie rozumiem tego.
13315:  Osłabiona ręce, atak, przyszywający atak.
13320:  Nie wiem, czy ten rapier jest aż tak dobry.
13323:  50%, oj za mało.
13327:  36%, jakim cudem?
13331:  Dobra, dajmy sobie osłonę przez oręże najpierw.
13337:  Cel jest za ciężki, żeby go... Aha, okej, super.
13346:  O co, o co teraz, o co chodzi?
13347:  Dlaczego, dlaczego jest teraz tak, że jest wszystko zepsute?
13355:  Nie wiem teraz kto, kto się rusza w ogóle.
13359:  Koniec tury, anuluj koniec.
13361:  Co się tu podziało?
13363:  To nie jest tura twojej postaci.
13365:  Aha, to jest Astarion.
13368:  Bardzo dziwne.
13371:  Nie możemy też go odepchnąć.
13376:  Przedziwne.
13380:  Czyli to nie była ta opcja, ja się pomyliłem.
13383:  Po prostu nie zakończyłem tury postaci.
13384:  Dobra, czaję.
13391:  84% ułatwienie.
13391:  Dobra.
13395:  Jezus Maria.
13403:  Dobrze, strzelaj w chowańca.
13404:  Świetnie.
13406:  Ale w chowańca miałeś strzelać, nie w wyla.
13409:  Chybienie, doskonale.
13415:  Jak tutaj postaci mają ruchy na tej samej inicjatywie, możesz robić w dowolnej kolejności po prostu.
13418:  Okej.
13419:  Mobilizacja, dystans.
13420:  Wykorzystaj 6 metrów szybkości ruchu.
13422:  Przez resztę tury wykonujesz podwójny rzut na obrażenia od ataku dystansowego.
13426:  Bardzo to skomplikowane.
13433:  Nie wiem, czy to jest dobry pomysł.
13434:  Ale podwójny rzut na obrażenia, to nie jest zła rzecz.
13442:  Okej.
13443:  Paraliżujący strzał.
13446:  36% jakim cudem?
13448:  36% skoro miało być podwójne!
13451:  Eee?
13454:  Dobra, to skorzystamy z tego, że się możemy przełączać między nimi swobodnie.
13459:  I walniemy nie do magii Amixem.
13466:  Trzy.
13468:  I czwarty pójdzie w strzelca.
13474:  Mhm, dobrze.
13477:  Bardzo dobrze.
13477:  Jamnix, przeskakujesz tutaj.
13483:  Okej.
13484:  I teraz sprawdźmy, jak Astarion wykorzysta paraliżujący strzał.
13489:  Dobrze!
13492:  No... Jakie on... Jak... Co ty... Wyl... Balisz w niego.
13504:  Poszedł jeden.
13506:  Dobra, bardzo dobrze.
13508:  Hop.
13510:  Czym oglądałem Nimona?
13511:  Oglądałem.
13511:  Nie rozumiem fenomenu Nimony, szczerze wam powiem.
13514:  Ustawimy się złośliwie przy nim w ten sposób.
13516:  Nie rozumiem fenomenu Nimony o tyle, że fała naprawdę sympatyczna, chociaż dość przewidywalna, natomiast kreska dla mnie była bardzo odstręczająca, powiem wam.
13526:  Ok, tylko że gra tak, powiedzmy, precyzyjnie nam nie mówi do końca, moi mini.
13541:  Myślę, że teraz jest czas na Posępne Serce, tak.
13544:  Posępne Serce może dwie rzeczy zrobić, to znaczy może po pierwsze uleczyć Niedomagaj Amniksa i uważam, że to jest dobry pomysł.
13554:  Otóż to.
13556:  I może poza tym skoczyć.
13558:  To jest wszystko, co może zrobić.
13560:  Koniec tury.
13562:  Astarion też nic nie może już zrobić.
13565:  On też nic nie może już zrobić.
13566:  Nie do magiami nic nie może zrobić.
13569:  Koniec tury.
13570:  Koniec tury.
13572:  Koniec tury.
13574:  A, i jeszcze nasz wspaniały, cudowny chowaniec, który chybił.
13579:  Pięknie.
13580:  Jaka jątrząca furia.
13582:  Jakie chybienie krytyczne!
13586:  Dobra, zabijaj sobie chowańca.
13588:  Chowaniec od tego jest, że... Czemu piszczysz?
13591:  Przestań piszczeć!
13594:  Strzał dystansowy.
13596:  Chacia-puk!
13598:  Chacia-puk!
13600:  I to rozumiem.
13601:  Jestem content, moi mili.
13607:  Co mówi youtuber?
13608:  Jestem content.
13609:  To był najgorszy dowcip tego streamu.
13613:  Dlaczego nagle tura jest spółdzielona przez całą drużynę?
13615:  Sewo, powiedziano mi, że to wtedy, kiedy inicjatywa jest wspólna.
13618:  Nie mam pojęcia, co to znaczy.
13622:  Nie mam bladego pojęcia, co to znaczy.
13624:  Nie domagiam niks.
13626:  Szabruj zwłoki.
13628:  Agat, proszę bardzo.
13631:  Jeśli cokolwiek mnie gry nauczyły, czegokolwiek, to tego, że kamienie szlachetne są ważne.
13636:  Ucho hieny też jest ważne.
13639:  Ale to jest, to jest... List otwarty, wstaje... Represji Pavi?
13653:  Szanowna redakcja, uważam za podłość, wręcz nikczemność, że stajecie w obronie absurdalnych obostrzeń dotyczących zwierząt we wrotach Baldura.
13662:  Zakaz wstępu dla wszystkich stworzeń większych obpawia posztozupełny archaizm.
13667:  Moja najdroższa zizel jest najlepiej ułożoną niedźwiedzicą, jaką kiedykolwiek spotkacie, a mimo to, żeby spędzić czas z moją pupilką...
13675:  Muszę wybrać się do swojego letniego domu w Kormirze.
13679:  Wyzywam parlament równych do niezwłocznego zajęcia się tą sprawą.
13683:  Rzecz idzie o nieemocjonalny i psychologiczny toprostan obywateli Wrót Baldura.
13689:  Jeśli problem nie zostanie pilnie rozwiązany, zainteresuje nim najwyższe władze.
13694:  W tej chwili Zizyl wypłacuje sobie z oczy za swoim ukochanym opiekunem, z którym rozdzieliła ją archaiczna polityka miasta.
13702:  To prawdę nie wiem, jak wielki książę Ulr Ravengard może spojrzeć sobie w twarz z powadzaniem o burzony czytelnik.
13712:  To był list do redaktora Bury Baldura.
13719:  Bierzemy ten list otwarty i Esmeltarajańskie Czerwone również, moi drodzy.
13725:  Gnol myśliwy.
13728:  Ucho hieny.
13728:  Świetnie.
13729:  Ucho dynia 125.
13731:  Jeszcze są dwa gnole.
13732:  Gnol obryzgacz.
13734:  Przeczytałem obrzygacz.
13736:  Ucho hieny i włócznie.
13737:  Mówiliście mi jeszcze wcześniej o tym, ja o tym zapomniałem, że jak damy dwa sztylety, to będziemy zadawać dwa razy więcej obrażeń.
13744:  Atak drugą ręką.
13745:  Gdy opcja ta jest włączona, automatycznie zużywasz akcję dodatkową.
13751:  Nie, nie, nie chcę absolutnie tego zrobić.
13755:  Dobrze.
13756:  Pokonaliśmy Gnolle, moi drodzy.
13758:  Co to za radosna wiadomość.
13759:  A teraz możemy zbliżyć się wreszcie do tej misji, która została nam zlecona wcześniej.
13764:  Ale pierdwej.
13766:  Pierdwej, moi drodzy.
13771:  Ukradkowy atak z dystansu.
13772:  96% na śpiącą hienę.
13778:  Śpiąca hiena została zabita.
13783:  Chyba teraz też mamy, moi drodzy, taką opcję, że możemy atakować wszystkimi i przełączać się płynnie.
13790:  Czy mylę się?
13791:  Atak z drugiej ręki w zwarcie.
13795:  Whee!
13799:  Krzysztof lubi.
13803:  I teraz co możemy uczynić?
13804:  Na przykład możemy walnąć świętym płomieniem w hienę.
13808:  Albo ognistym pociskiem.
13810:  Ignition!
13815:  No okej.
13816:  Nie domagiam, nikt z wszelaką nie może.
13817:  To nie jest tracić postaci.
13822:  Wszyscy gin... Nowonarodzony Gnoll!
13827:  Niech się podoba prezentacja 4.0 Gęścina.
13829:  Spoko, ale na razie mało wiemy wciąż.
13832:  Wiesz, może jak trzeci sezon serialu Wiedźmin sprzedaje się w USA, może narzekanie ogólna niechęć do tego działa tylko do naszego kraju, Amerykanie zachwycają się każdą klatką.
13839:  Jak ci... Jak się cieszę, że zadajesz to pytanie.
13844:  Eee... Ledwo dwa, trzy dni temu?
13848:  O nie... O nie... Czyżby serialowa, czyli główny serwis poświęcony w ogóle danym na temat seriali, mówiła, że oglądalność trzeciego sezonu spada dramatycznie z odcinka na odcinek, a tezy Bagińskiego o tym, że serial jest popularny, były wyłącznie tanimi próbami ratowania wizerunku?
13866:  Niemożliwe.
13870:  Eee... Dobra, Will.
13873:  Will, walisz.
13881:  To jest niewiarygodne.
13882:  To jest absolutnie niewiarygodne.
13884:  Za mało zasobów akcja.
13888:  To może tobie się uda, co?
13890:  70%!
13891:  Ignition!
13891:  Możecie mi powiedzieć, co tu się dzieje?
13903:  Błagam.
13905:  Płonące dłonie.
13908:  Płonące dłonie.
13910:  Czemu nie mogę użyć płonących dłoni?
13912:  Czemu nie do Magiamnix nie dołącza?
13918:  Błogosławieństwo szósta.
13920:  Wporność.
13924:  Ukradkowy atak.
13928:  Jakie chybienie!
13943:  Dobrze.
13945:  Odepchnięcie.
13946:  Czy coś da?
13946:  Atletyka porażka, nie.
13950:  Okej, okej.
13957:  Coś tam dodało.
13959:  Cel zbyt za ciężki, żeby go odepchnąć.
13961:  Okej, świetnie.
13963:  Gwałtowne przyspieszenie.
13965:  Czyli rozumiem, że idea jest taka, że wszyscy walczą, ale Niedomagiamniks nie.
13971:  Dobrze, Niedomagiamniks teraz może walczyć.
13973:  Czy to jest ten moment, kiedy nareszcie spopielimy czterech przeciwników?
13980:  Tak!
13982:  To jest ten moment!
13985:  Doskonale.
13988:  Krakowy atak w zwarciu.
13991:  Nie mam pewności, czy to jest dobry pomysł.
13994:  Przyszywający atak.
13998:  Nooo, dobrze.
14001:  Dobrze.
14001:  I atak drugą ręką.
14003:  Chodź, Apuk.
14005:  Świetnie.
14007:  Koniec tury.
14008:  Teraz ty, ptysico.
14010:  Święty płomień bardzo proszę.
14011:  O, może na nim.
14014:  Doskonale.
14016:  Doskonale.
14017:  I teraz ty.
14020:  Może osłabiający atak, przeszywający atak.
14023:  Może przeszywający atak.
14026:  Twoim rapierkiem śmiesznym.
14027:  Jeszcze go... Aha, nie możesz odepchnąć.
14031:  Jakie ugryzienie.
14032:  Przestań mnie gryźć!
14040:  Krzysztof, czy jesteś już potężny?
14041:  Nie.
14041:  Śmierdzący mężczyzna.
14043:  Nic dobrego nie urodzi się z korpusem.
14052:  Jeden punkt obrażeń, cóż za moc.
14060:  W naukowym byłkocie był odcinek o używaniu głosu.
14063:  Prowadzący mówił głosem Everett Lipstick Monster.
14066:  Naprawdę?
14066:  Nawet nie umknęło mi to kompletnie.
14069:  Dobra, moi drodzy.
14071:  Odpoczynek.
14075:  Keep going a little longer!
14078:  Oh, goły goś.
14082:  Świetnie, lód.
14083:  A może, może, może, nie wiem, może niedomagi Amnix ma taką specjalną zdolność, która topi lód?
14092:  Nie, przepraszam, tu się realizm gry kończy.
14097:  Realizm gry kończy się wtedy?
14102:  Okej, przepraszam, cofam to, co powiedziałem.
14105:  Duży realizm gry.
14109:  Nie, to ładne, ładne, ładne, ładne, ładne, ładne.
14113:  Dobrze, dobrze.
14115:  Udało się.
14116:  The guards.
14119:  Filipik z Bez Schematu kiedyś się ze mnie śmiał tak a propos Goldy Gosh i akcentu brytyjskiego, że ja kiedyś starałem się bardzo zacytować tę kultową scenę z Predatora bodajże, to jest z Predatora, jak Arnold Schwarzenegger mówi w tym swoim niezapomnianym Auschwitz... Gajtowa ciopa!
14137:  No i niestety Krzysztof zrobił... Oh, golly gosh, get to the chopper!
14141:  Co nie było absolutnie ani amerykańskim akcentem, ani akcentem Arnolda Schwarzeneggera, ani akcentem austriackim, tylko potwornie pretensjonalnym brytyjskim.
14153:  Dobrze.
14156:  W sumie Diablo ogień też nie topił lodu?
14158:  Nie, nie, nie, bo w Diablo to jest mechanika, to jest build.
14163:  Zlecenie dostawy.
14164:  Bierzemy kusza ręczna.
14166:  Jest niezręczna.
14167:  Bierzemy zwyczajna trucizna.
14170:  To jest coś innego niż niezwyczajna trucizna, moi drodzy.
14172:  Poważna sprawa.
14173:  Posłanie do popożnego ludu Ferunu.
14176:  Doskonale!
14178:  W jaki sposób mogę odczytać to po... Posłanie!
14188:  Ulotka kościoła Ogmy, władcy wszelkiej wiedzy, opatrzona pieczęcią Breweka Fenora, najwyższego mistrza mądrości świątyni rozwijającego się zwoju we wrotach Baldura.
14199:  Do wszystkich bogobojnych ludów Ferunu!
14204:  W pierwszym słowie pozwólcie, że podziękuję wam imię samego wiążącego to, co znane.
14211:  Wydarzenia, które wstrząsnęły krainami, a które nazwano później drugim rozdarciem, były czasem wielkiego niepokoju i strachu.
14219:  Bogowie powstawali, upadali, zaginione kontynenty pojawiały się ponownie, a sam splot drrr.
14225:  Żał, gdy sfer rodził się nowy, nieznany porządek.
14230:  Taki chaos często nie sprzyja świętemu dążeniu do poznania prawdy i wiedzy przez ogmę.
14240:  Na szczęście dzięki niezliczonym relacjom naocznych świadków przekazanym naszym agentom przesycynotliwy lud na całym kontynencie Kościół może z zadowoleniem stwierdzić, iż udało się odtworzyć spójny obraz tamtych burzliwych lat.
14257:  W związku z tym uprzejmie prosimy o zaprzestanie nadsyłania niezamówionych relacji i świadectw do naszych świątyń.
14264:  Proces kanonizacji bestii z Wadowic został zakończony.
14271:  Wiążącemu to, co znane, miła jest wprawdzie wszelka wiedza.
14275:  Jednakże jesteśmy przekonani, że tajemnic przyszłości sfer nie zdradzi kształt dymu spajki, ani odchody bydła ze wsi.
14284:  Nadchodzi nowa, nieznana etnia.
14287:  Dlatego pokornie prosimy, abyście zwracali się o poradę duchową do swych miejscowych kapłanów i im przekazywali wszelkie plony, kapłanów i im przekazywali wszelkiego tego rodzaju informacje.
14302:  Oddany wam w wiecznym poszukiwaniu prawdy, brewek fenor sługa ogmy.
14313:  Przy okazji dowiedzieliśmy się sporo historii, moi drodzy.
14317:  Są zupełnie nie jak w kościołach.
14319:  O, jedzenie!
14322:  Moje jedzenie!
14324:  Nasz piwak jest niezagrożony.
14327:  Marchewka, dynia, kapusta, kabaczek jarmarczny, nadgryzione jabłko, kabaczek, nadgryzione jabłko, nadgryzione jabłko.
14335:  Zimowi 10 już nie jest jedzenie, niestety.
14338:  Bardzo dobrze.
14339:  Ja, szczerze powiedziawszy, gdybyśmy mogli jeść gnolle, jadłbym gnolle w obozie, nie mam z tym żaden... Klinga pogranicza, zapoluj na karlach.
14348:  Nie macie wrażenia, że w tym momencie już mógłbym polować?
14353:  Może tutaj coś jeszcze jest?
14355:  Myślicie, że w tych stągwiach coś jest?
14358:  Jakie nolle?
14361:  Gnolle się mówi!
14364:  Czyli, moi drodzy, jeżeli gnolle zostały zabite przez karlach, to oznacza, że jesteśmy na dobrej drodze.
14379:  Wiedziałem, wiedziałem, wiedziałem, wiedziałem, wiedziałem, wiedziałem.
14384:  Wiedziałem, że to się w którymś momencie stanie.
14393:  Wyrzuć przedmiot.
14395:  Wiedziałem.
14396:  Po prostu absolutnie i w stuprocentowo byłem tego pewien.
14400:  Wyrzuć przedmiot.
14401:  Wyrzuć przedmiot.
14403:  Ukochana, cudowna, wspaniała i genialna mechanika w grach, której tak strasznie nienawidzę.
14411:  Czyli obciążenie.
14418:  Chryste, Jezu.
14419:  Dramat.
14420:  Dramat i koszmar.
14421:  Dobrze, ale Karla, moi drodzy, to się tutaj porusza.
14425:  Teraz jest z tej strony?
14428:  A, ja wiem.
14429:  Jest pod mostem.
14431:  Ani chybi.
14434:  Ulubiona czynność.
14435:  Wyrzuć do innej postaci.
14435:  O, robić.
14436:  Ech.
14441:  Składniki alchemiczne na przykład nie powinny ważyć.
14443:  Tak zrobiono w Wiedźminie i to mi się podobały.
14446:  Masz trzy inne postacie, które mogą to łąc... Tak, ale istnieje coś takiego jak łączony ekwipunek.
14451:  Nawet lore'owo istnieje coś takiego.
14453:  Nazywa się Magiczne Kieszenie czy coś takiego.
14457:  Dobrze, jak tutaj nie ma Karli, to jest tym Jamnik.
14461:  Karla!
14465:  Karla, Karla, Karla, Karla!
14468:  Cip, cip, cip, cip, cip, cip!
14471:  Cip, cip, cip, cip, cip, cip!
14475:  Karla, Karla!
14481:  Nieee... Myśmy tu już byli przecież.
14489:  Dlaczego?
14494:  Wrota są zamknięte?
14498:  To są jakieś inne rzeczy, które ja...
14503:  Twoja analiza jest błędna.
14504:  Piekieł nie da się łatwo ogarnąć rozumem.
14507:  Sprowadzenie dziewięciu kosmologicznych kręgów do kategorii złotkowskiego ma zastanowienie z policzkiem dla pokoleń uczonych.
14512:  Każdy krąg posiada... MA!
14514:  Swój własny, unikatowy, nieunikalny ekosystem moralny.
14517:  Unikalny to jest taki, którego da się uniknąć.
14519:  I magiczny.
14520:  To, co Zariel dopuszcza w Avernusie, może być bluźnierstwem wskutek łańcuchami w miastach Minoruusu, którymi walczy... w... w... Władamammon.
14527:  Co to ma wspólnego z Karla?
14530:  przy brzegu rzeki, mówicie, władają nad swoimi kręgami piekieł nie tylko przez swoją wolę i kaprys, ale samą swoją obecnością.
14536:  Im więcej dusz pozyskają, tym bardziej rozszerzają swoje wpływy.
14539:  Bardzo podobny moment jest w serii Teatr Węży Agnieszki Hałas.
14545:  Bardzo fajna sprawa w czwartym, piątym tomie.
14547:  Samo Avernus jest rajem dla badacza.
14549:  Posłuchaj kiedyś debaty, którą w środku bitwy toczą ze sobą Jugolot, Najemnik i Rakshasa.
14553:  I powiedz, że się mylę.
14554:  Każdy zakamarek tego miejsca kryje fascynujące tajemnice od karmazynowanego, biezgwiezdnego nieba po wszelkie.
