🔴 Dom beznadziei | BALDUR'S GATE 3 Livestream #21
🔗 https://www.youtube.com/watch?v=FAr8-LxW6bI

11:  Dziękuje za oglądanie.
12740:  Toż nie da się, moi drodzy, zniszczyć filarów.
12744:  Nie mogę nawet ich zbadać.
12746:  Jest tu pięknie.
12748:  Wybijamy.
12748:  Juki'im... Sechish'im...
12765:  Kto to jest?
12768:  Nadzieja?
12771:  To jest jej dom, wiecie?
12772:  Tak myślę.
12774:  Stańczyk z Gryffindoru, o nie.
12776:  Nie powinnam rozmawiać z tobą.
12779:  Muszę iść.
12780:  To nie jest mi przyjemne.
12783:  Figura się wyśpiewa i zaczął się zmęczać od widzenia.
12788:  Ale czujesz, że mogłaby się przekonać do powrotu.
12795:  Nie odchodź, proszę.
12796:  Może zdołam ci pomóc uwolnić się od tego, kto cię krzywdzi.
12800:  Z bogami.
12801:  Ostatnie, czego mi teraz trzeba, to obłąkane widmo.
12808:  Kusiło.
12809:  Bardzo kusiło.
12810:  Mam nadzieję, że tak.
12810:  Ale to jest niebezpieczne nadzieję.
12814:  Tak samo jak ja.
12816:  Nie mogę uciec.
12819:  La sciate ogni speranza Tak jest Krzysztof się zdecydował na najcięższe rozwiązanie przez Qual, mówisz?
12835:  Wcale nie zostałem podpuszczony przez absolutnie wszystkich na czatach Hmm
12852:  Rafaela wyeliminowała, moi drodzy.
12861:  Nie Magiamix, to jest Laurence Zarabi vibe.
12864:  Ssss... Ssss... Ssss... Ssss...
12876:  Nie jestem tu, by zabić Rafaela.
12878:  Kto jest twoim strażnikiem więziennym?
12880:  The many eyes, the stare of pain, the ray of death.
12881:  Keep it away.
12884:  Carla jest smutna, zrób coś.
12886:  Don't waste any more words or we'll both be sorry.
12887:  The house is home to many things.
12888:  Most will kill you, one can save you.
12890:  The hammer, the hammer that breaks the chain, you must steal it!
12894:  You hear a sound like the rattle of a chain and an agonizing scream in your head as hope flickers from view momentarily.
12910:  Do której z tym oto długie zadanie?
12912:  Jutro kontynuujemy Baldura, moi drodzy.
12913:  Taka niespodzianka.
12915:  A myślałem, że jutro odpalimy Warhammera, ale mi się za dobrze gra w Baldura.
12922:  Poza tym mieliśmy za długie przerwy już.
12929:  Jestem tutaj pomłot orficzny?
12931:  Okej.
12942:  Co się dzieje?
12945:  Nie obnażaj... Nie obnażaj niedomaga Janiksa!
12951:  Wszyscy wiedzą, że on jest niedomagiem.
12954:  Nie musisz obnażać braku jego umiejętności.
12959:  Skup się na tym, mówić tak cicho i spokojnie, jak to możliwe.
12962:  O nie, to mnie na pewno nie wyjdzie.
12966:  Spróbujemy.
12968:  Mówić bardzo cicho.
12971:  Niedomagi Omnix musi poradzić sobie z tym zadaniem.
12976:  Niedomagi Omnix poradził sobie z zadaniem i mówi cicho.
12979:  Remember, quiet as a mouse.
12984:  Tak.
12987:  Myszy, szczury, tak, tak, cicho.
12990:  Ludzie rzeczy wrażliwi na dźwięki.
12993:  Tak, o, tak.
12995:  Jaki, jaki młot.
12996:  The one that rat-a-tat-ed the jeans and placed them
13001:  Ej, a ty możesz nagle mówić głośno?
13010:  Co to za porządki są?
13012:  Skandal.
13017:  Julia pisze, że w Wigilię po kolacji z rodzinką siada do Stimka.
13025:  To tak, ja.
13028:  To tak jak ja.
13029:  Bo w Wigilię też będzie stream, ale w Wigilię już nie Baldur.
13032:  Zobaczymy, zobaczymy co będzie.
13034:  Właśnie zobaczymy, może właśnie będzie Warhammer, a może będzie już Dark Souls.
13036:  We shall see.
13039:  Najpierw odpowiedz na dalsze moje pytania.
13041:  Głupia Carlico!
13050:  To jest Nahida, której kazał ktoś przez rok być main DPS-em.
13059:  Możesz mnie zobaczyć?
13060:  Proszę, proszę, proszę, proszę, proszę, proszę, proszę!
13065:  Nie wiesz nawet dlaczego.
13066:  W porządku.
13066:  Musisz słuchać bardzo, bardzo, bardzo blisko.
13083:  Znajdź klucz!
13084:  Znajdź klucz!
13085:  Znajdź klucz!
13085:  Znajdź klucz!
13086:  Znajdź klucz!
13086:  Znajdź klucz!
13086:  Znajdź klucz!
13087:  Znajdź klucz!
13088:  Znajdź klucz!
13088:  Znajdź klucz!
13089:  Znajdź klucz!
13089:  Znajdź klucz!
13089:  Znajdź klucz!
13090:  Znajdź klucz!
13090:  Znajdź klucz!
13091:  Znajdź klucz!
13091:  Znajdź klucz!
13092:  Znajdź klucz!
13092:  Znajdź klucz!
13093:  Znajdź klucz!
13094:  Znajdź klucz!
13095:  Znajdź klucz!
13095:  Znajdź klucz!
13096:  Znajdź klucz!
13098:  Znajdź klucz!
13098:  Znajdź klucz!
13101:  Znajdź klucz!
13102:  Znajdź klucz!
13112:  Prawda?
13113:  Bardzo ciekawa napisana postać po Solona.
13119:  Czemu zasłaniają nam posępną?
13127:  Musimy zmienić ich kolejność.
13138:  Teraz będzie lepiej.
13140:  Otóż Gansu pisze, że czuje mocną imersję.
13142:  Ogląda Baldur's Gate 3, ma odpaleną Baldur's Gate 3 i pisze licencja do Baldur's Gate 3, temat teatr doppelgängera, kreacja postaci w grze Baldur's Gate 3 w perspektywie koncepcji teatralnej Erwina Goffmana.
13152:  Polecam ci bardzo, jak już jesteś przy Erwinie Goffmanie, tekst Michała Kłosińskiego, zamieszkując wirtualne światy.
13159:  On jest dostępny online'owo bez żadnego problemu.
13162:  Ja wam zaraz ten tekst pokażę.
13165:  Tam jest przedstawiona koncepcja Essy Kirko-Pelto, która nawiązuje trochę do przedstawień teatralnych w grach wideo, a Michał Kłosiński to jest jeden z najlepszych filozofów, jakich mamy, zajmujących się grami wideo, więc mega polecam.
13178:  Przepraszam, będzie biało.
13180:  Zamieszkując wirtualne światy.
13182:  To się ukazało w Śląskich Studiach Polonistycznych.
13183:  Jest też część jego książki o interpretowaniu gier wideo, pod tytułem Hermeneuteka gier wideo.
13190:  I tutaj może ci się przydać, Gancu, do koncepcji teatralnej w grze wideo.
13196:  Dobrze.
13197:  Moi drodzy, teraz tak.
13198:  Pytanie kluczowe jest następujące.
13200:  Dlaczego my wyglądamy jak plebejusz?
13204:  Dziękuję.
13207:  O, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.
13214:  Tak.
13217:  Czemu nas rozebrali?
13219:  Myślę, że to jest jakiś skandal.
13220:  A stary on jest taki piękny przecież.
13227:  Dramat.
13229:  Grimkow dopytuje, czy jeden z najlepszych, czy jedyny.
13231:  To jest na takiej zasadzie, że najlepszy może dlatego, że jedyny.
13234:  To w przypadku groznawców zawsze tak jest.
13237:  Poeksploruj, zanim ukradniesz mod.
13238:  Wszystko, moi drodzy, eksplorujemy.
13243:  Masz się nie rzucać w oczy, Krzysztof.
13246:  Aha.
13248:  A co z tego, że nas wykryją?
13255:  No to przecież jest bez sensu, ja myślałem, że chodzi o skradanie.
13264:  Po co jest mechanika skradania w takim razie w tej grze?
13267:  Ooo, rany.
13272:  To są panowie ognia, jesteśmy w dobrym miejscu.
13275:  Mamy wyglądać jak potępiona duszyczka.
13277:  Super.
13283:  Ktoś mi weszli.
13285:  Czy może ktoś mi wyjaśnić, dlaczego ja znowu nie mam?
13297:  Wypierdzielaj mi z tą sakwo alchemika.
13300:  I tak nigdy tego nie użyłem.
13301:  Brelok?
13305:  Czemu to jest 85 breloków?
13311:  Nic nie rozumiem.
13317:  To miejsce to wszystkie wejścia i żadne wyjścia.
13319:  Kolejna wątpliwa dusza przyjechała do wymyśleń w tych górach.
13337:  Co szukasz?
13357:  Po co nam te wszystkie klucze?
13360:  To jest lokacja z pierwszego aktu, gdzie się spotykamy z Rafaelem?
13365:  W ogóle tego nie pamiętałem.
13370:  Cudowny voice acting.
13378:  Brolog to kontener na klucze.
13379:  Żeby to jeszcze działało tak faktycznie, wiesz, tyle w temacie realizmu.
13386:  Wygląda jak Jedi.
13391:  Wolałbym wyglądać jak Sith.
13393:  Przepraszam?
13396:  Ale numer.
13405:  Marszalował wielką armię, aby zniszczyć świat i zabrać wszystko do śmieci?
13412:  Nie mogłem to zrobić.
13414:  Znalazłem dobra szkieletę, Raphaela, i zaznaczyłem z nim niebojny pakt.
13420:  Obiecał mi zniszczyć moją armię, a ja obiecałem mu znowu moją duszę.
13431:  Ja chciałem się postarczyć, że szkielet nie może mówić.
13434:  Prawda.
13447:  Płytowy set najlepszego pancerza dla posępnej.
13449:  Jest jeden problem z Qual.
13451:  Posępna ma już najlepszy pancerz.
13458:  Kefrika już nie ma.
13459:  Wszystko przeszło tak, jak się spodziewałem.
13463:  Ha, ha.
13463:  Był to wieczór za późno dla mojej rodziny i przyjaciół.
13468:  Twoje działania mogłyby ustalić cenę mojego serca.
13472:  Dziękuję ci.
13473:  Powiedz mi, co się stało z moją czułością?
13480:  Co się stało z Monkowicami?
13486:  No tak, ma bodysuit.
13487:  Tak, tak, Squall.
13488:  I bardzo dobrze w nim wygląda.
13491:  Wieża wciąż stoi.
13492:  A propos.
13493:  A teraz jest jałowym miejscem.
13495:  Nie a propos.
13503:  Czy używam filtrów świata niebieskiego, żeby potem lepiej spać?
13507:  Ja po streamie mam dzień pracy i dzień życia, więc ja prędko się nie kładę spać, mam co najmniej 6-7 godzin do snu po każdym streamie.
13516:  I jeżeli chodzi o urządzenia elektroniczne, nie odpalam niczego przed snem na 2 godziny co najmniej, dlatego zwykle czytam.
13525:  No oczywiście, że zamknięte.
13527:  A Starion, wiesz co robić.
13535:  Tak jest, Krzysztof żyje w nocy, a śpi w dzień, tak?
13537:  Tak należy żyć.
13540:  Herbatka Horgu, dzisiaj Laponia.
13543:  Ostatnio przestałem praktycznie pić New York, ponieważ wycofali ją ze sprzedaży na razie.
13549:  Nie wiem, kiedy się pojawi, w związku z powyższym muszę oszczędzać moje pozostałe pół kilograma, które mam kupione.
13556:  To są żelazne zapasy i nie mogę ich stracić.
13564:  Ja śpię beki jakieś 11-10 godzin zwykle, więc jak się kładę koło takiej, zwykle tak 3-4, no albo czasem i 6, albo 5, to bardzo zależy właśnie od tego jak się to wszystko ułoży, to zawsze pilnuję, żeby było tyle samo snu.
13583:  Ostatnio miałem tylko ten problem, że dużo mi kazali niestety wcześniej wstawać, no i teraz jest kłopot z tym, że jestem odzwyczajony od mojego normalnego trybu.
13593:  Były obrony dyplomowe, oczywiście obrony dyplomowe muszą być za każdym razem o godzinie 8 albo 10, wiadoma sprawa.
13608:  Okej, nikt nie ma do nas pretensji za otwieranie kufru.
13612:  Czy będzie dodatek do Diablo 4 na streamach?
13615:  Tylko jeśli, tylko jeśli, Janku, poprawią kwestie UX-owe, bo ja odmawiam, odmawiam grania w grę, która jest gorsza od Diablo 3 pod tym względem.
13628:  Oj, oj, oj.
13630:  Czy ja tutaj widzę jakiś piękny widoczek?
13639:  To jest Elden Ring.
13641:  Właśnie wróciliśmy do Elden Ringa.
13644:  Dosłownie.
13645:  Tam jest taka jedna lokacja.
13647:  I wychodziliśmy po takiej rozpadlinie.
13650:  I było okropnie.
13651:  I nas wszystko zabijało.
13652:  Brzmi jak Elden Ring, prawda?
13660:  Balkon wewnętrzny.
13663:  Nie było w celi właśnie.
13665:  Może to było... Nie, to nie było w celi.
13666:  To było w podziemiach...
13671:  Vulcain Manor, czy coś takiego?
13678:  Tak mi się wydaje, wulkaniczny dwór, nie pamiętam jakie to były przekłady Dlatego bardzo bym chciał, żeby Lariani zabili Elsji w Avernusie, no nie dziwię się, jest tutaj przepięknie absolutnie Przeczytałem kurtyzana mistycznej mocy, a to jest kurtyna
13706:  Nie mamy zaproszenia Nie zostaliśmy zaproszeni Warhammerowy monumentalizm, nie inaczej Każdy monumentalizm jest piękny, zwłaszcza jeżeli jest dużo ognia Mmm
13729:  Bardzo ważne, żeby iść tam później, tam gdzie jest zaproszenie, tak?
13733:  No jak będziemy je mieli, to oczywiście.
13743:  Oho.
13754:  Ile razy?
13760:  ZŁOTO!
13763:  Szanuję.
13765:  Chełm piekielnego zmierzchu.
13767:  Widzisz w zwykłych, magicznych ciemnościach na odległość do 12 metrów twoja postać nie może być oślepiona.
13774:  Dwa... Ojojoj... Mnie się to podoba.
13779:  Wyposaż, nie domagiam niks.
13788:  Proszę bardzo.
13791:  Bardzo mi się podoba to, co widzę.
13793:  Kontrakt Maul.
13795:  Hrabia Maul.
13797:  Złe Jedi.
13802:  Tylko Jedi pokona Jedi.
13805:  A jeden jest Jedi na ziemię.
13808:  Pracuje w tajemnica.
13809:  Istnieje w cienia i ubiera czarno.
13811:  Nazywa się Staszek.
13813:  I tak dalej.
13817:  Hmm... Konstrukt Mocy Czarów?
13824:  Fuuuuck, szkoda!
13826:  Następny rzucony przez ciebie czar nie zużywa komórki czaru, to jest dobre!
13834:  Ale nie mamy kuli ognia.
13836:  Ja nie chcę nie mieć kuli ognia.
13839:  Czy słyszałeś o Deal Games Workshop Amazon?
13840:  Tak, tak, tak, no to już od dawna... dawien dawna szło.
13845:  Przecież były ustalenia jeszcze za czas, kiedy Henry Cavill powiedział, że będzie serial warhammerowski.
13850:  No ja widzę, że to jest najlepszy kostur w grze.
13852:  Mam kulę ognia?
13853:  No ale to są dwie kule ognia!
13857:  No nie no, nie ma wyjścia, no.
13861:  Czemu to tak wygląda?!
13866:  Odrażający jest!
13870:  Barwnik.
13872:  Czerwony barwnik.
13875:  Połącz.
13888:  Spokojnie, jest barwnik, który się łączy ze wszystkim.
13900:  Przecież nie będę chodził z czymś, co wygląda tak, jakby to była jakaś lacha druida.
13911:  No przecież to jest jakaś katastrofa absolutna.
13913:  A zobaczcie nasz kostur.
13916:  Złoty, a skromny, tak?
13923:  Skandal.
13929:  To jest za to bardzo ładne.
13937:  Style of a mother, prawda?
13940:  Dwie sześciopoziomowe kule ognia, no to mnie przekonało, nie?
13948:  No i brzydko, jest, aby było ładnie, no.
13952:  Czemu musi być zawsze brzydko, jak może być ładnie?
13957:  Zasmucające.
13958:  Idź balkonem.
13960:  Proszę.
13963:  Ale zewnętrznym czy wewnętrznym?
13968:  Prawdopodobnie zewnętrznym jednak.
13972:  No tu ewidentnie nas kierują, moi drodzy.
13979:  Proszę bardzo.
13983:  Proszę bardzo.
13986:  Elden Ring, moi drodzy.
13988:  Ale nie do magii Amnix leci.
13990:  Like a boss that he is.
13994:  Hmm.
14001:  Hmm.
14005:  Dlatego w większej części nowe gier dają transmogryfikację w takich przypadkach.
14009:  Trudat i dobrze.
14013:  Obrzydliwa waza, należało ją rozwalić.
14024:  Zaniepokoiło mnie to, co właśnie zobaczyłem.
14038:  To był wypadek, nieudana teleportacja.
14053:  Rafael, wyglądasz bardzo nędznie.
14073:  I my prezentujemy się przed tym wspaniałym diabołem tak nędznie, w jakiejś chłopskiej sukmanie zamiast naszej potężnej, wspaniałej szacie.
14085:  Posępna,
14088:  w jakimś barhanowym gieźle, zamiast jej przecudownym, wspaniałym bodypaincie.
14095:  Jestem zmartwiony.
14098:  To był wypadek, nieudana teleportacja, to brzmi super.
14100:  Nie powiem ci.
14103:  Hehehehe.
14139:  Spank me daddy, nie inaczej panie Skorpionie, nie inaczej.
14143:  Bardzo dobrze.
14147:  Jak dobrze poprowadzisz tę konwersację, to dorwiesz set najlepszej bilizny dla posępnej.
14150:  I to jest motywacja, Squall.
14152:  I to jest motywacja.
14153:  Co to za gra?
14161:  Oczywiście.
14164:  Zawsze wykonuje to polecenie.
14169:  Nie oddawaj mu duszy.
14170:  Dziękuję.
14171:  Dziękuję.
14176:  Biedny nie do magii, a niech sprzedawkował wszystkie eliksiry.
14185:  O, inkub!
14187:  Rozmawialiśmy o sukubach i inkubach!
14195:  O!
14203:  Tak!
14204:  Wielka żyć!
14205:  Nie domagaj Amniksa!
14210:  To by się coraz ciekawiej.
14230:  Moi drodzy, bardzo dawno temu, jak jeszcze były na streamach,
14250:  Questy Wiedźmińskie.
14251:  Czytaliśmy rękopis znaleziony w Smoczej Jaskini Andrzeja Sapkowskiego, a ściślej najwspanialszy jego rozdział poświęcony Sukubom i Inkubom.
14262:  Jego fragment dla was.
14265:  Bullisum mis desiderantes affectibus z 1484 roku.
14270:  Papież Innocenty VIII daje wyraz zmartwieniu.
14273:  Dotarło do uszu naszych i wielką nastroską napełniło, że w pewnych prowincjach Niemiec Północnych, kolonii, trewiru i bremy liczne osoby płci obojga niebacząc na duszy zbawienia i katolickiej wiary za psaństwo oddają się sprośności z diabłami.
14292:  z inkubami i sukubami, po czym za pomocą zaklęć i czarów zabijają płody dzieci i bydląt, psowają owoc ziemi i winnicy.
14302:  Jego świętobliwość innocenty, który nawiasem mówiąc był tęgim kulaką i zawołanym kurwiarzem.
14308:  Miał liczne kochanki i sporą gromadkę dzieci, wyzwał na pomoc dwóch pobożnych braci dominikanów Heinricha Kramera i Jakoba Sprangera.
14317:  Dominikaniec, który jednym był złodzieją imiem i defraudantem, a drugi psychopatą, wzięli się ostro do pracy, wkrótce zaś w słynnym młocie na czarownicę, maleus maleficarum, widywać można było, że widywano czarownicę jako leżały pośród pól albo lasu obnażone aż po pępek, albo i wyżej.
14335:  A z agitacji ich ud i nóg, jak też i części nieskromnych, łacno było się pomiarkować, że z niewidzialnym dla postronnego oka diabłem inkubusem kopulowały.
14348:  Bywało nawet, że po zakończeniu owego zberezieństwa czarny dym się ulatniał z ich krocza.
14364:  Już wiecie,
14366:  Skąd scena porodu w grze o tron?
14373:  Żądamy ankiety w sprawie... Nie, nie, nie, moi drodzy.
14377:  Nie domagiam niks.
14381:  Nie domagiam niks.
14384:  To jest trudna decyzja.
14387:  To jest trudna decyzja.
14389:  Marzyłem o tym, żeby oddać się Rafaelowi dziko i bez skrępowania.
14393:  Oczywiście, że tak.
14395:  Tak.
14396:  Oczywiście.
14398:  Wiesz, nie musisz uciekać, jeśli wygrasz.
14401:  Możesz zostać tutaj, jeśli chcesz.
14404:  Bardzo dobrze.
14412:  Będę Raphaelem sam.
14415:  Wszystkim.
14419:  Proszę bardzo.
14421:  Na łóżku.
14421:  Zostań.
14428:  Co mnie czek... Zaatakuj!
14429:  Czym?
14432:  Czym?
14433:  I ta muzyka!
14461:  Czemu cały czas się Niedomagiamniks biedny trzęsie?
14464:  Martwi mnie to.
14471:  Niedomagiamniks, jak zawsze, przyjrzyjcie się z uwagą, będzie robił najgłupsze miny ever.
14477:  Mądrość.
14478:  Występy.
14479:  Udawaj, że jesteś bezradny, bo...
14484:  Występy.
14485:  Wiecie dobrze, jak kończą się występy Niedomagajam Nixa.
14489:  Mizerny występ.
14491:  Pokowie, zabierzcie mnie stąd.
