🔴 Mucha, to nawet nie jest ona — THE THAUMATURGE Livestream #2
🔗 https://www.youtube.com/watch?v=APtadCvjLRY

16:  Dziękuje za uwagę.
11970:  10 nam zadaje punktów?
11973:  Dobra, co robi ten?
11975:  Pożałuję tego.
11976:  Skutecznie pozbawia wrogów skupienia i przenosi twoje stany na innych.
11983:  Oho.
11985:  Pozbawia cię negatywnych stanów i przenosi je na wroga?
11991:  To nie jest złe!
12000:  Green Knight nie było fantasy?
12002:  Nie widziałem Green Knight.
12005:  Dominika Zientera pisze, że pierwsza muzyka, jak opuściła na nowego głośnika, to było The Masters, Code Geass, proszę, a potem leciała strojofobia Joe Vandriniego, bo Joe Vandrinie został poznany przez ciebie, Krzysztof, ale się cieszę, ja Joe Vandriniego uwielbiam, bardzo jeszcze polecam Joe Vandriniego, Spirit of the Ages, o Boże, jakie to jest dobre.
12020:  Planowany atak, katusze, szybki atak, wiecie, może weźmiemy szybki atak.
12033:  Ej, ja mogę teraz zginąć przez to, że nie użyłem upiora.
12036:  No ja zginę teraz.
12039:  Chyba.
12040:  Tak.
12044:  Bo on mnie teraz atakuje i ja nic nie mogę zrobić.
12049:  No, niestety.
12050:  Ale przynajmniej zobaczyliśmy... A nie, dobra, jeszcze jest, jeszcze jest.
12053:  Przynajmniej zobaczyliśmy, jak działa tamten drugi upiór.
12057:  Zadawniona rana.
12065:  No zaczynamy być potężni.
12068:  Czy grałem w Batman Arkham Knight?
12069:  Arkham Asylum.
12071:  Muszę kiedyś całą trylogię zagrać.
12074:  Medusa od Joe'a Van Dynego, też piękna rzecz.
12076:  W ogóle zdolny kompozytor, mega.
12082:  Przepraszam najmocniej, co to za gotów do trumny?
12084:  Wygraliśmy to, moi drodzy.
12087:  Raciaveli dziękuję za wsparcie od pełen dwóch lat moc ognia nareszcie jest moja cieszę się Raciaveli ma rację dziękuję ci jeszcze raz za tak długi staż wspierania jamnicza moc ognia moi drodzy to poważna sprawa za dwa lata wsparcia jest jamnik ognisty potem jest już tylko niuchacz nie ma już wyższych honorów moi drodzy chciałbym wiele razy podziwiać te widoki to się nie będzie odznaczało w żaden sposób idziemy na to cholerne soiree
12120:  No, no.
12120:  Ktoś wiedział.
12148:  Iryna Orłowa z tych Orłowów.
12149:  To jest Natalia Obolenskaja.
12150:  I ta strasznie spokojna dusza jest naszą przyjemną Sofią Skałą.
12155:  Iryna jest eksagerująca.
12158:  Miło Cię poznać, panie Szulski.
12160:  Główna Generala, jej córka.
12161:  Jak to robisz?
12162:  Co możesz nam powiedzieć?
12178:  Jak się bawisz?
12179:  Nie możemy się kłócić.
12182:  Widząc, że jesteśmy debiutanci, dostajemy dużo uwagi.
12185:  Naprawdę?
12189:  Może opowiesz nam coś o sobie?
12192:  To już o tym, jak na przestrzeni gry była prezentowana relacja Lee z Clementine.
12196:  Ja pisałem jeden tekst o The Walking Dead i ja się zajmowałem stroną teoretyczną, a moi współautorzy zajmowali się kwestiami fabularnymi, ponieważ nigdy ani nie zagrałem, ani nie oglądałem The Walking Dead.
12209:  Jedyne, co zrobiłem, to przyjrzałem się temu, w jaki sposób ta gra jest zaprojektowana w tym obszarze, który jest charakterystyczny dla studia Telltale, to znaczy zliczania naszych decyzji, bo to było ciekawe dla mnie bardzo.
12220:  Opowiedz im o sobie.
12221:  Wydaje mi się, że chcesz usłyszeć więcej o książce.
12226:  Nigdy wcześniej nie spotkałam się z metafalmaturami.
12229:  Aby powiedzieć prawdę, nie wierzyłam, że istnieją.
12232:  Znaleźliście.
12232:  Nie martwcie się.
12233:  No, to zależy od tego, jaki trik pokazujesz nam, panie Szulski.
12244:  To jest w ogóle ciekawe, bo ja się nigdy nad tym nie zastanawiałem, ja na nie nigdy nie patrzyłem jak na kino fantasy, zawsze patrzyłem bardziej na nie jak na kino przygodowe o piratach, nie?
12254:  Ale to jest ciekawa uwaga, muszę nad tym się zastanowić.
12259:  Czy zagrasz w Szakalaki Szaka, jak to wydadzą?
12261:  Karol Kowal, wprowadź mnie w temat.
12272:  Coś umyka nam.
12276:  Nie wiem.
12278:  Co?
12280:  Złota klatka.
12282:  Na złotej klatce ostał się szept kobiety, która zastanawiał się, czy jej nie otworzyć.
12286:  Mało brakowało, by dla hecy wypuściła ptaki.
12288:  Ciernisty krzewów.
12290:  Stanęła z boku i obserwowała wywołany chaos.
12292:  Coś jednak ją powstrzymało i ptaszki wciąż trwają w swojej klatce.
12296:  Może chce o tym porozmawiać, czy nie bardzo?
12300:  Słyszałem pewien sekret.
12303:  Chcesz go usłyszeć?
12304:  Chodź teraz, nie powiemy nikomu.
12309:  Ktoś ostatnio grał z zamknięciem na jednym z pokojów.
12314:  Zastanawiał się, co się wydarzy, jeśli wszystkie ptaki ucieczą z więzienia.
12320:  I wiem, że to był jeden z was.
12322:  Sophia, to brzmi jak ty.
12324:  Ufaj się.
12332:  Wolf Among Us na streamy?
12334:  Jak zawsze pytanie, czy tam jest pełen voice acting i czy nie będę musiał wytężać się, żeby nadrabiać zatwórców to właśnie?
12345:  Hmm, wymiana za inny sekret, taak.
12351:  Dobrze.
12355:  Duff Muffin chce jamniki, pisze Szyn Szyl.
12358:  Wszystkiego jamniczego.
12361:  Mówicie, że jest pełen voice-over w Wolfem Angus?
12365:  To dobrze.
12366:  Nikt, zwłaszcza nie Sofias.
12369:  Albo on by nie pozwolił jej przyjechać.
12373:  Jestem bardzo satysfakcjonowany z tą tradycją.
12377:  I co teraz?
12380:  Muszę się odnieść na chwilę.
12382:  Powinniśmy też iść.
12383:  Naprawdę zapomnieliśmy o sobie, co robimy.
12385:  Tak, rozumiem, ale rozumiem.
12387:  Sołtys nie czeka?
12388:  Słyszałam, że Rumianceva zaprosiła prawdziwego mediuma.
12393:  Czy będą tam dźwięki?
12395:  Chciałabym to zobaczyć.
12400:  Fate to Black.
12401:  Moja sugestia jest następująca.
12403:  Wrócimy do tej gry, jak zacznie się znowu sezon ogórkowy, który się właśnie szczęśliwie skończył, ponieważ w przyszłym tygodniu, moi drodzy, mamy...
12411:  Dragon's Dogma 2, Horizon Forbidden West, a jeszcze po drodze mamy Hollow Knighta, a w niedzielę Q&A.
12418:  Jutro będziemy grali w Hollow Knighta, to obiecuję, a Wam serdecznie dziękuję za dzisiaj.
12422:  Dzisiaj jest zdecydowanie krótszy stream, ale to z tego względu, że nie chcę wytężać gardła, bo albo to, albo znowu będę musiał tydzień się kurować, więc dziękuję Wam serdecznie za wyrozumiałość dla mojego wytężonego głosu dzisiaj.
12432:  Dziękuję za wspieranie kanału i dziękuję wszystkim jamnikowajom, tradycyjny niuch dla wszystkich, za rozdawanie wsparć i jamników, a Krzysztof się oddala do zdrowienia, do dekoktów zdrowotnych i do inhalacji i innych podobnych rzeczy.
12447:  A jeżeli chodzi o taumaturga, w dużym skrócie mogę powiedzieć, że
12452:  Jeżeli naprawdę nie macie w co zagrać, to można ogarnąć, jeżeli lubicie tego rodzaju klimaty, to fajnie jest ogarnąć nawet, a jeżeli uwielbiacie ten system walki, to w ogóle nie macie się nad czym zastanawiać.
12462:  Jest zabawnie i trzeba, myślę, podchodzić też do tej gry z pewnym dystansem i wtedy może być dobrze.
12469:  I myślę, że dlatego też tyle mamy głównych dygresji i dowcipów przy okazji, bo nie oszukujmy się, dialogi tutaj nie są zbyt wdzięczne.
12477:  To powiedziawszy, trzymajcie się najserdeczniej i widzimy się jutro.
12482:  a ja oddalam się.
12483:  Do następnego.
