🔴 Łowczyni łowi ładnym łukiem łżące łosie | HORIZON: ZERO DAWN Livestream #3
🔗 https://www.youtube.com/watch?v=k3QOwNxingg

46:  Dziękuje.
11068:  Powinieneś się wyrzucić.
11072:  A tak, Kinga ma żelację, że współcześni republikanie też się odkleili potwornie.
11077:  Ale to bardzo podobnie jak większość partii konserwatywnych teraz na świecie, która uważa, że wolność człowieka, na której była ufundowana idea konserwatywna mimo wszystko, teraz sprowadza się do tego, że trzeba niewolić wszystkich tych, którzy chcą żyć po swojemu.
11093:  Świetny pomysł.
11095:  Dobrze, czy to jest ten sklep, do którego mieliśmy przyjść?
11101:  Czy to jest ten sklep?
11104:  Moi drodzy, to jest sklep.
11107:  O, o, o, moment, moment, moment, moment, moment, moment, moment.
11111:  Łuk wyborowy cienia.
11118:  Łuk myśliwski cienia.
11124:  O, łuk bojowy zamrażający.
11128:  Bierę.
11129:  Aktywuj.
11134:  Jest.
11135:  I teraz tak, czy opłaca się kupić te... te rzeczy?
11139:  Bieraj wszystko fioletowe.
11141:  Spokojnie.
11142:  Łuk wyborowy.
11144:  Aktywuj.
11148:  Good.
11149:  FUCK!
11154:  Nie ma pieniędzy.
11156:  Lapuni pisze, że jako osoba, która pracuje w GameDevie Concept Art, mogę powiedzieć, że branża, przynajmniej jej większość, z tego co mi wiadomo, nie cierpi CD Projektu za traktowanie ludzi przedmiotowo.
11164:  Jest powód, moi drodzy, dla którego ja nie polecam generalnie studentom stażu w CDP.
11171:  No to sprzedajemy.
11174:  Sprzedajemy.
11176:  Musimy zebrać bardzo dużo pieniążków.
11178:  Pradawna wykałaczka.
11180:  Oczywiście, że sprzedajemy pradawną wykałaczkę.
11182:  Pradawny wieniec.
11183:  Chłodziwo, nie wiem, możemy sprzedać chłodziwa.
11186:  Okej.
11187:  Pradawne dzwonki.
11189:  Pradawna czarna bransoleta, która wcale nie jest zegarkiem.
11192:  Metalozo, nie możemy.
11193:  Pradawny pierścień.
11196:  Chłodziwo.
11201:  Oj, oj, oj, dobrze, trzeba posprzedawać troszeczkę tych rzeczy także.
11205:  Przynajmniej tam, gdzie mamy jakieś dublety, coś jest słabsze, to wtedy sprzedajemy.
11210:  Okej, to sprzedajemy, mamy wersję niebieską.
11213:  Tu nie możemy sprzedać, bo nie mamy... Uuu, to jest jakieś w ogóle dobre.
11217:  Jest tak ekstremalnie dobre.
11221:  Poręczność... To okej, możemy sprzedać.
11226:  717, to już jest dobra wiadomość.
11230:  I wiecie co?
11231:  Czy możemy w sumie sprzedać gorsze warianty broni?
11234:  Znaczy, trochę się tego boję.
11237:  Boże, jaka przebitka cenowa.
11238:  To jest dopiero przerażające.
11241:  No, mamy łuk bojowy.
11242:  Nie no, chyba mogę sprzedać, nie?
11244:  Tak mi się wydaje.
11249:  Jak długo, zanim AI nie przejmie, tak czy siak, praca w sektorze gamedev jest dobra, to prawda, ale AI nieprędko przejmie.
11255:  Raczej pamiętajcie, że
11258:  AI jest pewnym narzędziem, tak?
11261:  I do it, mówią czaty, dobra, z drżeniem rąk.
11265:  Więc AI raczej zostanie wykorzystane przez artystów do tego,
11270:  żeby robić jeszcze lepsze rzeczy.
11271:  Podam szybki przykład.
11273:  Kiedyś, to znaczy jakieś, nie wiem, 50-60 lat temu, ludzie robili bibliografie ręczne.
11279:  Na Uniwersytecie Jagiellońskim dalej uczą robić bibliografii ręcznie, ale to wiemy dlatego, że jest Wydział Polonistyki tejże uczelni głęboko w pomrokach dziejów zatopiony.
11289:  Natomiast normalni ludzie używają menadżera bibliograficznego.
11292:  Czy menadżer bibliograficzny i jego wykorzystanie sprawiło, że ludzie przestali umieć robić bibliografię i nie robią ją szybciej?
11297:  Tak samo będzie w przypadku AI.
11299:  Problem jest inny.
11301:  To znaczy problem w tym momencie mamy taki, że AI wytwarza prace, za które artyści nie dostają tantiemów, jeśli ich prace są do tego przetwarzania wykorzystywane.
11312:  Powinno być to raczej na takiej zasadzie, że człowiek się zgadza, że jego praca jest...
11317:  zasysana do jakiejś bazy, albo są one wykupywane przez na przykład OpenAI, które pracuje nad tym, zwłaszcza, że to nie jest tak, że to są projekty otwarte, tylko one mają bardzo często także swoją sekcję komercyjną.
11329:  Proste rozwiązanie problemu, który obecnie mamy, płacić artystom, a to i to sporo, tym, którzy chcą swoje prace wrzucić do bazy, nie?
11337:  Wydaje mi się, że to jest rozwiązanie, które jest proste i słuszne, bo wtedy wynagradzane prace i nikt nie może mieć pretensji, że jego grafiki zostały wykorzystane bezprawnie.
11350:  Prace artystów nie są w bazach AI, oj są Remigiuszu, to znaczy dużo artystów pokazywało nieznacznie przetworzoną ich pracę, włącznie z podpisem, no tak nie powinno być.
11360:  Jeżeli AI zaczyna tworzyć pracę i przetwarza podpis artysty, to jest to dowód jednoznaczny, że została nas zassana.
11368:  Nie mówię, że tak jest zawsze i przy wszystkich, ale ten protest, który trwa w tej chwili na Art Station, dotyczy właśnie tej sytuacji.
11375:  Złoty pakiet szybkiej podróży kupić, kurczę, ale wiecie, problem polega na tym, że ta broń, czyli łuk myśliwski, kosztuje 650.
11382:  I... Obrażenia.
11393:  Obrażenia, moi drodzy.
11395:  Zawsze obrażenia.
11396:  Chyba, że... damy radę, to kupić niezależnie.
11402:  Łapki otwarte, pakiet szybkiej podróży.
11404:  Nie no, nie jest jakiś drogi.
11408:  Złoty pakiet.
11409:  Ten przedmiot pozwala na odbywanie dowolnie wielu szybkich podró... Aaa!
11413:  Dostać nas!
11415:  Bieremy!
11417:  Bieremy!
11418:  Super.
11421:  Jeszcze ubiory są, widzę, lepsze.
11423:  O boże.
11424:  O boże.
11425:  Wszystko te, co ja... te trzy koto... Jakie to ładne!
11432:  Oh my god!
11442:  O nie... Przecież to jest piękne.
11452:  Nowy samouczek?
11454:  Ooo niee... A ja już się tak cieszyłem, że zrobiliśmy wszystkie samouczki.
11462:  Strącaj płyty z m... O Jezus Maria.
11465:  Strasznie dużo tych misji!
11468:  Fashion Zero Dawn moment... No, no trochę tak!
11471:  Trochę tak jest!
11474:  Dobra, dobra, róbmy jakieś fajne questy.
11476:  Poziom 30, poziom 25.
11478:  Szlag w obcych krajach.
11484:  Łowcy dla loży.
11488:  Przecież myśmy zrobili trzy próby łowieckie, a może dwie tylko.
11492:  Znajdź wojowników w sanktuarium.
11495:  Boże, drogi.
11498:  Żyrafa i do południka.
11499:  Do kotła miałem iść, faktycznie.
11502:  Zapomniałem.
11503:  Czy ktoś jest zdumiony?
11504:  Nikt.
11507:  Wyraźne odgłosy zdumienia.
11508:  Idziemy do kotła.
11511:  Masz fajny pancerz w specjalnej skrzyni.
11513:  Ja się boję jeszcze otwierać w specjalnych skrzyni.
11515:  Chaty mi powiedziały wcześniej, żeby poczekać z otwieraniem w specjalnych skrzyni, więc Krzysztof czeka.
11521:  Na PlayStation 5 będzie dostępna The Old Republic.
11524:  Przekazuję dalej.
11524:  Ja nie skorzystam.
11527:  Ży... Żyrafy albo kocioł?
11528:  Why not both?
11530:  Why not both, Black?
11532:  Blacks, przepraszam.
11537:  Tam w mieście jest więcej kupców?
11539:  Świetnie.
11541:  Mogę nie kupić niczego, bo mnie nie stać, u większej liczby osób.
11550:  Czyli to w dobrym kierunku, tak.
11553:  Albo wiecie co?
11555:  Chodźmy na przełaj!
11558:  Czyli Metroidvania, a najrzadziej gram w Metroidvania, tak mi się wydaje.
11562:  Dyskusja o AI jest ciekawa.
11564:  Pierwotnie byłem strasznie anty-AI pod wysłuchaniem argumentów z drugiej strony, teraz nie jestem przeciwnie.
11568:  Nie powtarzamy błędu luddytów.
11569:  Nie wiem, kim są luddyci, ale ja absolutnie nie jestem przeciwko AI, wręcz przeciwnie.
11572:  Właśnie cały czas mówię, że to jest narzędzie, ale nie zmienia to faktu, że otoczka prawna wokół niego została spartolona.
11578:  Kompletnie.
11579:  Prawo autorskie to jest generalnie najbardziej przeze mnie krytykowana rzecz ever, biorąc pod uwagę to, jak bardzo zawodzi w wielu kwestiach.
11586:  No najczęstszy przeze mnie argument przywoływany to ten, który już znacie, dotyczący prawa do, nie wiem, autorstwa świata.
11595:  Generalnie nie ma czegoś takiego.
11596:  Ojej, ile mamy teraz strzału.
11598:  I... No trzeba byłoby coś z tym zrobić.
11602:  Wzmocniona strzała teraz jest, okazuje się, moi drodzy.
11608:  Krótko mówiąc, żeby na przykład ludzie mogli sobie zrobić, nie wiem, jakąś fanowską grafikę i równocześnie nie być za to ścigani.
11617:  Tak samo jak ktoś zrobi, no nie wiem, film lore'owy na YouTubie.
11621:  A bardzo często jest tak, że ludzie mają właśnie problemy, ci którzy, no nie mogą się bronić, a duże korporacje nie mają z tego problemu.
11629:  Ludyści to angielski radykalny ruch społeczny z początkowego okresu rewolucji przemysłowej.
11633:  O proszę!
11636:  Kiedyś słyszałem to słowo, ale kompletnie nie umiałem go zlokalizować w pamięci.
11640:  Dzięki za wyjaśnienie.
11643:  Kiedy Krzysztof pokaże kolekcję gier na Steam?
11644:  Nie jest duża.
11646:  Nie jest duża, wbrew pozorom, ponieważ ja miałem sporo gier w wersji fizycznej.
11652:  Więc to nie jest absolutnie dużo.
11654:  I też mam taki zwyczaj, żeby kupować wyłącznie gry, które mnie nie interesują.
11658:  To znaczy...
11659:  Generalnie nie mam takiego syndromu, że na Steamie jest 500 miliardów gier i ja mam, nie wiem, 15% ukończony.
11666:  To nie ja.
11667:  Jeżeli coś kupuję, to najczęściej robię tak, że od razu to staram się ograć.
11672:  Dobra, jesteśmy blisko tego kotła już, nawet się odpaliła nam misja, ale ja wciąż kotła nie widzę.
11679:  graniu w gry na kodach, żeby się cieszyć światem i fabułą, nie irytować liczbą śmierci?
11682:  Jestem noobem i nie umiem gry?
11684:  Co za problem.
11685:  Jestem zły strasznie na gamingowych elitystów, którzy mówią, że źle grasz albo no, zły build.
11692:  I potem wchodzę sobie w listę buildów, w Genshinie nawet, i mam wszędzie takie same.
11699:  Albo wchodzę sobie w osiągnięcia na Steamie dotyczące ukończenia, a to było zabawne, swoją drogą zostało poruszone na kanale,
11707:  albo The Closer Look, albo jakimś innym, nie pamiętam, któryś z tych, w opinii krytycznej trochę na temat Elden Ringa, to znaczy, że tak, tak, w Elden Ringa się gra w ten sposób, że gramy i odkrywamy sekrety fabularne, tak, sami,
11722:  Sami eksplorujemy i dowiadujemy się tego wszystkiego i, co więcej, zapamiętujemy każdy dialog i z każdej linijki dialogowej wyciągamy wnioski i następnie podróżujemy.
11733:  Tylko wiecie, jaki jest problem?
11734:  Mianowicie w statystykach osiągnięć Elden Ringa najrzadsze zakończenie, jakie jest dostępne, jest najczęściej wybierane przez graczy.
11743:  Wcale nie dlatego, że wszyscy skorzystali z solucji, która mogła być dostępna w postaci dziennika zadań.
11749:  Wcale nie dlatego.
11750:  Bardzo dobry argument.
11752:  I metagranie jest oczywiście jakimś sposobem na granie.
11756:  Dużo ludzi lubi metagrać, lubi mieć najlepszy build dostępny.
11760:  Ale czy to jest jedyny słuszny sposób grania?
11762:  Nie wydaje mi się.
11763:  Więc jeżeli ktoś chce sobie poeksperymentować na kodach, na niskim poziomie trudności, pięknie, niech to robi.
11773:  Jakie nauczyciele najbardziej nie lubiłem w Potterze?
11775:  No to jest proste, chyba wszyscy nienawidzili Umbridge, bo Umbridge jest sumą wszystkich nauczycieli, których mieliśmy w życiu.
11782:  Ludyci, dopowiada Tarael, niszczyli maszyny w fabrykach ze względu na to, że ich stosowanie wpływało na los robotnika, tzn.
11788:  nie pomagały w pracy, tylko wymuszały robienie więcej za mniej, żeby był tańszy niż maszyna.
11791:  No tak, to jest stały problem.
11794:  Nie kupujesz Steama, jak są promki dla samego kupowania?
11797:  Nie marzę, no nigdy.
11798:  Ja się pogodziłem dawno temu z tym, że nie umiem kupować niczego na promocji.
11803:  W związku z powyższym, godzę się z rezygnacją z jakiegoś produktu.
11809:  Wolę to zrobić, niż śledzić wszystkie serwisy i wszystkich ludzi, influencerów, których musiałbym śledzić, żeby wiedzieć, że takie promocje są.
11816:  Bo wiem, że ja i tak się spóźnię.
11818:  Przykład szybki.
11819:  W firmie, w której kupuję moje jedzonko,
11823:  Żeby moje ciężko schorowane jelita mogły je przyjmować.
11828:  Była promocja 25%.
11829:  Dowiedziałem się o tej promocji, po czym spóźniłem się jeden dzień.
11837:  Więc nawet jak bardzo mi na czymś zależy, a zależało mi na tym, to cholernie droga rzecz jest, to i tak nie umiem tego zrobić przez mój wspaniały mózg.
11847:  Kocioł, moi drodzy, tak jest.
11852:  Czy Aloj powiedziała hello, ponieważ dostała przedmiot wyższej jakości?
11857:  Czy na zajęciach poruszam temat AI na poważnie?
11860:  Czy o tym wspominałem, czy idę dalej?
11861:  Nie, na zajęciach w ogóle się tym nie zajmujemy.
11863:  Ja nie prowadzę zajęć z technologii.
11868:  To byłoby ciekawe do podyskutowania sobie tak, wiecie, kulturoznawczo, ale musiałbym się do tego przygotować też lepiej, nie?
11878:  Zbierku Kupisza pyta, czy kojarzy trylogię Magów Plochowych.
11881:  Ba, wiem nawet, że to nie jest tylko trylogia, tylko masz dalej cztery tomy, które warto przeczytać, bo jest tom opowiadań i follow-upowa trylogia.
11887:  Znakomita rzecz.
11890:  I dobrze przetłumaczona przez Krzysztofa Sokołowskiego.
11902:  Mmm, przedmiot.
11904:  Kto znalazł przedmiot?
11907:  którego nie mogę podnieść.
11909:  Okej, mam złe przeczucia, moi drodzy.
11913:  Kiedy AI zacznie pisać książki?
11914:  Ja mam nadzieję, że zacznie pisać scenariusze.
11917:  Wtedy będziemy mieli lepsze scenariusze, niż mamy w tej chwili.
11928:  Przynajmniej serialowe i filmowe.
11930:  Oznacz sobie misję z kotłem, a nie mam oznaczonej.
11935:  Kotły.
11936:  Racja, jest.
11939:  Mamy oto kocioł, moi drodzy.
11977:  Nieśmieszne!
11984:  Upokorzony.
11987:  Grawitacja 2137, Krzysztof Zero.
11992:  Nemesis Krzysztofa nie śpi.
11994:  No przecież to była bardzo wąska kładka!
11998:  Coś tutaj, coś chrzęści.
12000:  A poza tym Aloj mnie zdekoncentrowała, mówiąc o cieczy.
12007:  Spoko, Krzysztof, nie widziałem.
12010:  Wszyscy widzieli, nie oszukujmy się.
12012:  Ui!
12017:  Co?
12017:  Co to było?
12018:  Co to było?
12020:  Co to było?
12021:  Tam był jakiś dziwny, dziwny komunikat.
12025:  Co to był za... Ja nie wiem, co to był za komunikat.
12030:  Jakoś jedną sekundę, a zapis...
12035:  Odblokujesz potem sprzęt, który chroni cię przed grawitacją.
12038:  A, kłamie podle, dziękuję.
12040:  Dziękuję za podłe kłamstwo.
12047:  Może to nie było mądre, żeby wchodzić do tej cieczy, nie?
12051:  Ale liczę na to, że tu coś znajdziemy.
12054:  No i... no i nic.
12066:  O, ładnie.
12067:  Jaskinia.
12071:  Dobrze, dobrze.
12073:  Bardzo mnie cieszy, że tutaj do tej jaskini regularnie ktoś przychodzi i zapala te wszystkie pochodnie.
12079:  To jest bardzo dobre.
12083:  Ciecz płynie z rury, jak to zaznaczyła Aloj.
12085:  To jest bardzo kluczowa informacja.
12088:  Zastanawia mnie, czy czasem część ludzi przestanie cokolwiek robić, będą używali AI i zaniedbają o jakikolwiek rozwój intelektualny, a może spójrzmy na to inaczej, może ludzie wreszcie będą mieć czas na to, żeby pracować kreatywnie.
12102:  90% grafików, których znam, narzeka na to, że o Jezu, znowu mam generyczne zlecenie dla klienta, który nie pozwala mi eksperymentować, mówi nie, zrób tak jak inni.
12112:  Proszę bardzo, używamy narzędzia, a sami zajmujemy się rzeczami kreatywnymi.
12115:  Profit,
12121:  Dobra, moi drodzy, wchodzimy do moich ulubionych lokacji.
12124:  Aloj, jako największa dominatrix plemienia, dominuje drzwi w tej chwili.
12139:  Mała czujka co kpis wujka.
12142:  Spróbujmy bezszelestny cios.
12150:  Czemu, czemu nam zdezaktywowało zadanie?
12153:  Czemu, czemu się tak dzieje?
12154:  Czemu jesteśmy stygmatyzowani przez grę?
12157:  Skończyłam parę dni temu Assassin's Creed Revelations, cudo było.
12161:  O Boże, ma, ma.
12162:  To jest piękna rzecz.
12164:  To jest absolutnie przepiękna rzecz.
12167:  Zazdroszczę Ci, że to akurat trylogia Ezja, nie?
12171:  A, umarłem i zresetowało.
12172:  Czemu, czemu nie działa...
12177:  Przecież to wcześniej działa.
12178:  Zawiera nieszkodliwy gaz.
12181:  Teraz to nie działa, nie wiem dlaczego.
12183:  Okej, co ja mam zrobić teraz?
12185:  Ojej, ojej.
12187:  Co?
12189:  Utrzyma ciężar człowieka?
12198:  Bardzo skomplikowane.
12200:  Bardzo skomplikowane rzeczy są skomplikowane!
12203:  Aloj, aloj, aloj, aloj, aloj, aloj.
12207:  Jak się schodzi?
12208:  Jak się schodzi?
12208:  Jak się schodzi?
12209:  C?
12212:  C?
12212:  Aloj, aloj.
12213:  Byłaś już na... Aloj, aloj, aloj.
12216:  Schodź.
12223:  Ile czasu obstaja, aż zajmie AI przegonienie większości słabych i średnich?
12227:  To nie jest kwestia słabych i średnich.
12230:  To jest kwestia tego, że i słabi, i średni, i wybitni artyści będą mogli korzystać z AI.
12235:  Tyle.
12236:  Czy przegoni?
12237:  Już przegoniła.
12238:  To znaczy, grafiki, które widzę wygenerowane przez AI są lepsze od większości grafik, które zobaczyłem w ciągu ostatnich 4 lat na Instagramie.
12248:  No przepraszam, no, więc wtedy po prostu inspirujemy się czym innym i idziemy dalej, będziemy tworzyć jeszcze lepsze rzeczy.
