🔴 Kika! | HOLLOW KNIGHT Livestream #5
🔗 https://www.youtube.com/watch?v=fBBSlGPGQxA

32:  Dziękuje za oglądanie.
13272:  To jest Jerzy Pilch po tym, jak już zjadł wszystkie rozumy.
13280:  Oh yeah.
13282:  Don't take something if it isn't yours.
13285:  That's a law.
13287:  Everything you see belongs to me.
13290:  Don't be angry.
13292:  I share my food with you.
13294:  If you give me geo... Miejsce szkockie, mój najlepsze jakie jestem w stanie wyksuszyć.
13303:  Mmm, this geo is main now.
13305:  Don't try to take it back.
13308:  Here, take your food with you when you leave.
13313:  Dobrze, to było bardziej z okolic Newcastle.
13317:  Full of a duck.
13319:  Run, St.
13320:  Egg.
13320:  Ja wszystko kupuję, moi drodzy.
13332:  Czy on sprzedaje te jajuszka?
13336:  Nie opłaca się.
13338:  To wiecie, nie opłaca się, to mógłby być drugi rozdział mojej autobiografii.
13347:  Melemuuu.
13351:  E, e, e, głupia purchawka, mogę po tobie skakać.
13358:  Jajo zostało kupite, kupione, Boże, wzięte te, które kupiłem.
13362:  E, jajami przyzwasz Cień Wdefman.
13364:  Ach, to są te jaja.
13365:  Studio Jajo.
13366:  Uuu!
13367:  Przez przypadek tutaj trafiłem.
13369:  Patrzcie, ile geo.
13370:  Nigdy nie wiem, jakie są wszystkie rozdziały mojej autobiografii, ale założę się, że ktoś będzie w stanie to w którymś momencie przywołać, bo ja totalnie losowo o to mówię.
13379:  Ale założyłem, że będzie minimum 37 rozdziałów.
13380:  Albo 2137 rozdziałów.
13380:  2137 rozdziałów brzmi lepiej.
13382:  Co jest tutaj?
13382:  Aha, rozumiem.
13383:  Wróciłem się, tak.
13394:  Reżyserka The Accolade, Leslie Hedlund, przyznała, że wzięła niektóre pomysły z legend.
13401:  Ech, no zobaczymy.
13402:  Podobno... Jak on się nazywa?
13405:  Dave Filoni też brał niektóre rzeczy z legend, ale mam wrażenie, że te co gorsze.
13410:  Zbigniew Stonoga powrócił, moi drodzy.
13412:  To wygląda jak miejsce, w którym już byliśmy.
13416:  31 rozdziałów w 21 tomach.
13419:  Otóż to.
13420:  Podobno jest jakaś jedna ławeczka, ale myśmy jej nie odkryli?
13423:  Odkryliśmy tę ławeczkę.
13426:  Melemu ławka tu.
13432:  To ta.
13434:  Dobrze, mapa została zaktualizowana, świetnie.
13438:  Ale dzisiaj się dobrze gra, nie?
13439:  Dobrze się gra, moi drodzy.
13441:  Nie byliśmy tutaj.
13447:  Okej, byliśmy tutaj, byliśmy tutaj, byliśmy tutaj, byliśmy tutaj.
13452:  Nie, nie, nie, nie, nie, nie, nie.
13461:  Duj w lewo.
13463:  Rozwal ścianę za tobą.
13469:  Jaka ściana?
13472:  Aaaah!
13474:  Aaaah!
13480:  Moi drodzy, odkrywamy rzeczy!
13492:  Naprawdę są odrażające dźwięki.
13494:  Chciałbym poznać kogoś, kto je to nagrywał.
13503:  Co ty byś bez nas zrobił?
13504:  Zginął marnie, moi drodzy.
13506:  Zginąłbym marnie.
13509:  Jak marniej.
13511:  Co to jest?
13511:  Co jest tutaj?
13511:  Co jest tutaj?
13512:  Tu jest śmierć.
13517:  Wiedziałem.
13518:  W ogóle mam dużo many.
13527:  DŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻŻ�
13557:  Zgubiłem telefon, zgubiłem telefon.
13558:  Niedobry moment na zgubienie telefonu.
13560:  Bardzo niedobry moment na zgubienie telefonu.
13562:  Aaa!
13566:  Moja aplikacja do sterowania światłami się zawiesiła.
13569:  Co się dzieje, że dajesz radę bez umierania?
13570:  Nie wiem, zepsułem się magiczny proszku.
13573:  To jest ewidentnie to.
13576:  Eee... Hahaha!
13582:  Ktoś zginął!
13585:  Dobrze.
13587:  Jaki ten piniążek, ładny piniążek, śliczny piniążek.
13592:  Boże, tutaj wszystko kona i ginie.
13601:  Au.
13604:  Czy to mogłoby być tro... minimalnie wolniejsze?
13611:  Jesus Christ.
13619:  Mam bardzo złe przeczucia co do tego, co tu się dzieje.
13628:  Jesus Christ.
13628:  Jesus Christ.
13633:  Gdzie my jesteśmy?
13635:  Lewo boss?
13636:  Już?
13637:  To jest ścieżka dojścia do bossa?
13639:  Wy sobie zażartujecie ze mnie w tym momencie.
13648:  Jak to może być ścieżka drojścia do bossa?
13652:  Najnudniejszy boss świata?
13653:  O nie, to znaczy, że mnie będzie przysparzał niesamowicie dużo trudności.
13658:  A może on będzie mi przysparzał niesamowicie dużo nudności?
13668:  O boże... A dlaczego tutaj nie ma ławeczki, nie ma albo jakiegoś skrótu?
13675:  Skrót byłby super.
13682:  No właśnie, 700 geo.
13687:  To jest skrót, właśnie odblokowałem skrót.
13694:  Okej.
13701:  To jest jakaś... To jest jakaś maska.
13710:  No dobrze.
13712:  Czyli tutaj spadamy do bossa.
13716:  Sufit do rozwalenia.
13719:  Gdzie wy macie sufit do rozwalenia?
13723:  Tutaj jeszcze?
13728:  Faktycznie.
13743:  Rzeczy.
13746:  To niebezpieczne, ale to ważne.
13752:  A nie ma tutaj czasem mapy, to byłoby fajne.
13756:  Nie, tu jest w ogóle jakoś bardzo dużo odnóg różnych.
13765:  Co tu się dzieje?
13767:  Ooo!
13778:  To jest lokacja z DLC.
13781:  To nie brzmi jak miejsce, w którym ja powinienem być.
13787:  Nie, nie, nie, ja stąd wracam.
13792:  Ja stąd wracam do ławeczki.
13797:  Dajcie spokój.
13801:  Czerw... czerwny dusowy.
13804:  Do bossa idziemy.
13809:  Hmm?
13811:  I mapa.
13811:  O Jezus!
13813:  Jaki mam pyszny koktajl!
13815:  Ja się tego nie spodziewałem, że on będzie aż tak dobry.
13819:  No i co?
13820:  Gdzie jest niby ten skrótłup?
13823:  Może ten skrótłup jest w tę stronę?
13834:  Chyba w tę stronę.
13846:  Skrót był w dół i w lewo.
13847:  Aha.
13851:  Dobrze umieć trafiać wszędzie, nie?
13853:  To jest taka przydatna umiejętność.
13856:  Czy to jest tu?
13857:  Czy te wszystkie miejsca wyglądają tak samo?
13860:  Tak, to jest to!
13865:  To jest to.
13866:  O!
13867:  Zapomniałem o tym!
13871:  Zawsze mówisz Jesus Christ, a ja mówię Superstar.
13874:  Aaa, Jesus Christ Superstar to jest akurat jeden z nicznych w musicali, który szanuję.
13878:  Właśnie mnie zabił Nameless King na nowej grze Plus.
13880:  Kazał przekazać ci pozdrowienia, pisze MelancholyExtravert.
13885:  Możesz mu przekazać, żeby się hendożył.
13887:  A sękatym kijem.
13894:  No dobrze, może tędy?
13897:  Nieee.
13900:  Coś jest nie tak.
13907:  Cholera jasna.
13908:  Nienawidzę tych skrótów, które nie są skrótami, naprawdę.
13912:  Ja dlatego muszę przejść skrótem po swoich śladach kilka razy, żeby się nauczyć.
13922:  Jest okropne.
13923:  Dasz nad dziurą trzeba było zrobić, a okej.
13926:  Ja tylko muszę do niej trafić po raz kolejny.
13932:  Zakładam, że to tutaj.
13945:  Aaaah!
13948:  How abouts?
13950:  Jakie to wredne!
13953:  Pozdrawiam, ja odgadam, ja on apes.
13955:  Sekiro, nienawidzę tego ścierwa.
13957:  Ja nienawidzę, jakich są dwa.
13959:  To jest dopiero przerażające.
13963:  Nie mogłem wtedy się kompletnie ogarnąć i skoordynować swoich ataków.
13973:  Ja idę w dobrym kierunku.
13977:  Okej, jednak tędy.
13985:  Boss w ścianie?
13987:  Ręka, noga, mózg na ścianie, moi drodzy.
13991:  Jezus... Przecież to jest odrażające.
14020:  Aha, świetnie.
14025:  To w którymś momencie przerywa te ataki?
14032:  Chyba nie.
14036:  Chyba nie.
14063:  Jezus Maria, jedną sekundę mi daj!
14070:  Oczywiście jeszcze Contact Damage hendorzony.
14073:  Dawno nie było.
14084:  No przecież oszaleję, no!
14087:  Ile tego jest? !
14097:  Chciałem sześć razy użyć spella, ale się nie dało, ponieważ mnie oblazło!
14116:  To jest jakiś dramat absolutny.
14120:  Właź se tutaj.
14126:  Horror!
14128:  Dywikson, dzięki za wsparcie od tak długiego czasu!
14131:  19 miesięcy w końcu się uda.
14133:  Zawsze się udaje, tylko problem polega na tym, że frekwencja ataków mnie doprowadza do szału.
14140:  Teraz jeszcze muszę walczyć z moim cieniem, tak?
14158:  Jezus Chryste, debili.
14185:  Dajcie mi jedną sekundę!
14197:  A jak atakuję z dwóch stron, ja nie jestem w stanie się nawet odwrócić, to jest piękne zawsze.
14209:  Boże, jaki chaos.
14214:  Polerwy kontakt damage, szlag mnie trafi!
14222:  No, on się za wolno odwraca, to jest nieprawdopodobne.
14237:  No właśnie, to jest to, że się za wolno odwraca w jedną i w drugą stronę.
14260:  Fuck.
14270:  Mówiłem wam, że jeżeli jest jakiś boss prosty, to mnie będzie przysparzał dużo trudności.
14277:  Jesus Christ.
14296:  Nie mogę, że za każdym razem wylatuję, jak ja usiłuję podskoczyć, no!
14313:  Ja zacznę liczyć sekundy, ile ja mam czasu.
14315:  Raz, dwa... Nie, przepraszam, było pół sekundy!
14321:  Przecież to jest nieprawdopodobne po prostu, no!
14326:  Co jedną sekundę jest to? !
14342:  Tak, stój i go spam.
14343:  Gdzie mam stać?
14343:  Cholera jasna, mnie wszędzie atakują!
14351:  Koszmar absolutny.
14352:  Jeszcze mnie zabij tutaj na podejściu do pierdzielonego bossa, proszę uprzejmie.
14362:  Dramat jakiś absolutny.
14365:  Soul Scream?
14366:  Co to w ogóle jest?
14367:  Ja nie mam czegoś takiego jak Soul Scream.
14368:  Ja mam dwa zaklęcia tylko, z czego jeden jest do dupy, a drugie jest ewentualnie okej.
14375:  A w ogóle ta walka, przypominam, była zjebana z tego względu, że mój pierdolony cień stwierdził, że zacznie atakować.
14396:  To się dzieje, jak próbuje atakować bossa.
14398:  Właśnie to się dzieje, jak próbuje atakować bossa.
14400:  To się dokładnie dzieje, jak usiłuje atakować bossa.
14406:  Jest to po prostu coś nieprawdopodobnego.
14409:  Czy naprawdę w tej grze wszystko musi być utrudniane na takiej zasadzie, że zmniejszymy liczbę sekund ataku do jednej nanosekundy?
14417:  Naprawdę?
14424:  Soulscream to trzecie zaklęcie.
14426:  Minąłeś je, a okej.
14428:  A gdzie ono było?
14439:  Jezus Maria, jak ja nienawidzę tego cienia!
14449:  Dla mnie te miniony są trudniejsze niż boss, na tym polega problem!
14453:  Jest ich za dużo, są za często.
14456:  One mnie zabijają, przecież nie boss.
14458:  Boss mnie ani razu nie zaatakował.
14461:  A ja nie mam żadnego zaklęcia, które celuje w górę.
14464:  Co ja mam zrobić?
14465:  Mogę tylko to zrobić co jakiś czas.
14472:  No i jest contact damage hendożony.
14485:  A mój miecz działa, nie wiem, w dwuwymiarowej płaszczyźnie.
14493:  Dobra, teraz się udało.
14499:  Fuck.
14505:  Teraz muszę się wyle... wyleczyć.
14532:  Fuck Wiele mnie atakują z dwóch stron i ja nie mam szansy się obronić wtedy
14551:  Jezus Maria.
14564:  Darwiggos pisze, że miał rage quit tutaj, przeszedł wszystkie bossy, ale holo na kosmicznym poziomie trudności.
14569:  Tutaj nie jest problemem boss, problemem były te cholerne miniony!
14577:  Flukonest dostałem.
14581:  Boże, ja teraz będę zasypiał i będę mieć w głowie... Jezus Maria!
14584:  Jest jeszcze tylko jeden rodzaj magii w Fog Canyon i jego ulepszenie w Ancient Basin.
14587:  I to jest to, czego ja nie mam.
14607:  Czałom zamienia magię na robaki, genialne.
14610:  Możecie mi powiedzieć... Ej, co się stało?
14620:  Boże, ja nie mogłem używać miecza, wiecie?
14622:  Ale dziwne.
14623:  Jakiś bug był, rzadki.
14626:  Rzadkie świństwo.
14631:  Właśnie pływałem cały czas, nie?
14633:  Chyba dlatego.
14636:  Ale dziwne.
14637:  Pływałem w powietrzu.
14639:  Co za glitch.
14640:  This game is full of bugs.
14652:  Melemu!
14653:  Papanada.
14655:  Właśnie, byliśmy u papanady dzisiaj.
14658:  Co tu się dzieje po prostu?
14659:  Czy to jest wszystko, co ja tutaj mam zrobić?
14662:  Tam jest jeszcze jedno miejsce, do którego możemy iść w dół.
14667:  Teraz odporność na kwas jeszcze, właśnie to.
14673:  Papa.
14676:  Papa.
14680:  Tam właśnie w dół trzeba iść.
14682:  A widzicie, bo ja teraz mogę zrobić TOK!
14694:  Co tu się dzieje?
14702:  Wypraszam sobie, ja nie wydaję dziwnych dźwięków, wydaję adekwatne dźwięki do tego, co tu się odcyndala, moi drodzy.
14708:  To fajny czasownik.
14713:  Kto wymyślił samobójcze ptaki w tej grze?
14719:  Ja tutaj widzę problemy.
14722:  Ja tutaj widzę... Aha, wiedziałem, że tak będzie.
14725:  Że gra najpierw mi da umiejętność, która jest mega OP, a potem... No właśnie.
14735:  Dokładnie.
14739:  Dokładnie tak.
14748:  Crystal Dash tutaj?
14754:  Swoją drogą, użycie Crystal Dasha jest zawsze trudne.
14757:  W tej chwili czwarty raz wciskam Ctrl i nic.
14762:  Dobrze, teraz.
14765:  I... O!
14774:  Jak to się udało?
14779:  Kacprze, dziękuję za wsparcie 27 miesięcy.
14781:  Nie mogę się doczekać, aż zajmiesz się Białym Pałacem.
14784:  Wartpac Pałaca, Pałac Paca.
14786:  Nie wiem jak ja to zrobiłem, ale to było cudowne.
14790:  Użyj double jump na krawędzi.
14792:  No właśnie to bym chciał.
14794:  A teraz tego nie powtórzę.
14797:  Czy trzymałeś dłużej klawisz?
14802:  Właśnie nie.
14804:  Czy nie da się doskoczyć tam normalnie?
14819:  Jego się nie da zabić, tego ptaka, bo już wiele razy próbowałem.
14841:  Mam wrażenie, że się nie da.
14842:  Jezus, co tu się dzieje?
14847:  How about zgiń?
14863:  Nie!
14866:  Boże, jak ja nie znoszę, jak pójdzie w złą stronę zaklęcie, jak ja tego nienawidzę do ciężkiej cholery!
14875:  No i teraz nie wiem, gdzie jest mój cień.
14881:  Dlaczego mi nie pokazuje cienia na mapie?
14886:  Co jest?
14888:  Okej, widzę teraz, jest taki... O Jezu Słonki, to jest idiotyzm kompletny.
14897:  Co?
14900:  Chyba tędy.
14903:  Gdzieś jest pod mapą, prawda?
14904:  Fajne, fajne, nie?
14905:  Mapa, znakomita mapa, doskonała mapa.
14907:  Wszystko widzę na tej mapie, jest fenomenalna.
14912:  Nie wiem, co się dzieje.
14913:  O Boże drogi!
14919:  Przecież nie wiem, co się stało!
14923:  Nie wiem, co się stało!
14946:  Tak zabił cienia, tak było!
14948:  Tak było, bardzo dobrze!
14950:  Karma wróciła!
14952:  Pokarm... A ja wciąż nie poszedłem tam, gdzie miałem pójść, to jest najzabawniejsze, wiecie?
14966:  Nie... Nie... W ogóle było mnóstwo miejsc w tej grze, gdzie mówiliście, że o, tutaj potrzebujesz podwójnego skoku.
14978:  Ja już nie pamiętam tych wszystkich miejsc.
14981:  Teraz wyobraź sobie grać w Hollow Knight bez mapy, ja po prostu bym nie był w stanie.
14985:  Bo tutaj nie ma takiego level designu jak w Dark Souls 1.
14990:  Więc tak.
14992:  Po mojemu.
14995:  Tędy.
14998:  Co tu się dzieje?
15002:  Tak, tędy.
15005:  Aha, dupa.
15008:  Zbita ablada.
15012:  Jesus Christ, co się dzieje?
15021:  Z moim mózgiem jest bardzo źle.
15024:  Oho, Zbigniew Stonaga powrócił.
15030:  Jeszcze nic nie widzę.
15032:  Doskonale.
15038:  Dobrze.
15044:  O, tutaj byłem już.
15047:  Ale absolutnie i ewidentnie byłem.
15050:  Cześć, grzechotni, witamy serdecznie.
15051:  O, o, o, i tutaj w dół, tylko że nie tędy, nie tędy tam tędy, czyli dołem, dołem, dołem, dołem.
15058:  Dołem, dołem i wądołem.
15059:  Tędy.
15060:  Tędy?
15061:  Nie wiem.
15070:  Tym dołem.
15073:  Może będę szedł stale tak.
15074:  To jest jakaś opcja.
15086:  Okej.
15087:  Tu nas nie było.
15095:  Znowu Zbigniew Stonoga.
15102:  Irytuje mnie jak skacze.
15107:  Czy tworzenie tej lokacji inspirowali się polskim systemem edukacji?
15110:  Zrymowała bagiet.
15112:  Tak jest.
15119:  Chyba tędy.
15130:  Jezus Maria, parkour zawsze mnie niszczy.
15137:  Ale już było tak dobrze.
15141:  Chyba pędy.
15146:  Zaprzestań, zaprzestań i zgiń.
15152:  Odpal sobie mapę danej lokacji, porównaj ze swoją, by odkryć całą mapę.
15157:  No to tak, to ja wiem, ja wiem, ale...
15161:  Nie mamy jeszcze wszystkiego, moi drodzy, odkrytego.
15164:  Jesteśmy na razie w czarnej dupie.
15166:  Dosłownie.
15170:  O nie, kryształy.
15173:  To zwiastuje dwie rzeczy.
15176:  Albo powrót do lokacji kryształowej, albo obecność Krzysztofa Kanciarza.
15181:  Zaryzykuję.
15194:  To był bardzo zły moment, żeby zwolnić Crystal Dash.
15209:  Ja wiem, że nie miałem anulować, ale nie wiedziałem!
15214:  To jest to, ja jednocześnie wiem i nie wiem.
15217:  Bo...
15219:  Mam tylko kognicję, nie mam prekognicji, ale teraz będę mieć mapę.
15224:  To wszystko zmieni.
15230:  Pytanie, czy to jest właściwa... Nie, to nie jest właściwa strona.
15233:  Tędy.
15249:  Jesus Christ.
15251:  Tak, to jest moje dwójmyślenie, moje prywatne dwójmyślenie, nie oddam nikomu.
15258:  Chyba nie tędy.
15260:  Żona z pracy wraca przy Łukasz G. I w kółko.
15263:  Melemu, melemu, kiko!
15266:  Ale to żona czy ty, Łukaszu?
15268:  Either way, gratulacje.
15270:  Tak należy.
15272:  Ja w ogóle jestem zdania, że zbyt rzadko mówimy losowe słowa, tak po prostu.
15281:  Za rzadko.
15281:  Trzeba to robić więcej.
15282:  Wtedy życie jest śmieszniejsze.
15285:  A to jest ważne, żeby życie było śmieszne.
15289:  Ja bardzo często na przykład mówię losowe słowa.
15293:  I w ogóle bardzo często mówię do siebie.
15296:  Uwielbiam.
15297:  Tędy.
15299:  Jak robi Melekrowa?
15300:  Melemu!
15303:  Nie inaczej.
15306:  Lubimy bawić się słowem, pisze Barbara.
15307:  Jezu, ja też, absolutnie.
15308:  Zawsze mam frajdę, jak wymyślam jakieś tytuły do Q&A albo do naszych live'ów.
15314:  Wtedy jest sporo zabaw słowem.
15316:  Patrzę, jak Odeo pisze, że też uwielbia rozmawiać ze sobą.
15318:  Bardzo dobrze.
15320:  Podstawa to jest zawsze zadbać o inteligentnego rozmówcę.
15328:  Tak, to było zdecydowanie tędy.
15332:  I teraz tak.
15334:  Gdzieś tknęło mnie, żeby użyć tego krystal daszu.
15342:  Ej, czy to nie była podpowiedź, żeby go tutaj użyć, dlatego tu jest ten kryształ?
15346:  Chyba tak.
15358:  To to mi się podoba.
15360:  Będziemy częściej korzystać z tych podpowiedzi.
15364:  Chciałem powiedzieć, że nie lubię kwasu.
15385:  Ten piksel za mało!
15406:  Ja to, ja to wiedziałem, od samego początku wiedziałem.
15411:  Co za plwocina tutaj, a rancid egg następne.
15416:  Mana na leczenie się bardzo przyda.
15423:  Proszę bardzo.
15425:  Jest i wydymka.
15430:  Wydymki paskudne.
15433:  Czy tutaj jest miejsce, w którym ja byłem?
15436:  Nie... Jakieś dziwne rzeczy, insekt.
15440:  Żeby życie miało smaczek raz melemu, raz robaczek.
15445:  Tak.
15446:  Only those who prove their honor in Wombat.
15452:  Jeżeli udowodnicie swój honor w Wombacie, możecie wejść do Zagaju.
