🔴 Co robić, gdy nauka i praca nas przytłacza? (ft. @BezSchematu) | ROZMOWA #4
🔗 https://www.youtube.com/watch?v=eueWEwF4KCo
BFP (Bartosz Filip Malinowski, Bez/Schematu)
KMM (Krzysztof M. Maj)

6:  S05 - Muzyka Muzyka
9472:  BFP - historia, albo moje rozumienie patriotyzmu i miłości do ojczyzny, który nie sprowadza się do Bóg, honor, ojczyzna,
9478:  BFP - to przynajmniej spróbuj podbić wartość tych rzeczy, na które masz wpływ i które są obok ciebie.
9484:  BFP - Czyli twoja ukochana czy twój ukochany, może twoje dzieci, może zwierzę, które masz i którym się opiekujesz, może vlog albo blog, który prowadzisz i praca twórcza, może twoja praca w ogóle zawodowa.
9496:  BFP - Spróbuj znaleźć tam więcej wartości.
9498:  BFP - Oczywiście jest to pewne zaburzenie proporcji i ja już też to przeżyłem.
9502:  BFP - Jak rozpadł się mój związek przez pracoholizm, to popadłem w jeszcze większy pracoholizm.
9507:  BFP - To wtedy...
9508:  BFP - Praca była moim domem, ale nie wszyscy tak o tym myśleli.
9510:  BFP - Bo ona czasem jest ucieczką też ta praca.
9512:  BFP - Bo jest ucieczką, dokładnie tak.
9514:  BFP - To jest forma eskapizmu.
9516:  BFP - To jest forma eskapizmu.
9517:  BFP - Więc mogę powiedzieć, spróbuj poszukać większej wartości w tych rzeczach, na które faktycznie masz wpływ.
9526:  BFP - No właśnie.
9527:  KMM - Ja dorzucę od siebie, bo też widzę, że na czatach jest parę osób, które przyznaje się również do celebrowania pesymizmu jako praktyki życiowej.
9536:  KMM - Ja może wyjaśnię, że to, że ja jestem pesymizmu nie oznacza, że jestem smutasem od razu, prawda?
9541:  KMM - Tylko ja znajduję w takim cytrystycznym i cynicznym spojrzeniu na rzeczywistość pewien taki właśnie eskapizm, ratunek, trochę oczyszczenia.
9550:  KMM - Więc myślę, że nie ma nic złego w byciu pesymistą w tym zakresie, że człowieka czekają w życiu tylko rozczarowania pozytywne.
9556:  KMM - Natomiast optymistów niestety czekają bardzo często rozczarowania negatywne i to jest akurat coś,
9562:  KMM - z czym ja bym się nie mógł pogodzić.
9563:  KMM - Ja wolę się rozcarowywać pozytywnie, a założyć najgorsze.
9566:  KMM - No ale to jest też problematyczne, bo nie wszyscy lubią być w otoczeniu takiego człowieka, który wyłącznie smęci i marudzi, dlatego też ja przekuwam to w żart.
9576:  KMM - I przekuwając w żart to, co powiedział Filip na temat polskości, powiem, że problem główny polega na tym, że nasi politycy nie myślą w kategorii Bóg, honor, ojczyzna, tylko Bóg, ojczyzna, honorarium.
9587:  KMM - I to jest największy problem.
9588:  KMM - To znaczy...
9590:  KMM - Nie oszukujmy się, że wszystko zmierza ku temu, żeby się jak najlepiej nachapać, po czym jak nie dajcie bogowie, będzie wojna albo coś takiego, żeby z tym, co się nachapiemy, wyjechać później za granicę i kompletnie się niczym nie przejmować.
9603:  KMM - To jest myślę główny problem, który mamy, jeżeli chodzi o
9607:  KMM - nie tylko klasę polityczną, ale intelektualną w naszym kraju i to jest powód, dla którego ja nie wyjechałem.
9612:  BFP - Ja muszę ci zwrócić uwagę, bo to jest lustrzane odbicie tego, jakbyś powiedział, że wszyscy psychoterapeuci, wszyscy terapeuci są do śmieci.
9619:  BFP - Ja nie zgadzam się z tym bardzo głęboko, mogę to powiedzieć o naszych rządzących, ale
9624:  BFP - Czy mamy mężów stanu w klasie politycznej?
9626:  BFP - Jest ich bardzo niewielu, jest ich jak na lekarstwo.
9628:  BFP - Nie ma już wielu takich ludzi jak kiedyś Bartoszewski, czy jeszcze do niedawna, nie wiem, Włodzimierz Cimoszewicz, czy Dariusz Rosati, którzy naprawdę znali się na polityce zagranicznej, ale byłbym bardzo daleki od takiego zrzucania na palmu i nalotu dywanowego na całą klasę polityczną środowiska intelektualne, bo jeżeli tak jest,
9646:  BFP - to w tym momencie możesz zniechęcić wszystkich, którzy tutaj są, żeby kiedykolwiek głosować.
9650:  BFP - A o to prosiłbym, żebyście tego nie robili.
9654:  KMM - To akurat racja, że nie ma co oddawać lekko władzy, która została przekazana w nasze ręce, tylko trzeba ją wykorzystać do tego, żeby faktycznie reprezentował nas ktoś, na kim nam zależy.
9667:  KMM - Ja na przykład zawsze mogę powiedzieć, jakkolwiek nie mówię celowo o moich poglądach politycznych na tym kanale,
9673:  KMM - to mogę powiedzieć, co zawsze robię przed głosowaniem, mianowicie pilnie sprawdzam, która partia mówi cokolwiek na temat mojego środowiska, cokolwiek na temat edukacji, nauki, nauczycieli, profesorów, naukowców, grantów, badań.
9686:  KMM - Pilnie się temu przyglądam.
9689:  KMM - Więc tak, nie oddawajmy władzy, która jest w naszych rękach nigdy, absolutnie i pod żadnym pozorem.
9696:  KMM - Mam jeszcze pytanie, które jest od Likoi.
9701:  KMM - Nieważne, czy pracuję i potem mam wolne, czy też cały dzień odpoczywam, nie mogę się tak zorganizować, żeby zająć się czymś kreatywnym.
9708:  KMM - Czy istnieje jakaś solucja, żeby dać sobie zastrzyk energii do działania, czy może problem nie leży w organizacji, a negatywnie oddziałującym otoczeniu, bądź czymś, co mnie podświadomie trafi, powinienem to przedyskutować z terapeutą.
9719:  KMM - Myślę, że to jest okazja, żeby jeszcze raz podkreślić to, że to otoczenie jest kluczowe, które jest wokół nas i ja
9726:  KMM - To, co robię zawsze, to przeglądam sobie, czy ludzie, którzy mnie otaczają, a zwłaszcza tacy ludzie, którzy mi doradzają, faktycznie mają na myśli mój dobrostan, czy też doradzają na takiej zasadzie, żeby sobie lepiej zrobić.
9741:  KMM - Wiecie, to jest trochę tak, jak ten człowiek, który bardzo spektakularnie mówi o tym, że zobaczcie, ja teraz...
9748:  KMM - W tym momencie, przyjrzyjcie się tutaj, wrzucam do pusi.
9752:  KMM - Powtórzę, jak tutaj wrzucam osobie potrzebującej pieniądze.
9756:  KMM - Mam nadzieję, że się nagrało, tak?
9759:  KMM - To jest problem.
9760:  KMM - Jeżeli ludzie w ten sposób nam doradzają, to znaczy, żeby tylko sobie zrobić dobrze, autofocus sobie spieprzyłem, to jest problem.
9771:  BFP - To prawda.
9772:  BFP - Tak, to są te trudniejsze pytania, co zabawne, od osób, które z nami serdecznie pozdrawiam, bo Likoja i Cezary też często gdzieś tam widzę na czatach u siebie.
9785:  BFP - Bardzo mi się podoba to, że Likoja już trochę dokonała takiej pewnej autodiagnozy i mówi na sam koniec, może to jest coś, co mnie podświadomie trapi, powinienem to przedyskutować z terapeutą.
9794:  BFP - Dzisiaj pojawiło się takie sformułowanie, ale czy jestem w stanie to zrobić, czy ja mam wystarczającą samoświadomość?
9800:  BFP - Ja uważam, że postawienie, już nawet takie hipotezy, jaką postawili kojarzy, może być coś, co mnie trafi i może być coś do skonsultowania z terapeutą, jest już objawem wysokiej samoświadomości.
9810:  BFP - Tu nie chodzi o to, że my się musimy zdiagnozować sami.
9812:  BFP - Tu chodzi o to, że dopuszczamy chociaż możliwość, że coś może być ze mną nie tak.
9816:  BFP - A nic nie jest nie tak z tym, że coś jest z tobą nie tak.
9819:  BFP - To jest bardzo ważne.
9820:  BFP - It's okay to not be okay.
9822:  BFP - Tak długo, jeżeli wiesz, że możesz z tym coś zrobić.
9826:  BFP - I mówię to jako osoba, z którą wiele rzeczy jest narokej, ale coś z tym robi.
9830:  BFP - I druga rzecz, o której mówi Likoja dotyczącej kreatywności, to ja mogę faktycznie podbić to, co powiedział Krzysztof.
9838:  BFP - Zdziwilibyście się...
9841:  BFP - jak wiele, jak bardzo wpływa na nas otoczenie.
9844:  BFP - Wiecie, był taki moment absurdalny, bardzo absurdalny, nie wiem, ty Krzysztof chyba tego nie wiesz nawet, że jak ja pracowałem w wieku chyba tam 24 czy 5 lat z moim wujkiem,
9858:  BFP - to my zajmowaliśmy się sprzedażą bielizny kobiecej, polskich producentów na rynek zagraniczny.
9865:  BFP - Ja byłem gościem, który był specjalistą od rozmiarówek, przenoszenia rozmiarówek biustonoszy z polskiej metryki na brytyjską i amerykańską.
9876:  BFP - I to nie była rozwojowa praca, bo tragiczna praca.
9878:  BFP - Ja dosłownie siedziałem na Ebayu i powielałem kolejne i kolejne i kolejne i kolejne tak w nieskończoność
9884:  BFP - aukcje, które tam się pojawiały i musiałem rozmawiać z amerykańskimi klientkami, które pisały, dlaczego do jasnej cholery nie pasuje to na moje piersi.
9892:  BFP - Tak wyglądała mniej więcej moja praca, ale wiecie co?
9894:  BFP - Nie to było najgorsze.
9895:  BFP - Nawet najgorsze nie było to, że pracowałem na programie, który był dosowym programem, żeby uzupełniać kwity celne.
9902:  BFP - Nie.
9903:  BFP - Najgorsze było to, jak wyglądała przestrzeń, w której pracowałem, czyli nasz pokoik wynajęty w jednym miejscu, gdzie
9910:  BFP - Michał, czyli mój wujek, po prostu dolił wszystkich pudeł, które mogą być, zawalił tą przestrzeń, wywalił jakieś rzeczy, których nie trzyma w domu.
9917:  BFP - Ja miałem odruch wymiotny, jak ja tam wchodziłem.
9920:  BFP - Mnie było niedobrze, ja nie chciałem tam spędzić chwili.
9923:  BFP - Byłem tak zdesperowany, że ja wziąłem cholerną stację komputera, ponieważ ten program celny mógł być tylko na jednym komputerze,
9931:  BFP - Ja zawiozłem tą całą stację komputera do siebie i schowałem ją pod łóżko i zawsze w jeden dzień w tygodniu w środę uzupełniałem dokumenty celne i wyciągałem to pudło, odpinałem swoją stację i przypinałem do tego drugi PC, żeby tylko tam nie wracać.
9945:  BFP - Tak bardzo było mi tam niedobrze.
9947:  BFP - Ja wiem, że ty Krzysztof miałeś coś bardzo podobnego, jeżeli chodzi o twoje poprzednie mieszkanie versus obecne mieszkanie.
9952:  BFP - jak po prostu odżyłeś będąc w tej nowej przestrzeni, jak bardzo sobie ją dobrze zagospodarowałeś, jak ją sobie zaprojektowałeś.
9959:  BFP - I Likojo, jeżeli ty czujesz, bo ty piszesz tam, że nie wiem, czy to nie jest kwestia przestrzeni, jeżeli pojawia się taki sygnał, a może być nieprzypadkowy, to spróbuj zrobić coś ze swoją przestrzenią, a możesz poczuć się lepiej.
9969:  BFP - Zrób eksperyment.
9970:  BFP - Bo ja się poczułem zarąbiście, kupiłem sobie nowy telewizor i nieco inne meble.
9975:  BFP - Tak.
9976:  BFP - Ja mam poczucie, że chce mi się bardziej żyć.
9978:  KMM - Albo nawet wiecie, można sobie zrobić jakieś małe DIY i wykorzystać to, że przegląda się TikToki i zacząć sobie przeglądać różne do it yourself na TikToku, bo ludzie mają bardzo fajne pomysły.
9990:  KMM - I wiem, przemalować sobie tę swoją szafkę, którą się ma i namalować na niej coś totalnie chorego i od czapy.
9996:  KMM - Albo, nie wiem, drukneć sobie, tak jak już mówiłem wcześniej, jakiś plakat czy coś.
10000:  KMM - Ten mój szalony pomysł z mapą ja sobie zrealizowałem.
10003:  KMM - To był pomysł od czapy.
10005:  KMM - To nie jest coś, co poleci wam architekt projektujący wnętrza.
10009:  KMM - Może by pomyślał pan o mapie Warhammera na ścianę, bo mam to w katalogu.
10015:  KMM - Chodzi o to, żeby coś zrobić pod siebie bardzo.
10019:  KMM - I powiem tak, im bardziej ktoś uważa, że jest to absurdalne i niepotrzebne, tym lepiej się tym zainteresować, bo może szansa, że właśnie to jest bardzo potrzebne i bardzo interesujące.
10031:  KMM - A teraz Filipa zastrzelę, jako przedsiębiorcę byłoby nie było, dostaniesz pytanie, które pewnie dużo osób zadaje, ty pewnie już wiesz, o którym ja mówię.
10038:  BFP - Jak płacić podatki?
10040:  KMM - Nie, gorzej.
10041:  KMM - Gdzie kupić węgiel?
10042:  KMM - Jeszcze gorzej.
10042:  KMM - Dostaniesz pytanie o to, jak znaleźć pracę.
10044:  KMM - Red Jaga strzelił za takim pytaniem.
10046:  KMM - Chcę zmienić branżę, ale nigdy nie robiłam niczego poza uczelnią.
10049:  KMM - Nie mam znajomości, praca biedrąca i nic nie mój-mój, ale chcę się rozwijać.
10053:  KMM - Niedługo obronię doktoratu, ale porzucam branżę, bo jestem wypalona.
10056:  KMM - Niewłaściwie wybrałem studia.
10058:  KMM - To się zdarza niestety często i tak naprawdę nie wiem, co się zabrać.
10061:  KMM - Jak szukać pracy, do której się nadaję?
10063:  KMM - Teoretycznie wiem, że po prostu trzeba szukać i próbować, ale wypalenie zawodowej lęk społeczny nie ułatwiają załadania.
10067:  KMM - Ja bym polecił koło zainteresowań, powiedział Krzysztof z Darta Płyta Maj.
10072:  KMM - I zastanowić się rzeczywiście na tym, co chcesz w życiu robić i sobie odkreślać to i może dotrzesz do czegoś interesującego dla ciebie.
10079:  KMM - Ja natomiast jestem o tyle złym adresatem tego pytania, że totalnie przypadkiem zostałem naukowcem i totalnie przypadkiem zacząłem nagrywać na YouTubie.
10087:  KMM - To były zbiegi okoliczności, to nie było coś, co zaplanowałem.
10092:  BFP - Przede wszystkim wydaje mi się, że to nie jest właściwe pytanie, jak znaleźć pracę, biorąc pod uwagę wszystko pozostałe, co piszesz w tym pytaniu czy w tym akapicie, ponieważ ty nie szukasz pracy, ty szukasz profesji.
10106:  BFP - Co to znaczy szukam pracy?
10108:  BFP - To znaczy, że szukam zatrudnienia, że szukam miejsca pracy.
10110:  BFP - Ty nie szukasz miejsca pracy, tak mi się wydaje, ty szukasz kierunku dla siebie, profesji.
10116:  BFP - I nie znajdziesz odpowiedzi na pytanie przeglądając oferty pracy na LinkedInie, czy na pracuj.pl, czy na jakimś tam innym OLX, bo OLX też ma jakieś oferty pracy, nieważne.
10127:  BFP - Ty zrobisz to sięgając właśnie po jedną z tych macierzy, o których dzisiaj mówiłem, czyli lubię, nie lubię versus jestem w tym dobra, nie jestem w tym dobra.
10137:  BFP - Tu można dorzucić jeszcze trzeci wymiar i trzecią oś.
10140:  BFP - jaką jest, to jest dochodowe, to nie jest dochodowe.
10143:  BFP - To się opłaca, to się nie opłaca.
10145:  BFP - Znam bardzo sympatyczną koleżankę Olę, która pojawia się często na streamach bez schematu i też wymieniam z nią wiadomości mailowe, którą absolutnie podziwiam za to, że jest nauczycielką języka polskiego.
10158:  BFP - I to naprawdę nie jest prosty zawód.
10160:  BFP - Mówię to jako syn nauczyciela.
10161:  BFP - Nie, absolutnie.
10163:  BFP - Szczególnie dzisiaj.
10164:  BFP - I tak naprawdę jakby ona rozpisała to na tych swoich osiach, to by jej wyszło, że to jest bardzo nieopłacalne.
10171:  BFP - I że nie zawsze jest przyjemne, ale ona po prostu to bardzo lubi i jest z tym dobra.
10175:  BFP - Więc przynajmniej dwa wymiary z tych trzech, które przeważają, to jest to, co warto dołożyć do półeczki pod tytułem warto się zastanowić, czy nie chciałbym tego robić.
10184:  BFP - Więc jeżeli ja mogę cię absolutnie poprosić o jedną rzecz, proszę cię, nie wybieraj pracy przeglądając oferty pracy.
10191:  BFP - bo nawet tak lekką ręką rzucasz tam, nie ma znajomości.
10196:  BFP - Praca w Biedronce nic mi nie ujmuje, ale chce się rozwijać.
10200:  BFP - Ja też uważam, że praca w Biedronce nikomu niczego nie ujmuje, ale Red Jaga, ty robisz doktorat.
10208:  BFP - Jak ty mi mówisz zdanie po zdaniu, ja rozumiem, że może to jest przenośnia, że praca w Biedronce nic mi nie ujmuje, ale robię doktorat.
10217:  BFP - Jeżeli robisz doktorat, to znaczy, że jesteś dość świadomą osobą, ponieważ ja rozumiem, że można zrobić magisterkę, będąc nieświadomą osobą, no bo rodzice mi kazali, ale raczej nie robią doktoratu ludzie, którzy nie wiedzą, co chcą robić w życiu.
10228:  BFP - Raczej jest pewien filtr, który jest względnie skuteczny, gdzie już mniej więcej wiesz, czym chciałbyś się zajmować.
10235:  BFP - Więc ja jestem głęboko przekonany, że masz swoje mocne strony, że masz swoje cechy charakterystyczne,
10242:  BFP - I warto jest pomyśleć o tym, co ty możesz robić, żeby oczywiście zarobić, ale żeby robić to z przyjemnością i co może dać ci tak zwany head start, czyli już uproszczenie w starcie do danej posady.
10257:  BFP - Bo jeżeli ty jesteś czymś dobra i masz na to papiery, masz doktorat,
10261:  BFP - a często pracodawcy patrzą na rzeczy nieoczywiste, przykładowo znakomici menedżerowie i znakomici liderzy to są absolwenci filozofii, kierunku filozofia.
10271:  BFP - Więc zastanów się na tym, zrób trochę ze sobą takie badanie, ale chciałbym jeszcze jedno ważne narzędzie Wam dzisiaj dać.
10277:  BFP - Krzysztof, jakbyś mógł wpisać SWOT, zresztą Ty znasz bardzo dobrze to narzędzie, SWOT, to jest bardzo proste narzędzie, takie strategiczne, czy narzędzie analizy, oceny ryzyka,
10289:  BFP - które nazywa się SWOT, to jest akronim od strengths, czyli mocne strony, weaknesses, czyli słabe strony, opportunities, czyli szanse i threats, czyli zagrożenia.
