Niedomag Iamnix jest szczęśliwy | ELDEN RING Livestream #5
🔗 https://www.youtube.com/watch?v=b-IJ3UyPu6w

26:  Dziękuje.
20066:  Czyli wynika stąd, że to miasto sprzeciwiło się w jakimś sensie miastu, które jest pod złotym drzewem.
20073:  Tyle ja z tego rozumiem.
20075:  Okej, tutaj podobno mamy skoczyć.
20077:  Kompletnie temu nie ufam.
20078:  Ale to kompletnie.
20086:  Słusznie temu nie ufamy.
20096:  Nie mam pojęcia jak tam można przejść w takim razie.
20102:  No nie mam zielonego pojęcia.
20112:  Obok mostu jest zejście, aha.
20117:  Fajnie.
20121:  Tylko gdzie?
20121:  Teraz trzeba zebrać te resztki duszy.
20123:  Co mamy?
20127:  Oczywiście gracze tam pisali, że można skakać, no wiadomo.
20140:  Dobra.
20153:  Ruszamy zatem w dół.
20160:  Obok mostu jest zejście.
20162:  Nie wiem, czy to tędy, czy to tędy.
20163:  Pytanie.
20166:  Chyba tędy.
20171:  No, na to wygląda.
20175:  Prawdopodobnie dół.
20181:  Okej.
20184:  Okej.
20186:  Okej.
20190:  Okej.
20191:  Działa.
20193:  Co zabawne, ja tutaj już zbiegałem.
20202:  Co jest?
20205:  Jak ja mam tutaj inaczej zejść?
20209:  Jezus, jak to jest nielogiczne kompletnie.
20211:  Czasem spadamy z miliarda kilometrów, a czasem z dwóch metrów człowiek się zabija.
20217:  Na koniu jeszcze do tego wszystkiego.
20220:  Pierwsza rzecz, jaką kupiłem, pamiętam, w Skyrimie, to był rumak, którego się nie zabija.
20227:  Było cudowne.
20236:  On był przyzywany, ten rumak.
20238:  Wspaniała rzecz.
20248:  No bo, no, no i?
20250:  Gdzie, gdzie tu logika?
20261:  Czyli co, czyli na to mam wskoczyć?
20263:  Jezus Maria, jak ja to zrobię?
20265:  Nie mam pojęcia, jak to zrobię.
20267:  Ech...
20276:  To jest dla mnie trudne, to jest niewiarygodne po prostu Mam nadzieję, że tutaj będzie jakaś łaska w pobliżu Mam ogromną nadzieję Okej
20308:  Tu powinna być łaska.
20312:  Oby była.
20323:  Okej, tędy.
20326:  Chyba.
20327:  Chyba, chyba.
20330:  Czaty, powiedzcie mi, że tutaj jest łaska.
20332:  Chyba.
20339:  To już nie jest zabawne.
20345:  To już nie jest zabawne, no nie miało prawa się coś takiego zdarzyć.
20351:  Nie, nie, nie, nie, no to już jest przesada.
20355:  A przynajmniej będzie walka.
20370:  Nie aktywuje się jeszcze.
20405:  Możemy zginąć teraz, na pewno.
20417:  O Jezu, to cholerstwo jest zimne.
20419:  A.
20450:  Nieeee!
20456:  Mam nadzieję, że będzie można zrobić respawn przy tej... Tak, można!
20460:  Całe szczęście!
20464:  Dramat!
20472:  Dramat!
20474:  Bezużyteczny jest ten nasz w tej walce.
20480:  Ale z drugiej strony ściąga atak, więc to może być lepsze.
20488:  Co będzie?
20490:  O, wielki łuk jednak.
20491:  Nie!
20525:  Jaki to ma zasięg?
20552:  Co jest?
20575:  Nie, ja się stąd nie ruszam, bo ja tutaj drugi raz nie trafię, nie ma szansy.
20581:  Nie ma szansy.
20584:  Po prostu nie będę się tutaj drugi raz przemieszczał, bo to jest niemożliwe w moim wydaniu.
20601:  Chyba tylko ten wielki łuk mu zadaje jakiekolwiek obrażenia, z tego co widzę.
20605:  Tak.
20614:  On się trzymał z daleka i szył z tego łuku.
20616:  On dość szybko skraca dystans.
20674:  Czemu nasz rycerz w ogóle go nie atakuje?
20676:  To jest pytanie.
20678:  A!
20679:  Nie!
20680:  Nie!
20682:  No i co teraz?
20683:  Już myślałem, że to jest przepaść.
20722:  Powinna być pięta Achillesa.
20723:  Co?
20723:  Co się stało?
20726:  Czemu on się tam teleportował?
20740:  Aha, czyli to też ma zasięg, widzę, nagle.
20743:  Świetnie.
20752:  Co się dzieje?
20759:  Aaa!
20775:  Musimy teraz przyzwać tego rycerzyka.
20779:  Aha, nie mogę go przyzwać.
20780:  Czemu nie mogę go przyzwać?
20782:  Czemu nie mogę przyz... Co?
20794:  Nie, Boże, co to za dramat jest?
20799:  Jak się z tym cholerstwem walczy?
20804:  Ja pojęcie jak z tym walczyć!
20808:  Sam on jest jednorazowy?
20811:  Ale drugi też nie działał, to jest dziwne.
20816:  Nie, najgorsze jest w tym wszystkim to, że tutaj nie ma ogniska, więc ja, znaczy jest to na szczęście Marika, więc nie mogłem się teleportować nigdzie.
20828:  Dobra, nie mam pomysłu.
20831:  Może jednak lepszy będzie...
20836:  Zobaczymy.
20843:  Dobra, czymkolwiek bym w niego walnął, żeby to zadziałało przynajmniej, ale... No może, może to zadziała w ten sposób.
20856:  Tak!
20858:  Szczizowan!
20867:  Atakuj go, magus!
20902:  Dobra, idzie!
20915:  Nie zgadzam się, że się walczy z nim łatwiej na piechotę.
20917:  Dramatyczny boss!
20919:  Smocza Halabarda.
20928:  Gdzie to jest?
20934:  Żołnierze drakonidów nigdy nie osiągnęli nieśmiertelności i wyginęli jako marne imitacje swoich zdrodzonych z dnia pobratymców.
20943:  Dramatyczne bossa, tylko parę prób.
20944:  Nie, nie, jak na razie najwięcej.
20948:  Chyba, mi się wydaje.
20951:  Nie no, jak na minibossa to strasznie dużo.
20954:  Ale 16 tysięcy przynajmniej z niego jest.
20957:  Dobra, co teraz?
20961:  Co teraz, co teraz?
20962:  Myślę, że tutaj mamy wszystko ogarnięte, ale tutaj coś widzę, czaty.
20966:  Ja tutaj widzę... Tu jest wielka część podziemi.
20973:  Nieokryta przez nas.
20974:  Dlaczego nie sprzedaję u kowala niepotrzebnej broni?
20976:  Przyzwyczajenie z solsów.
20979:  Na górze mapy jest lokacja ukryta.
20981:  Jesteśmy na górze mapy.
20983:  Jesteśmy dosłownie na górze mapy.
20985:  Pod wodospad?
20989:  Okej.
20991:  Mam te podziemia, są w game'ie, dobra.
20996:  Okej.
20996:  Na pewno jest tu przedmiot.
21007:  Co się dzieje?
21012:  Nie ma tu ukrytego przejścia.
21022:  Jak może nie być ukrytego przejścia za wodospadem?
21024:  Zawsze są ukryte przejścia za wodospadem.
21027:  Tam skąd zeskoczyłem jest dokaz.
21028:  Aaaa... Aaaa... Oho, to mi wygląda na miejsce dla kraba w grach.
21055:  Zaraz, zaraz, zaraz, zaraz.
21056:  Ja tu nic nie widzę.
21062:  Hmm.
21070:  No dobra.
21071:  Mam nadzieję, że stąd można zaskoczyć.
21075:  To co podniosłem zwiększa inteligencję.
21077:  Tylko co z tego skoro nie mamy na to slotów?
21079:  Mamy zwiększa cechy, zwiększa moc czarów i skradza czas rzucania zaklęć.
21083:  Wszystkie rzeczy są najlepsze.
21085:  Jak na razie.
21097:  Totalnie nie umiem wyczuć kiedy... Kiedy jest bezpiecznie, a kiedy nie.
21101:  Totalnie.
21106:  Nasionko.
21107:  Nie?
21112:  Drzewo, nasi... Nie ma nasionka!
21119:  Czemu nie ma nasionka?
21125:  Byłem tu już?
21129:  No to dlaczego mi mówiliście, że jest ukryte miejsce?
21138:  Zaraz, zaraz, zaraz.
21141:  Myślałem, że mowa o czymś innym.
21150:  To gdzie jest to ukryte przejście, o którym mówiliście, skoro tu wszędzie byłem?
21153:  Może tutaj?
21156:  O Boże, znowu... Co się dzieje?
21164:  Muszę jakoś zablokować sobie ekran w jednym miejscu.
21173:  Słuchani, wszystkie pytania dotyczące różnych patostreamerów, którzy na mój temat się wypowiadają, zbywam jednym, to znaczy w rynsztoku się nie nużam.
21190:  Okej, może tędy.
21195:  Przejście jest na poziomie z jeleniem.
21199:  Okej, poziom z jeleniem, teraz się muszę bardzo skupić.
21202:  Czy to był las wyznawców?
21206:  Nie mam pojęcia, co to było.
21208:  Chyba trzeba się do lasu przodków tyle poddawać.
21225:  Dobra, moment.
21231:  Niech ja pomyślę, czy to było... Na górze mapy.
21242:  Dobra, tam!
21243:  Jest!
21254:  No dobra, jest jelonek, tak?
21258:  Ziemie Świętego Rogu.
21261:  I... I co, tutaj jest coś?
21268:  Nie no, tu jest lokacja, w której byliśmy przed sekundą.
21270:  Nie no.
21284:  No, czemu z nami walczyć?
21285:  Dobra, czaty.
21286:  Ja bym mógł prosić o konkretną podpowiedź, gdzie jest to ukryte przejście, bo trochę nie chcę tracić czasu na szukaniu wiatru w polu.
21296:  Za jeleniem w lewo.
21307:  Tu?
21307:  Tu jest przepaść.
21315:  Chodzi o wyżej w sensie... Aaa, tam.
21326:  Ogarniam.
21328:  Jak nam się dostać wyżej?
21329:  To jest pytanie.
21330:  Może to jest tu?
21337:  O, tu jest wyżej, tak.
21338:  Dobra.
21341:  Jesteśmy prawie wyżej.
21343:  Wiesz, ja tutaj byłem, czemu ja tu nic nie znalazłem?
21347:  Aaaa... Aaaa...
21373:  Jest kochani prosty sposób na odróżnienie streamera od patostreamera.
21376:  Streamer reklamuje się własnym nazwiskiem, patostreamer żeruje na cudzych.
21383:  Prosty test.
21385:  Polecam.
21401:  To jest coś, czego ja nie jestem w stanie zrozumieć, dlaczego się tym ludziom może w ogóle, nie wiem, nie podobać tyle, ale jak można się tym interesować.
21411:  To mi umyka totalnie.
21413:  Ale ja nie muszę wszystkiego rozumieć.
21415:  Łaska!
21420:  Włos od zapalonych obyjsków pokonany Anrio Vastora i to jeszcze przepiękny był, absolutnie.
21437:  Okej.
21439:  To się zaczyna robić bardzo interesujące.
21453:  O. Ha, ha, ha, ha, ha, ha, ha.
21457:  O.
21475:  Na przykład jak chcecie zobaczyć, nie wiem, dobry reaction video czy commentary, coś takiego robi rewo na przykład, nie wiem, albo, nie wiem, w ardędze czasem się zdarzy.
21487:  Widać, że to jest robione po to, żeby poruszyć jakiś problem, a to, że się przy okazji komuś oberwie złośliwie, to się oberwie, nie?
21495:  I najczęściej jest on sam sobie winien.
21498:  Tym się różni, myślę, takie commentary, które jest powszechne na YouTubie od patostreamingu.
21504:  I patostreaming nie musi polegać na tym, że ktoś co drugie słowo mówi kurwa.
21511:  Chociaż może, oczywiście.
21513:  I tak, jasne, najłatwiej rozpoznałbym, no, jako patostreamera tego gościa, który zresztą został chyba potem aresztowany, nie pamiętam.
21521:  Dziwny to był.
21525:  Przypadek.
21531:  Revo się lubi bawić światełkami, co nie?
21534:  Szanuję.
21537:  Nie, ale zdarza mi się nawet opowiedzieć, co Sochem robi.
21540:  Wpada mi to do widuń?
21542:  Okej.
21544:  Still not my cup of tea.
21554:  Jest!
21555:  Dobrze!
21556:  Tchórzliwy snajper szczyje do rycerzy zakutych w zbroję.
21564:  Zrób patostream na 50 tysięcy subskrybentów?
21567:  Chyba nie umiałbym.
21573:  Tu jednak trzeba mieć taki specyficzny mindset do tego.
21583:  Mam nadzieję, że to będzie za dużo tuszyczek.
21585:  No.
21586:  Dobrze.
21587:  Kolosalna tarcza tygla.
21589:  Co to jest?
21591:  Co to jest kolosalna tarcza tygla?
21596:  Jest.
21598:  Co?
21601:  W środku tli się starożytna świętość.
21603:  Róg tygla przebija wrogów podczas uderzeń tarczą.
21605:  Chyba to widziałem kiedyś.
21614:  Tamten typo wykorzystywał finansowo kogoś niepełnosprawnego umysłowo.
21616:  Tak, tak, tak.
21617:  I to w ogóle, z tego co pamiętam, jeszcze chodziło z tym patostreamerem, tylko nie mogę sobie przypomnieć nazwiska.
21623:  Może to też jest wymowne.
21625:  Że ktoś tam wynajmował mu mieszkanie i wpadł na jeden z tych patostreamów, zaczął wrzeszczeć.
21630:  Zabawne rzeczy.
21633:  Kto mógł się spodziewać?
21636:  Patrz tutaj.
21638:  Co tutaj?
21639:  Czy ja mam tutaj zeskoczyć?
21642:  O Boże.
21643:  O Boże!
21653:  No dobra, moi kochani.
21654:  Teraz co?
21657:  Ja mam bardzo złe przeczucie.
21667:  Amulet środkowy wymienić?
21669:  Naznaczającą pieczęć Radagana, mówicie?
21680:  Ale na co to wymienić?
21681:  To jest pytanie.
21685:  Zmniejsza liczbę punktów.
21687:  Wymocnia święte ataki?
21688:  Nie.
21691:  O Jezus, to byłoby cudowne.
21692:  Mamy broszekota.
21694:  Metalin zwiększający cechy boostuje HP, staminę, siłę, zręczność.
21697:  Ten nowy zwiększa mind, inteligencję, wiarę, mistycyzm.
21700:  Nowy, czyli który, pamiętacie?
21705:  Naznaczająca pieczęć Mariki.
21706:  A, ale dlaczego... A, pokazuje się faktycznie.
21710:  Punkty stamin, umysł, inteligencja do 48.
21713:  Uuuu.
21716:  Ja nie skojarzyłem tego, że tu się pokazują zmiany w statusie.
21719:  Teraz dopiero to widzę.
21721:  Proszę drogi, ja czasami naprawdę jestem ślepy.
21731:  Tutaj fajnie byłoby zebrać jakiś...
21736:  jakąś łaskę.
21740:  Czemu Wardendze się zdarza nagrać dobry materiał?
21743:  Bo się zdarza, bo niektóre rzeczy, które nagrywa są poniżej jego możliwości.
21747:  Dobrze o tym wie.
21748:  Yyy...
21761:  dzieje?
21762:  Czy wy widzicie te stosy?
21763:  To jest przerażające.
21765:  Te stosy trupów wyglądają tak, aby wszyscy zostali wypaleni jednym zaklęciem naraz.
21774:  Dajcie spokój.
21777:  Łaska jest w jaskini dalej?
21780:  Łaska tylko w jaskini.
21781:  A, okej, Skadi, dzięki.
21784:  Zapomniałem zaksięgować jednej śmierci.
21786:  Trzy ćwierci do czarnej śmierci.
21790:  Dobra.
21791:  Walimy w niego.
21792:  Czymkolwiek to jest.
21797:  To jest wielki rycerz.
21808:  Nie!
21823:  O Boże.
21823:  Szybko poszło.
21827:  To jest przerażające.
21838:  Czy karionera bym określił patostrimerem?
21840:  Wiecie, biorąc pod uwagę to, że jeden, jedyny raz ten człowiek uaktywnił się wtedy, kiedy ośmieliłem się nagrać film o tym, że być może warto byłoby nie gwałcić kobiet, być może, być może warto byłoby rozważyć fakt, że molestowanie studentek powinno być penalizowane, tak określiłbym go patostrimerem, tak jest in split second.
21864:  To bardzo ciekawe, swoją drogą, przy jakich tematach siły aktywniają tacy ludzie.
21870:  Okej, chyba ten rycerz, jak już zostanie raz zabity, to się nie wskrzesza z tego, co widzę.
21875:  No i ciekawsze, złote fantazy, a zloty fantazy.
21886:  Blitzerich pisze, najlepiej w Warszawie.
21890:  W Warszawie? !
21893:  Nie no, Warsaw Comic Con nie ma zbyt dobrej prasy.
21899:  Ciężka sprawa.
21901:  Chyba nie, ale może czaty z Warszawy będą wiedziały.
21905:  Przy Napoleoniste czytaliśmy komiksy, po prostu one by... Jakim cudem?
21910:  Przecież ci ludzie nie wiedzą, co to jest komiks.
21922:  Musimy bardzo uważać, ponieważ to w zasadzie, jaki on ma atak tą... Jego broń w zasadzie ma atak dystansowy, tak stwierdzam.
21931:  On jest tak silny.
21936:  O, teraz będzie atak dystansowy.
21940:  Po pokowie.
21944:  Come on!
21950:  Nie miałem nawet jak się podnieść.
21957:  Skąd zdobyłem miecz?
21958:  Nie mam pojęcia gdzie.
21963:  Ada Łaska pisze, że zauważyła ostatnio, jak niektóre osoby mają negatywne stosunki do audiobooków i kompletnie tego nie rozumiem.
21968:  Czy to kolejny przejaw snobizmu dotyczącego czytania książek?
21971:  Moim zdaniem tak.
21972:  To znaczy nie jestem w stanie zrozumieć, dlaczego kogoś forma przyswajania treści potrafi tak striggerować.
21980:  Nie jestem w stanie tego zrozumieć.
21983:  Zwykły mobek trudniejszy od połowy bossów.
21985:  Tak, on jest obiektywnie trudniejszy od czegokolwiek, z czym walczyłem w tym momencie.
21989:  Strasznie silny.
21992:  Teraz muszę uważać, żeby... Come on.
21998:  Tu się da przejść?
22000:  O!
22001:  Może to nie jest zły pomysł, bo stąd będziemy mieli większy zasięg na niego.
22011:  Okej.
22023:  Ej!
22023:  Powinno być trafienie.
22024:  Teraz pytanie, co zrobić.
22033:  Czy ja wyślę to, co wyślę?
22038:  Czy ja wyślę to, co wyślę?
22046:  Chyba tak?
22047:  TAK!
22053:  Bardzo złośliwy człowiek właśnie wrócił z koncertu lirniczego.
22059:  I jak?
22060:  Sprawozdawaj!
22064:  Co myślisz o zarzutach dotyczących From Software, że stały się u podstaw powtarzalnej i stanowią już tylko recykling tej samej formuły?
22070:  Ta gra dowodzi, że tak nie jest.
22074:  Cztery zaległe śmierci do zaksięgowania?
22077:  Nie ma problemu.
22079:  Mam nadzieję jutrzeń, że... Nie usiłujesz mi wkręcić.
22087:  Czy moje niedawne wystąpienie gdzieś tam będzie, czy jest na YouTube?
22091:  Będzie.
22092:  Muszę tylko to zmontować, wiecie, bo...
22095:  Jak coś powiem tutaj, to natychmiast jest zmontowane, ale niestety w innych przypadkach musi być zmontowane.
22100:  Nie mam pojęcia czwartostu, już Ci odpowiadałem, skąd to byłem ten miesiąc, musisz czatów pytać.
22106:  Mój udział w Pyrkonie?
22111:  Prawdopodobnie będę.
22114:  W każdym razie Pyrkon się do mnie odezwał.
22120:  Ja wiem, że to jest strasznie czysto, co ja w tej chwili robię, ale ten przeciwnik jest totalnie overpowered, jak na moje możliwości.
22135:  Jedyne negatywne, co bym powiedział, pisze Spiral Audiobooka, to to, że łatwiej jest puścić je w tle i w ogóle nie zwracać uwagi na treść.
22140:  Robię coś innego, co zabiera naszą uwagę.
22144:  No ale tak, no to samo mogę robić czytając książkę.
22146:  Znam ludzi, którzy gotują i czytają równocześnie.
22149:  Znam ludzi, którzy pod prysznicem czytali książki.
22157:  Wygląda mi, jak oni miasto truchleje przy tym ataku dystansowym, bo ten atak dystansowy jest wspaniały.
22163:  Ser, ser!
22164:  Dobry ser, tak!
22165:  Skaven!
22167:  Yes, yes!
22168:  Czy pamiętam mojego najgorszego oponenta w dyskusji zarówno pod względem charakteru, jak i wypowiadanych tez i argumentów?
22174:  Znaczy pytanie, jak definiujemy najgorszego oponenta, no bo przede wszystkim, żeby mieć status oponenta w dyskusji ze mną, to trzeba się trochę postarać, to po pierwsze, więc najczęściej bym wskazywał na oponentów, których miałem akademicki, tak?
22186:  I zdarzało mi się tak, że był profesor, który był na poziomie...
22190:  To bardzo nędzny, mi ciężko się z nim rozmawiało, to znaczy zdarzyło mi się tak, że na konferencji naukowej zaczął ktoś krzyczeć, bo nie był w stanie znieść braku riposty po swojej stronie.
22202:  I tak, to chyba był najgorszy oponent dyskusji, bo jeżeli oponent dyskusji zaczyna tracić kontenans, czyli taką równowagę i zaczyna krzyczeć albo na drugiego człowieka, albo pokazywać, że został jakoś zraniony argumentem, który nie dotyczył niego, no to tak, to jest najgorszy oponent.
22221:  Ale wiecie, no to jest, no oponent musi być oponentem.
22223:  To jest tak, jak rycerze dawniej rzucali sobie rękawice, prawda?
22227:  No jeżeli rycerz na przykład szedł na polowanie i miał, no nie wiem, zabić jelonka, tak?
22233:  No to nie rzucał przed nim rękawicy.
22235:  Albo jeżeli rozkładał pułapkę na szczury, tak, tak, w swoim zamku, no to też nie nazywał go tego pojedynkiem.
22243:  Żeby doszło do pojedynku, muszą być dwie osoby, które mają...
22247:  względem siebie szacunek jako do rozmówców i tym samym sytuują się na równym poziomie wzajemnie do siebie.
22254:  O!
22262:  Najpotężniejsze ponad dyskusji.
22266:  Mogę uchylić się od tego stwierdzenia i powiedzieć ja sam, z uwagi na to, że jestem straszliwie upartym człowiekiem i jak ja się na coś uprę, to nie jestem w stanie sam siebie nawet przekonać, dopóki się nie sparzę?
22277:  Myślę, że tak.
22280:  Bo obiektywnie z tego mi najwięcej szkody przyszło w życiu.
22283:  Nigdy z żadnej rozmowy, z żadnej dyskusji tego rodzaju.
22294:  Okej, tam się pojawił jakiś szkielet mały.
22303:  Ja kocham to zaklęcie, naprawdę!
22316:  Magia jeden, miecznik zero!
