🔴 Baśń o dwóch Rannich, co ukradły księżyc — ELDEN RING: SHADOW OF THE ERDTREE Livestream #5
🔗 https://www.youtube.com/watch?v=K2IKluPDI78

144:  Dzięki za uwagę!
17903:  Ponoć malarz uchwycił ostatnie z chwil życia tych, którzy idą w objęcia śmierci.
17908:  Dusze malarza i ślady po ostatnich chwilach można odnaleźć nawet teraz odwiedzając miejsce przedstawione na obrazie.
17914:  Czy to jest rodzaj map?
17916:  Tajemne przejście za wodospadem.
17917:  Najbardziej oklepany motyw.
17918:  Każdy razem cieszy jednak mordkę.
17920:  Prawda?
17921:  Absolutnie.
17923:  Ukryta ściana jest spoko za obrazem.
17924:  Co wy mówicie?
17926:  I tu nie było nic na ten temat?
17930:  Ooo, wiecie co robimy?
17932:  Zostawiamy wiadomość.
17948:  Czy tutaj jest ukryta ściana czy coś takiego?
17950:  Czy nie?
17951:  Pojęcia.
17953:  Chciałem rozpoznać zginiznę.
17955:  Sekret.
17962:  Wiecie, co robić.
17964:  Pies!
17965:  A z tej strony ktoś zamieścił info.
17968:  Nie wierzę.
17969:  Ukryta ścieżka.
17969:  A jest ukryta ścieżka, jako wyrażenie.
17974:  To czekajcie.
17976:  Tak zrobimy.
17977:  Ukryta ścieżka damy.
17984:  Przed tobą.
17987:  Może miejsca.
17988:  Ukryta ścieżka.
17995:  Czemu ja nie jestem w stanie tego znaleźć?
18004:  Jest.
18005:  Tajne przejście, namyślamy.
18011:  Dobrze.
18012:  Oj, to jest coś, co ja lubię.
18013:  Zostawić pomocną wiadomość.
18017:  Okej.
18019:  Gdzie my jesteśmy?
18021:  Przed tobą kłamca, to jest skandal.
18023:  Nie ma żadnego kłamcy tam.
18025:  Dobra.
18032:  Moja ulubiona gra Fromu na razie.
18035:  Sekiro.
18038:  I Daxos, czy Exequo.
18039:  Uuuuuuuu... Ja to zna... Hehehe, on się schowa teraz.
18048:  Hihihihihi, słuchaj.
18058:  Powinien wystawać ten kapelusz teraz.
18064:  Jest i trumienka.
18066:  Game over.
18066:  Tak jest.
18067:  I umarłeś.
18088:  Dobra.
18089:  To nie wygląda dobrze.
18091:  Powiedzcie mi, że tutaj będzie łasunia.
18095:  Nie spoiluj Final Bossa, joglol.
18099:  Jest łasunia!
18103:  Ostrowysz?
18109:  To nie brzmi dobrze.
18118:  A!
18122:  Fajnie.
18123:  Bo tutaj wcześniej nie mogliśmy się dostać.
18126:  Good.
18128:  Przed tobą przedmiot.
18130:  Czy to jest dobry przedmiot?
18132:  Oblicze pieca.
18133:  Beznadziejny przedmiot.
18134:  Dlaczego jest oblicze pieca?
18135:  Przecież to nic nam nie daje.
18137:  Mamy tego już sześć.
18138:  A, materiał do tworzenia przedmiotu.
18144:  Skąd się wzięła moda na nazwanie partnera stary stara?
18146:  A tak, słyszałem, to mój balwierz tak mówi.
18149:  Nie, mój balwierz mówi młoda.
18151:  Wiesz co?
18152:  Nie mam zielonego pojęcia.
18156:  Do I hear boss music?
18167:  Oj tak.
18170:  Mówię wam.
18184:  No co?!
18187:  Nie ma jednak?
18194:  Giovandrini meduza, just to say.
18198:  Co się może złego stać?
18201:  Okej.
18203:  Ale bait!
18207:  Dlaczego?
18207:  Kto w ogóle był w stanie zniszczyć te golemy?
18212:  Aż dziw bierze, że to nie jest toksyczne, trujące bagno.
18215:  Boss sam zdechł.
18216:  On zdechł, zobaczywszy potęgę niedomaga Jamnixa.
18220:  Taka prawda.
18223:  Obliczę pieca, no... A jednak!
18227:  Jezus Chryste, dobra.
18230:  Co na niego było dobre?
18236:  Chyba byłem w złym miejscu.
18249:  Czyli on w ten sposób, on w ten sposób atakuje, okej.
18256:  Drzewo w DLC nazywa się skedutry, od angielskiego skedu, czyli shadow, a Polacy przetłumaczyli to jak ostrodrzew.
18263:  No nie brzmi to zbyt dobrze.
18265:  Thank you, Dark Souls, tak.
18267:  Dobra, lecimy na niego.
18271:  Myślę, że może być dobry to księżycowe ostrze, skoro on atakuje głównie ogniem.
18285:  O tak!
18293:  Konika straciliśmy niedobrze.
18298:  Podskok.
18298:  Gut.
18309:  Tak.
18310:  Nie chcę szarlotki.
18313:  Dobra Teraz tak, co on zrobi?
18315:  On teraz za... Tak, tak, tak, on się teraz rozpali Spokojnie Z koniem jest wszystko w porządku, okej To mnie nie cieszy Dobra, mamy go
18353:  Jeszcze trzeci raz.
18359:  Biedny koń.
18374:  Gdzie masz stagger?
18375:  Tu masz stagger.
18390:  Chyba nie wyszło.
18399:  Jeszcze raz będzie trzeba.
18402:  Co tu się dzieje?
18404:  Pociski?
18406:  Nie, nie, dobrze, dobrze, dobrze.
18410:  To ma taki zasięg?
18413:  O Jezu!
18414:  Ja nie wiedziałem, że ma taki zasięg.
18416:  Oj, oj, oj.
18418:  Niedobrze.
18425:  Dobra, ale strategia dobra jest na niego.
18434:  Po co mam te oblicza pieca?
18436:  Tego nie rozumiem, tylko jest strasznie dużo tego tutaj.
18443:  Ma bardzo duży zasięg.
18444:  Poważnie duży.
18445:  No zauważyłem.
18446:  Ojej, już, już, już, już.
18447:  Teraz.
18449:  Raz.
18450:  Dwa.
18452:  Trzy.
18453:  Cztery.
18454:  Pięć.
18456:  Chyba sześć razy potrzebujemy.
18458:  Sześć.
18459:  Sześć.
18464:  Raz.
18466:  Stop.
18471:  Ajajajajaj.
18481:  No musimy być cały czas za nim.
18487:  Jest wtedy szansa... Tak.
18505:  Aha.
18508:  Możesz wskrzesić tego golema, kto jest oparty o budynek?
18511:  Naprawdę?
18512:  Jak?
18513:  Po co?
18515:  Myślałem, że jak podskoczę, to uniknę tych płomieni, ale spoko.
18523:  Czy wiesz, że została do zwiedzenia część Shadow King?
18526:  Przecież wiem, uciekliśmy stamtąd.
18530:  Bez przerwy mi zabija tego biednego konia, no co ja poradzę?
18535:  Przypomnijmy się akcji jednej z czarnej kompanii.
18536:  Ooo, jak trzeba było zabić jednego z najpotężniejszych magów, to zrobiono wielki piec.
18540:  Dobra, teraz tak.
18543:  Raz.
18544:  Dwa.
18545:  Trzy.
18547:  Cztery.
18548:  Pięć.
18551:  Podskoczyłem!
18554:  Sześć.
18555:  Nie.
18560:  Na wszelki wypadek dwa razy.
18572:  Zobaczmy, co się dzieje.
18604:  Dobra, dobra, dobra, dobra.
18607:  Jest.
18612:  Trzeci raz jeszcze.
18627:  Pikanie tego na konie jest strasznie ciężkie.
18632:  No!
18633:  Gdzie ten Stagger?
18644:  No, Kyrie Eleison sześć razy było!
18650:  Dobra.
18654:  Biegł się, biegł się.
18655:  Aaa!
18662:  Zatrzymaj się!
18668:  Zatrzymaj się!
18685:  Dobra, jest.
18686:  Jamnikodzierżca Kacper podlała wsparcie Tomaszowi Adamskiemu, dziękuję najserdeczniej.
18690:  Juch!
18691:  Jamnikowaja, jamnikowaja!
18692:  Cóż za moment!
18693:  Dostaliśmy oleistą łzę, czymkolwiek ona jest.
18696:  I następne oblicze pieca, czymkolwiek ono jest.
18701:  Trzy próby, nie tak źle.
18705:  I runy.
18705:  Teraz się zorientowałem, że ich nie wziąłem.
18711:  Nie ma znaczenia.
18715:  Więc mówiliście, że dało się wskrzesić tamtego, tak?
18720:  Jak?
18723:  Teraz sprawdzę też oleistą łzę, jak już będę w bezpiecznym miejscu, czyli tutaj.
18730:  Och, ekwipunek.
18733:  To.
18735:  Można zmieszać, tak, niesamowity eliksir.
18737:  Osoba, która ją wypija, zaczyna wydzielać oleisty pot i pokrywa olejem pobliskich wrogów.
18742:  I oni są podatni na obrażenia ogniste.
18744:  Czyli to jest dobiły ognistego, którego i tak nie mam.
18748:  Zbliża się olbrzym, ale dziura.
18754:  Przed tobą niechroniony, dlaczego czas na dwuręczność?
18761:  Aha.
18763:  Tu przyda się ogień.
18768:  Czyli pewnie też trzeba w niego rzucić tym garnkiem, którego ja nie mam.
18775:  Oblicze pieca jest materiałem do tworzenia dużych bomb, bo one mogą go wskrzesić.
18783:  Jak rzuci się do jego środka, wstanie i zrobi ci przejście do budynku.
18788:  Okej.
18795:  Duże bomby.
18796:  W ogóle nie mam czegoś takiego.
18798:  Mam garnki.
18802:  Więc wiesz, może ja nie mam czegoś tutaj prawdopodobnie, co jest potrzebne do tego.
18810:  Chyba, że to jest bomba właśnie.
18812:  Ten garnek jakiś.
18813:  Ja mam jeden wulkaniczny garnek, którego już użyłem.
18817:  Garnek ognia ze sznurkiem mam też, o. To jest wszystko, co ja mam.
18823:  A zobaczmy, czy ktoś wymaga tego... tej maski.
18828:  Nie mam nic, nic co wymaga maski.
18833:  Żadna z tych bomb nie wymaga użycia pieca.
18840:  Sprawdzam wszystko teraz.
18844:  Nic.
18846:  Nie ma.
18847:  Nie ma, moi drodzy.
18851:  Niestety...
18853:  To słabo trochę.
18860:  Przed Tobą szkielet, do tego się przyda broń odmiotająca.
18864:  Potrzebujesz duży garnek pieca, przepis jeszcze z pierwszej lokacji.
18867:  O Boże, drogi, naprawdę?
18872:  Przed pierwszym mostem DLC na Polanie jest książka z przepisem.
18875:  O Jezus Maria.
18876:  Może ja tę książkę mam, tylko jej nie otworzyłem czy coś?
18882:  Duży garnek pieca.
18884:  Gdzie?
18886:  Aha, a jak to się nazywa w normalnym języku?
18892:  Lodge.
18893:  Nie wiem, jar to jest zapewne.
18895:  And then ring, earth tree.
18902:  Bałem się, że nie.
18908:  Jezus Chryste.
18910:  Jak ktoś wie, to będę wdzięczny za info.
18915:  Pod mostem w początkowej lokacji.
18918:  Już słyszałem parę razy o tym moście.
18919:  Chodzi o ten most?
18921:  Wielki most?
18921:  Tutaj ja rzeczywiście pod ten most nie wlazłem.
18923:  Kurczę, teraz sobie to uświadomiłem.
18925:  Czekajcie, my tutaj mamy teleport?
18927:  Mamy.
18928:  Dobra.
18929:  To to ogarniemy teraz.
18933:  Dobra, nie, to jest za mało jeszcze czasu, wiecie?
18935:  Solucje są głównie z pierwszego Eldenka.
18938:  No to lecimy.
18943:  Gdzie to będzie?
18945:  Okej, tędy.
18954:  Bossów popularnych zabitych?
18955:  Nie wiem.
18955:  Ostatnio walczyłem Jan Papaya z takim, że niesmak mi dalej pozostał.
18962:  No ja się nie dziwię, że nie wiedziałem jak tutaj zejść.
18965:  Bo tędy jest ciężko.
18969:  No ale okazuje się, szaroni makaroni, że te cholerne słoje są ważne z tego względu, że wskrzeszasz golemy, inne zabijasz.
18980:  No nie był Bale, Jan Papa, co zdumiewające, da się zrobić jeszcze gorzej coś.
18985:  Wystarczy, że będziesz mieć model, przez który twoja postać przenika.
18989:  Koszmar.
18994:  W dalszym ciągu nie wiem, czy mogę tutaj zbiec, więc na wszelki wypadek nie.
18999:  Z tej łaski byśmy mieli bliżej.
19004:  Noooo... Widzę, że tu jest sporo rzeczy.
19010:  O i tak.
19011:  Miałem to wiedzieć.
19013:  Obliczę piec, a to jest na pewno tutaj.
19016:  Tak, nadsłójtys, książka z przepisami nadsłójtysa, czyli pewnie teraz będę mógł już robić crafting tego.
19027:  Wulkaniczny garnek.
19034:  Zobaczcie, ja tej książki muszę użyć?
19041:  Nie, jest.
19041:  Duży garnek pieca, zobaczcie.
19043:  Oblicze pieca niezwykle rzadkie.
19045:  Żar mesmera.
19046:  Pak, zgadza się.
19049:  Okej, zgadza się.
19050:  Dzięki!
19053:  Nie, nie...
19054:  Dla tych, którzy nie wiedzą, w tym miejscu.
19057:  Zaniedbany azyl podróżnika pod Wielkim Mostem Ellag.
19064:  Ważne miejsce.
19066:  No okej.
19068:  Tylko ja kompletnie pominąłem.
19070:  To wracamy tam w takim razie i zobaczymy, co się stanie.
19075:  Perfumy?
19075:  O perfumach zapomniałem.
19077:  Nie wiem, znaczy jeszcze radiaga.
19078:  Perfumy na razie mnie zdenerwowały.
19080:  Zobaczymy, zobaczymy.
19081:  Trzeba będzie pofarmić pewnie też materiały jakieś do nich.
19089:  Dobra.
19091:  Teraz tak.
19092:  Jak ja mam to zrobić?
19093:  Bo to jest pytanie.
19096:  Wiecie.
19099:  Stworzyć to stworzyłem, ale jeszcze jak mam tym cisnąć i gdzie i w co?
19107:  Wiecie, jeżeli ja to teraz spieprzę, to tracę automatycznie ultracenny zasób.
19117:  Jak się dostać do tego miejsca, gdzie jesteś?
19120:  Tutaj się dostajesz przez... ...dążon cienia.
19128:  Wrzuć do jamy u góry.
19132:  Czyli od góry.
19134:  Jezus Maria, nie wiem jak ja to będę miał zrobić.
19137:  Nap- naprawdę nie wiem.
19141:  W łeb mu rzucić.
19142:  No wiecie, ale precyzja tutaj jest no... astronomiczna.
19150:  Kto to jest, którego już nigdy nie użyjesz?
19152:  Nie wiem.
19154:  Nie mogę tego wiedzieć na razie.
19159:  Jesus Christ, naprawdę!
19168:  Dobra.
19172:  A sobie to tak.
19172:  Okej.
19181:  Nie.
19183:  Tak to by nic nie dało.
19187:  No i tu jest jakieś zatrzęsienie informacji.
19190:  Koń może spróbuj tego, a potem skakanie.
19192:  No okej.
19196:  Aha.
19199:  Ja może jeszcze sobie zapalę lampkę.
19205:  Jesus Christ.
19210:  No tu powiedzmy jesteśmy troszeczkę wyżej, nie?
19213:  No to nic nie da.
19216:  Nie no, jesteśmy za nisko.
19219:  Dwojmi z tym białym miąższem.
19234:  No nie no, to jest za wysoko.
19244:  Co ci ludzie wymyślają?
19249:  Z tego budynku z kolei jest też... nie do zrobienia to jest.
19264:  No próbujemy od wszystkich stron w takim razie.
19266:  Tutaj po tym się nie da wskoczyć?
19267:  Nie.
19272:  A może po nim po prostu?
19277:  Nie.
19277:  Nie no, niemożliwe, musi się dać.
19280:  Boże, tu są w ogóle jakieś ludzie... Boże, to straszne.
19284:  Jeszcze jest ten budynek, tu możemy obczaić.
19287:  No blokuję do tego wejścia... WIEM, ŻE BLOKUJĘ!
19291:  Dlatego się staram wyjść na górę, żeby w niego rzucić garnkiem.
19297:  Boże... Dobra...
19304:  Okej, tędy.
19310:  Jest.
19310:  Dobra, jest, jest, jest, jest, jest.
19312:  Good.
19312:  Good, good, good, good, good, good, good.
19320:  Stąd?
19323:  Jezus, jak ja niby mam to tu trafić?
19328:  Znaczy ja mogę se trafić czymś na próbę.
19330:  Może, może zrobimy tak.
19332:  Wezmę se coś na próbę.
19340:  Czy mam jakiś inny garnek, którym mogę na próbę... Nie mam.
19343:  Nie mam.
19345:  Ręczne namierzanie?
19346:  Zapomnij.
19347:  Tworzenie.
19352:  Dobrze, czego mamy dużo?
19353:  Tego mamy dużo.
19357:  Dobra.
19358:  No właśnie.
19371:  I skąd ja wiem, czy mi się nie rozbije na tych rogach, nie?
19376:  Tu się przyda rzucanie, no.
19381:  Super.
19388:  Mam bardzo złe przeczucia.
19398:  Nie mogę ich zrobić więcej, mogę zrobić je trzy gastą.
19406:  Dobra, działa.
19414:  A bo wiecie, on nie chce zabić teraz.
19427:  Fajnie.
19444:  Myślałem, że otworzy mi drzwi!
19447:  Że to jest przyjazny golem!
19452:  On jest nieprzyjazny!
19455:  Aaa, tak.
19463:  Oboziu!
19465:  O, świetne.
19481:  Ja sobie tutaj ucieknę!
19486:  A może i nie?
19487:  No już, już, już!
19489:  Roluj, roluj, roluj!
19508:  Oczywiście, że użył tego ataku.
19517:  Oczywiście, że użył tego ataku.
19531:  Teraz też?
19537:  O tak, teraz też.
19544:  Zobaczcie.
19575:  Nie umiem nigdy wytercerować tym.
19578:  Ja szarlotkę chcę.
19579:  Okej.
19593:  Koń zwalony jak zawsze, niestety.
19596:  Co on robi?
19597:  To robi, dobrze.
19614:  Szlagnie trafi jasność.
19620:  Cholerny atak, który zamiata i samo naprowadza, po prostu to jest niesamowite.
19626:  Konia nazywa się szarlotka?
19627:  Nie, po prostu Hidetaka, debil Miyazaki, znany jest z tego, że jeżeli chcecie ożywić konia, to macie domyślnie wybraną opcję nie, ponieważ ktoś nie umie projektować interfejsu użytkownika, w związku z powyższym dlatego zawsze mówię, że nie, nie chcę przyzwać konia, chcę ubić szarlotkę, albo na przykład, nie wiem, rozwiązać całkę.
19646:  Różne rzeczy sobie możecie wybrać, każda będzie miała tyle samo sensu.
19655:  Co teraz robi?
19656:  To robi oczywiście to samo co ostatnio.
19668:  Wiem ja to, że to staminę zużywa, nie?
19672:  W fantastycznym stylu.
19689:  Ja uciekam stąd od razu.
19693:  Dobra.
19695:  Tak, teraz są samonaprowadzające.
19699:  Kule ognia, ja wpadłem, ja wpadłem w cholerny... w cholerną teksturę, więc oczywista sprawa.
19720:  Ale boskie po prostu.
19724:  Znowu będziesz tym samym robił, co zawsze?
19726:  Od tego samego zaczynasz znowu?
19729:  Tak, od tego samego.
19737:  Szkoda, że byłem piksel za daleko.
19748:  Teraz będziecie mieli... Tak, tak, tak!
19750:  Chcę przyzwać.
19759:  No, teraz to okrążymy.
19773:  I co on tam robi teraz?
19777:  Jaki teraz będzie atak wylosowany z maszyny losującej?
19780:  One-shotujący czy one-shotujący?
19784:  Któryś na pewno.
19798:  Dobra, łatwy atak.
19820:  Okej Mana Po co go bijesz?
19830:  Żeby wygrać
19835:  Poza tym, jak widać, wypadają z nich te cholerne maski, które są nam potrzebne fabularnie.
19842:  Patrycja B pisze, że czyta sobie córkę i cesarzową kości z polecenia i się podoba.
19845:  Bardzo się cieszę!
19846:  Dobra to rzecz jest.
19851:  Trzeba uważać, ponieważ jak użyjecie falangi, wiecie, źle to zrobicie, to wam te mieczyki wypadną, wiecie.
19860:  To jest taka fajna rzecz.
19865:  Błąd zrobiłeś.
19875:  Czemu on nie ma stagera?
19882:  Iwa rzeczy, że powinien mieć?
19883:  Dobra.
19888:  Zuuu!
19913:  Jest jakiś wyjątkowo silny, powiem wam.
19932:  A on jest gigasilny.
19935:  Jak dla niego nie będzie więcej run... O!
19940:  Psa jest bardzo losowy, też to zauważyłem, no.
19946:  Jezus!
19948:  Widzieliście to?
19950:  Przechodziło zaklęcie przez budynek.
19957:  Mam ostatnie leczenie.
19960:  To jest po prostu niesamowite.
19967:  A gdyby tak się skradać?
19970:  Może to się uda.
19975:  Czy nie?
19977:  Jezu, oto pytanie.
19982:  Nie są potrzebne do przejścia, po prostu wskrzeszanie tych problemów ci odlokuje w ogóle lokację.
19986:  Aha, czyli są potrzebne do przejścia.
19988:  No są dafuck potrzebne do przejścia, jeżeli odblokowuje lokację, bo ta gra polega na odblokowywaniu lokacji, litości, no.
