Każdy. Pytajnik. Na. Południu. Skellige — WITCHER 3 Livestream #23
🔗 https://www.youtube.com/watch?v=2H4-hKZWIMM

3:  Witajcie.
14090:  Przeniosę się na razie w stronę, w którą myślę, że może być Elfia Posiadłość, to znaczy gdzieś na południe od Odczarowania Umy, którego nie jest łatwe.
14104:  Północny zachód od Domku Myśliwskiego w pół drogi między domem Tastamary a cmentarzem koło farmy Gelenserów.
14112:  Mówicie do mnie nazwami, które mi nic nie mówią.
14115:  Avalach, bo pod takim mianem był znany, zdradził Geraltowi, że Ciri przebywa w ukryciu na Wyspie Mgieł.
14124:  Ładna melodia.
14127:  Dobrze, spróbuję zlokalizować te toponimy teraz jakoś.
14131:  Domek Myśliwski.
14133:  Dom Myśliwski Trastamary jest cmentarz.
14142:  Cmentarz.
14143:  Cmentarz.
14143:  Czyli tu gdzieś, tak?
14146:  Dobra.
14149:  Dobra.
14151:  Zabudowanie bez pytajniczka.
14153:  No to wygląda, że tutaj.
14155:  Jak oceniam współpracę Rosińskiego z CD Projekt Red?
14158:  Nie, nie czytałem Torgala.
14160:  To jest to?
14161:  Nie do wiary.
14163:  Nie do wiary.
14163:  Za pierwszym razem!
14165:  Oto i tu są.
14167:  Przepiękne, bajkowe, wspaniałe.
14170:  Jak również nawiedzane przez wampiry.
14173:  Ale wiecie co?
14174:  Ej, będziemy się teleportować.
14176:  Jesteśmy, jesteśmy silni!
14179:  Mężni!
14180:  Wsiadamy na koń natychmiast.
14186:  Mapa Legenda jest szok, a nad nią, ja tam myślę, wszystkie znaczniki, które są do odhaczynia, to powinno ciut pomóc.
14191:  Nigdy tego nie używałem, szczerze powiedziawszy.
14195:  A faktycznie, jeden na cztery.
14198:  O!
14199:  O!
14201:  Ciekawe.
14204:  Ha!
14207:  Krzysztof, bo z... ...n lat... ...przespędzonych setkach godzin tam, że... ...w dalszym ciągu nie wie, jak używać...
14218:  O, właśnie.
14219:  Podstawowe mechaniki w grze.
14220:  Wziąłbyś się za jakąś robotę, nie tylko w te gry grał.
14224:  Wziąłbyś się za jakąś... zrobiłbyś coś wreszcie, nie tylko siedział przed netliną.
14229:  Zróbże coś wreszcie!
14233:  Ależ uwielbiam tę narrację.
14237:  Quest środowiskowy bez pytanika.
14238:  To dziękuję, Tomeks, wielkie dzięki Tomeksowi i wszystkim innym na czatach, którzy o tym przypomnieli.
14243:  Bo ja na pewno bym tego nie znalazł.
14245:  Całe szczęście, że płotka umie skakać przez mosty, ponieważ nie umie przez nie przejeżdżać.
14252:  Mam wrażenie, że wybrałem najgorszą drogę.
14256:  Szczęście się ludziska!
14257:  Wiedźmak jedzie!
14258:  Przystojny ten Wiedźmin.
14261:  Oczywiście, że Wiedźmin jest przystojny.
14263:  Oczywiście.
14263:  Od sadzonki do butelki.
14263:  Wspaniałe.
14268:  Od sadzonki do butelki.
14276:  Czy to jest to?
14277:  Czy to jest to?
14278:  To jest chyba to.
14278:  Okej.
14284:  Okej.
14293:  Brama jest zamknięta od wewnątrz, ale mocno naruszona.
14298:  Ledwo się trzyma na zawiasach.
14301:  Więc jeżeli chodzi o to pytanie, bo nam to umknęło, o animacje, dlaczego one są traktowane jako dzieciny, to jest, wydaje mi się, reziduum lat 90., kiedy to większość animacji, która się u nas pojawiała, to były animacje Disneya, tak?
14314:  I one są kierowane do młodszego odbiorcy.
14316:  I oprócz tego były... Część anime, ale niewielka, też była kierowana do młodszego odbiorcy.
14323:  I to się mogło po prostu utrwalić jako pewien schemat kolejny.
14327:  Wiecie, wydaje mi się, że jeżeli jest brama naruszona,
14331:  To ona może się spalić, prawda?
14335:  Sprawdźmy to.
14336:  Sprawdźmy to.
14340:  Czy arcymak ognia na setnym poziomie jest w stanie poradzić?
14343:  Niestety, Wiedźmin nas uczy, że drewno nie płonie, co sprawia, że po raz kolejny mam asumpt do powtórzenia tezy, że ewidentnie gry wideo sprawiają, że nie umiemy rozróżniać rzeczywistości od rzeczywistości growej, ponieważ właśnie to by się stało w naszym świecie, więc jedyne, co nam pozostaje, bardzo was za to przepraszam, to użycie znaku... Już możemy wejść.
14368:  Ten człowiek umiera!
14370:  Pomocy!
14372:  Co się dzieje?
14377:  Konar nie płonie, ewidentnie.
14379:  Halo, komora!
14381:  Bandaże, bandaże, gdzie ja spakowałem bandaże?
14385:  Jemu już się raczej nie przydadzą.
14389:  Co?
14389:  Ale zaraz, przed chwilą jeszcze oddychał.
14393:  Po prostu się wykrwawił.
14395:  Złamana noga i przerwana tętnica udowa.
14399:  Powiedział, że takie ranie, śmierć to kwestia partii.
14403:  Co tu się właściwie stało?
14407:  Ja jechałem sobie tędy z towarem, kiedy nagle usłyszałem jakieś krzyki.
14412:  Ten tu, o, czołgał się do drogi i potem stracił przytomność.
14417:  Zeskoczyłem z kozła, żeby go opatrzyć.
14419:  I wtedy na szczęście pojawiliście się wy.
14424:  Skąd Geralt zna anatomię?
14426:  Od papcia Vesemira oczywiście.
14428:  Szlachetna to rzecz, pomóc nieznajomemu.
14449:  Będzie trzeba Geraltowi urosnąć brodę.
14452:  Wygląda jak niemowlę.
14469:  Nim ruszysz dalej, umyj dokładnie ręce i spal koszulę.
14473:  A potem dla bezpieczeństwa natrzyj jeszcze skórę macierzanką.
14477:  Inaczej zapach krwi zwabi gulę.
14482:  Kim wy właściwie jesteście?
14484:  Wiedźminem.
14485:  Aha.
14487:  Czyli myślicie, że tego człowieka zabił jakiś potwór?
14495:  Nie moja sprawa, bywaj!
14498:  Co to za zbroja?
14499:  Arcymistrzowska Setu Gryfa.
14503:  Potoki.
14503:  Zobaczmy.
14504:  Noga złamana, ale przyczyną śmierci była rana.
14508:  Mała, ale głęboka.
14510:  Krawędzi gładkie.
14513:  Albo po broni kłującej, albo po grubym pazurze, jak u wiwerny.
14518:  Ciężko rozstrzygnąć.
14519:  Hmm.
14521:  Dziwny ten jego napierśnik.
14523:  Pokryty śniezią.
14525:  Powgniatany.
14527:  Chyba zabytkowy.
14529:  Handluje starzyzną, to się na tym znam.
14531:  Tylko ciekawe, czemu go założył.
14535:  Tego nam już raczej nie powie.
14538:  Chyba nawet wiem, skąd... Czasem w tle łanie.
14541:  Biorę się do roboty.
14543:  Bywaj.
14544:  Dawid ma rację.
14545:  Bezbrody mogą nam Machagamskiego nie sprzedać.
14547:  Ciężka sprawa.
14549:  Czekaj!
14550:  Idę z tobą.
14557:  Chyba żartujesz.
14560:  To nie jest zabawa.
14562:  Cokolwiek zabiło tego człowieka jest niebezpieczne.
14566:  I może się tu wciąż gdzieś czaić, więc na wszelki wypadek wolę się od was nie oddalać.
14573:  Niech będzie.
14575:  Trzymaj się blisko, mów cicho i niczego nie dotykaj.
14579:  Zwłaszcza moich mieczy.
14581:  Szymon pyta, jak to jest z tą pracą naukową, konieczny jest tytuł, żeby być uznanym?
14584:  Nie, żeby być uznanym to, nie, tytuł nic nie znaczy.
14587:  Musisz mieć, zapracować sobie na nazwisko, to znaczy jeździć na konferencje, prowadzić badania naukowe, pisać teksty naukowe, zgłaszać je do czasopism.
14597:  Prawda jest taka, że w którymś momencie trzeba też napisać książkę, to jest nieuniknione, więc zwykle najlepiej jest wziąć pracę magisterską i tak wydać, rozszerzyć oczywiście sensownie, potem doktorską.
14609:  No i tak się to buduje, to jest taka ciągła praca, to nie jest tak, że się jest momentalnie przez kogokolwiek uznanym i jest pewnym błędem myślenie, że to tytuł ci to daje, tytuł ci tego absolutnie nie daje.
14632:  Okej.
14635:  Okej.
14636:  Zaraza.
14639:  Na bogi.
14641:  Co tu się działo?
14643:  Jakiś bankiet?
14644:  Na to wygląda.
14646:  Myślisz... Myślisz, że nikt nie przeżył?
14649:  Bogowie.
14651:  Dobra.
14653:  Służąca zaćgana czymś ostrym.
14657:  Pamiętam ten quest!
14659:  Część zadana pośmiertnie.
14662:  Nie wierzę, że to zrobił człowiek.
14664:  To musiał być jakiś potwór.
14666:  Pamiętam ten quest!
14668:  Tu będzie jakieś nawiązanie do snu nocy letniej.
14680:  Jezu, on pamięta!
14685:  Zapisuję!
14688:  Szukałem tego questu kiedyś, potrzebowałem go.
14694:  Potrzebujemy również pochodni.
14697:  Albo jeszcze lepiej możemy podpalić wszystko.
14702:  Podpal, podpal, podpal, podpal, podpal.
14709:  Ale widzicie?
14709:  Widzicie?
14710:  Zobaczyłem obraz.
14710:  To jest to.
14723:  Robota, dzięki.
14726:  Tor sprzedziurawiony z ogromną siłą.
14729:  Cios przebił twardy metal.
14731:  Na pierśnik identyczny jak u mężczyzny z traktu.
14734:  Srebrna zastawa?
14738:  Elfie grawerunki.
14748:  Żarełko.
14750:  Wiem, wiem, Geralt.
14751:  Mówiłeś to już.
14752:  Mówiłeś to już.
14754:  Misy ceremonialne?
14756:  Jakby do składania ofiar.
14759:  Ale z czego?
14761:  Tylko nie mów, że z ludzi.
14764:  Czas nawieść o tym, że Krzysztof pamięta z reguły, aby Arcymagos wyleczył Arzheimera.
14767:  Tak, tak, Skabeński Alchmiku.
14770:  Tak było, nie zmyślasz.
14773:  Wielka plama krwi, jak znam życie.
14774:  Liczne rany na ciele.
14776:  Liczne rany kłute!
14777:  Pozdro dla kumaty.
14778:  Coś mi tu śmierdzi.
14780:  Czy jest to ser?
14803:  Oho, F5, F5, F5.
14842:  Słuchaj, może tam nikogo?
14845:  Wiem, że jesteś w środku.
14847:  Słyszę twój oddech.
14848:  Otwórz drzwi.
14849:  Smarkanie.
14850:  Nie zrobi ci krzywdy.
14859:  Oni... Oni tam cały czas są?
14861:  Oni.
14861:  Puk, puk.
14870:  Powodzenia wszystkim, którzy mają martulki próbne.
14872:  Powodzenia, nawet nie widziałem, że są.
14874:  Co polecam dla laika, żeby wkręcić się w uniwersum Warhammera?
14877:  Zauważyłem, że książek z tego uniwersum jest od groma.
14879:  Znaczy, bardzo z książek są polecane przygody Feliksa i Gotreka, ale nigdy ich nie miałem okazji przeczytać, ale ufam, bo dużo po prostu polecam.
14887:  Posłuchaj mnie.
14888:  Jestem Wiedźminem i przyszedłem tu, żeby ci pomóc, ale musisz odpowiedzieć na moje pytania.
14893:  Kim są ci oni, o których mówiłeś?
14918:  Te... Ja nie wiem, co to było.
14921:  Duchy.
14922:  Wszystko stało się tak nagle.
14923:  Rozumiewające, że mieszkaniec świata fantazy się przeraża, słysząc ducha.
14929:  Kiedy nagle coś błysło i całkiem mnie oślepiło.
14933:  Słyszałem krzyki.
14934:  Nie widziałem nic.
14936:  Wtem moje ubrania zajęły się ogniem.
14940:  Zacząłem biec.
14941:  Ściągnąłem z siebie kubrak.
14943:  Wpadłem tutaj i zatrzasnąłem drzwi.
14947:  Piękne boklerwkle.
14948:  Słyszałem, jak się dobijają i już myślałem, że rozwalą drzwi i będzie po mnie, ale jakimś cudem się uspokoiło.
14957:  Jestem Wiedźminem, przyszedłem, to by mi kazały czaty.
14960:  Tak, tak, tak było.
14967:  Kim ty właściwie jesteś?
14970:  Pan tych ziem i przewodniczący klubu historycznego tu są przy okazji.
14983:  Spotykamy się tu co roku, w rocznicę Hołdu Elfur, ale coś takiego pierwszy raz.
14990:  Jeżeli jego przyrodzenie jest dłuższe od jego nazwiska, to zanosi się na rekord świata.
14995:  Czyli odtwarzając scenę z przeszłości, przywołaliście przez przypadek jakiegoś upiora, może gorgorusza albo stubę.
15005:  To co teraz?
15007:  Najlepiej byłoby zrobić to jeszcze raz, oczywiście.
15012:  Chcesz, żeby to coś zabiło i nas?
15015:  Nie.
15016:  Nie chcę, żeby zabiło kogokolwiek.
15019:  Dlatego zamierzam zrobić to, co do mnie należy.
15021:  Przywołać znowu tego potwora.
15023:  Czymkolwiek jest.
15025:  I unieszkodliwić go raz na zawsze.
15027:  Durant, dam radę odegrać ten hołd samemu?
15032:  Nie, samemu nie.
15035:  To było wielkie wydarzenie.
15037:  Kapitulacja ostatniego elfiego króla Toussaint.
15041:  Potrzeba przynajmniej trzech osób.
15042:  Rozumiem, że świętowano wtedy morderstwo elfów i wymordowanie ich w jednym wielkim ksenocydzie.
15053:  Wiecie, o co chcę was prosić.
15055:  Potrzebuję waszej pomocy, ale jeśli odmówicie, zrozumiem.
15062:  Nie ma sprzeciwu?
15063:  Dobrze.
15064:  Przypominam czaty, że jest okolicznościowy jamnik elf.
15068:  Mamy czas, bo ceremonię przeprowadzimy nocą.
15071:  Tego typu rzeczy mają większe szanse powodzenia po zachodzie słońca.
15074:  Ten różowy.
15075:  I pozostaje jeszcze tylko kwestia mojej zapłaty.
15079:  Nie pracuję charytatywnie.
15081:  Ten właśnie.
15082:  Zażegnasz niebezpieczeństwo, to nie będę szczędził grosza.
15088:  Ktoś mi wyjaśni, dlaczego oponenci mają takie wysokie poziomy.
15090:  Włączone jest skalowanie poziomów w nowej grze Prus.
15100:  Ja zajmę miejsce króla Ludowika na elfim tronie, a wy, wiedźminie, odegracie rolę władcy Ensyt.
15108:  Musimy się przebrać, żeby wszystko było jak trzeba.
15110:  Tak, to jest łososiowy, to nie jest róż.
15114:  Jaka jest geneza powstania Jam Elfa?
15117:  A już nie pamiętam nawet.
15122:  Ale pamiętam, że go nazywaliśmy patowróżką.
15130:  Oślepiający blask pochodni.
15132:  Czy wy myślicie to, co ja myślę?
15134:  Czy wy... Że nie mogę zapisać?
15136:  Że nie mogę zapisać?
15136:  Że nie mogę zapisać?
15137:  Że nie mogę zapisać?
15138:  Że nie mogę... Naprawdę nie mogę zapisać?
15142:  Boże, naprawdę nie mogę zapisać.
15147:  Nie chcę zaatakować tej postaci.
15148:  Chcę podpalić, jak... Chcę podpalić!
15154:  Może teraz mogę zapisać?
15158:  Nie mogę.
15158:  Nie mogę użyć Igni!
15174:  To jest to klepawe Igni.
15175:  To jest Igni kuglarza na przyjęciach.
15181:  Kuglarza na Kinder Balu.
15184:  Jak zwierzę podpalam jedną na raz.
15196:  Elfy są przedziwne, budzą zadziwienie.
15197:  Elfy są fantastyczne, tworzą fantazję.
15199:  Elfy są urocze, rzucają uroki.
15201:  Elfy są czarowne, splatają czary.
15202:  Nikt nigdy nie powiedział, że elfy są miłe, elfy są złe.
15205:  I to jest Pratchett.
15209:  Okej.
15214:  Oczywiście, że wziąłem złą rzecz.
15222:  Okej.
15226:  Następnie Divetath nalał wzdobione misy elfie wino, Gwinoet.
15230:  Wreszcie elfi król sięgnął po miecz i tarczę, by symbolicznie oddać ludziom nad swym wojskiem władzę.
15247:  Dobądź elfickiego mieca i tarczy!
15249:  Niech zgadnę w jakim celu!
15252:  Niech zgadnę w jakim celu.
15254:  Gdzie, gdzie są te miecze?
15256:  A, tu pewnie.
15257:  O Boże.
15261:  Nie dość, że Geralt wygląda teraz jak kretyn.
15275:  Eee... Co?
15282:  A, już wiem.
15284:  To jest ta kretyńska mechanika.
15286:  Dobrze.
15288:  Dobyłem elfickiego miecza i tarczy.
15294:  Dumny elfi król dobył broni i padł na kolana przed obliczem ludowika, uznając tym samym swą ostateczną przegraną.
15305:  Przyjmuję twój hołd i za rok powrócę, by... Patrzcie, patrzcie na te posągi!
15312:  To niemożliwe!
15313:  O matko!
15338:  A, prosta sprawa.
15342:  I wtedy Geralt przerwał nagle walkę po to, ażeby założyć swe atrybuty, jako to uszy oraz pochodnie.
15354:  Dzięki temu Geralt był przygotowany do walki z elfami.
15359:  Won mi... Kto używa... Kto używa Magii Ognia?
15364:  Kto używa magii ognia?
15366:  Ona jest najniebezpieczniejsza, musi zginąć jako pier... A!
15372:  Quen!
15374:  Trzeba, trzeba ich zamrozić.
15376:  Dobrze, dobrze.
15384:  And let the fun begin!
15387:  Ta wyrzeźba jest silna.
15392:  Nie!
15395:  Co tu się dzieje się?!
15401:  Magowie ognioodporni na ogień!
15404:  Alarm!
15405:  Alarm!
15409:  Dobrze, inni nieodporni.
15411:  Bardzo dobra wiadomość.
15417:  Bardzo nie... Fatalnie, fatalnie, Quen.
15433:  Quen?
15433:  Quen, Quen, Quen, Quen, Quen!
15435:  Quen!
15438:  Co w nas strzela?!
15446:  Co tu się dzieje?!
15450:  Magowie Ognia nas zaatakowali!
15452:  Niesprawiedliwe!
15455:  Czekajcie, czekajcie.
15462:  Zaraz, stop, stop, stop, stop, stop, stop, stop, stop.
15464:  Stop, bo... Musimy mieć wszystkie nasze boosty.
15471:  Dobrze.
15472:  Ja walczę stąd!
15475:  Ja się... Ja się stąd nie ruszam.
15478:  Czy mamy zażyty nasz eliksir?
15479:  Mamy.
15481:  Trzeba zażyć inne eliksiry.
15483:  Dobrze.
15488:  Ha-ha-ha!
15491:  Through the sheer power of exploits!
15495:  Ha-ha-ha!
15497:  Ha-ha-ha!
15499:  Hu-hu-hu!
15501:  Co za radość!
15503:  Co za radość!
15504:  Nie ma jak soczysty, wspaniały i smakowity ser!
15510:  Oj, tak!
15513:  Uuu, myślę, że tak, tak!
15520:  O, o, o!
15522:  Nie, nie, nie!
15531:  To było zdecydowanie za daleko.
15534:  Ech!
15557:  Co to było za odbicie petardy?
15563:  Jak wiadomo, na magów najlepszy miecz.
15575:  Ciach!
15579:  Quen?
15582:  Nie mają jak radosne exploity.
15585:  Aaaah!
15588:  Taaaaak!
15591:  Trudna walka?
15595:  I beg to differ!
15602:  Skaven!
15603:  Yes, yes!
15603:  A?
15627:  Albo wiecie co?
15629:  Lepiej będzie, jak zacznę od początku.
15634:  Divetath miał składać ludziom taki hołd każdego roku.
15640:  Ale zrobił to tylko ten jeden raz.
15643:  Bo potem go zabito w pogromie nieludzi pod Gorgoną w 780... A minor difficulty.
15652:  I wiecie co?
15654:  Bardzo dobrze się stało.
15656:  Wygląda na to, że Divetav szykował na Ludowika zasadzkę.
15660:  Golemy, udające pomniki aktywowane słowami Homagium.
15665:  Mówię wam, jak nic pari, tak jak nazwie pewnego wydziału.
15670:  No tak, elfy.
15671:  Zdradliwe nasienie.
15682:  Nie jesteście lepsi.
15684:  Elfy po prostu broniły swojej ziemi.
15687:  Zabraliście ją, ale i tak wam było mało.
15690:  Wyrżnęliście je do ostatniego.
15693:  Jacy wy?
15695:  Przecież ty też jesteś człowiekiem.
15697:  Tak, poniekąd.
15701:  I czasem się tego wstydzę.
15705:  Nie zgadzam się z tym, co mówicie, ale nie puszczę was z pustymi rękoma.
15710:  Weźcie to jako nagrodę.
15714:  Zbywajcie.
15716:  Jak zwykle nieprawdopodobnie trudne zadanie, po czym dostajemy jakieś śmieszne pieniądze, ale czaty, dziękuję za info, bo to był świetny quest.
15724:  No i osem mówiąc, to jest klasyczna narracja antypodboju, to co oni robią.
15729:  Wymazują z historii Królestw Północy ten taki malutki szkopulik, jeden, jeden, malusieńki szkopulik, że no tak, tak, elfów nie ma, ale to dlatego, że zostały wyrżnięte przez ludzi.
15744:  To teraz młyn hrabiego de la Croix.
15748:  O tak, to nam zostało, moi mili.
15751:  Chyba, że... Chyba, że... Nie, nie chyba, że.
15757:  To zrobimy przy innej okazji.
15759:  Myślałem o tym, żeby ogarnąć tutaj pytajniczki, ale szczerze powiedziawszy nie widzę ich, ale wiem, że jest tak sporo tutaj takich, które strasznie jest ciężko ogarnąć.
