Wielki powrót J.P. Morgana | RED DEAD REDEMPTION 2 Livestream #9
🔗 https://www.youtube.com/watch?v=_5x8opsofRU

330:  🎵🎵🎵
17517:  Kiedy najpierw wyjechaliśmy, powiedziała mi, że boiła się, że nasz sklep jest blisko bezpiecznego domu, który z nią rzuciła z czasem do czasu.
17528:  I powiedziała to?
17529:  Nie.
17529:  Mówiła do mnie z pewnością.
17533:  Myślę, że nie myślałam, że to będzie problem.
17539:  I teraz jest.
17539:  O, tak.
17543:  Co oni chcą z nią?
17543:  Myślę, że widziałem jednego z formatorów, który ją kłócił w Valentine.
17551:  Tak, prawdopodobnie nas tu podążali.
17552:  Nie wiesz, co się stało?
17553:  Zabiła jednego z nich, dla dobrych powodów, ale jasne, że nie widzą tego tak.
17560:  Tilly?
17560:  Tak.
17560:  Mężczyzna Tilly Jackson nie jest tak uroczy, jak możecie myśleć.
17562:  Ale, tak jak mówię, ona się rozprzestrzeniała i zniknęła z nami, po tym.
17566:  Mam tylko nadzieję, że możemy do niej dotrzeć w czasie.
17573:  To nie jest za daleko.
17575:  Gdyby oni dotknęli jednego włoska na głowie tej dziewczyny, to zniszczę tych chłopaków!
17583:  Widzisz?
17583:  Uważasz się za to, Grimshaw.
17584:  Oczywiście uważam się za to!
17587:  Za wszystkich waszych głupów!
17589:  Niektórzy tylko potrzebują mocniejszego głowiska i mózgu.
17593:  Ty szczególnie.
17593:  Wyglądasz, że stracisz tu urgencję.
17598:  Gra też... gra też nie umie jeździć!
17602:  To nie tylko ja!
17620:  Być już bezpieczniej w ten sposób.
17622:  Okej.
17631:  Wydaje mi się, że tam jest ogień.
17632:  Zobacz, co ty chcesz?
17640:  Dzień dobry, panie.
17640:  Zostajemy straceni i potrzebujemy pomocy.
17645:  Chodźcie stąd!
17647:  O, widzę twoją złożoną twarz.
17649:  I wiem, że na odpowiednią instrukcję, mężczyzna taki jak ty, mógłby być świetny.
17656:  Chodźcie stąd!
17657:  O, teraz ty to ciągle mówisz.
17658:  Ale ty nic mi nie masz.
17674:  Nie czekaj na nas!
17676:  Wejdź tam i znajdź naszą dziewczynkę!
17682:  Zostawię to.
17683:  Co ty robisz teraz?
17692:  Nikt się nie spodziewał być oddźgniętym przez babcię.
17695:  Dobra, ale znowu malarii nie ma i ja nie mogę... Koniec świata z tymi nabojami.
17706:  Okej.
17723:  Ok.
17723:  W porządku, Pani Tilly?
17746:  Nie ma znaczenia co myślisz, wszystko jest w porządku.
17749:  Chodźmy.
17750:  Chodźcie, panie.
17751:  Dziękuję, wy dwóch.
17751:  Co się stało?
17752:  To był Anthony Foreman.
17753:  Myślał, że mnie zarządza.
17754:  Pamiętam.
17755:  Gdzie jest on?
17755:  Pojechał na poszukiwanie czy coś.
17757:  Myślę, że go poszukiwali.
17758:  Cóż, zabiłyśmy tych chłopców tam.
17759:  Tam są.
17760:  Chodźcie.
17762:  Tilly, zabierz ten grunt.
17763:  Ktoś się do niego przychodzi, uderz w niego.
17766:  Nie martw się, będę w porządku.
17769:  Zabierz tego chłopca.
17771:  Tego z przodu.
17777:  Ale, ale, co mam zrobić?
17778:  Kogo mam ścigać?
17784:  Okej, ona będzie strzelała, nie my.
17786:  Dobrze.
17792:  Boże, jaka zadziorna babuszka.
17799:  Czyli jednak ja muszę celować.
17806:  Chodźcie!
17806:  Zostają uciekają!
17807:  Zawsze uciekają!
17843:  Ile kulek muszę w niego wpakować?
17844:  Chyba trzy.
17847:  Nie, mało.
17849:  Przestrzały w plecy to jest absolutnie za mało według Rockstara.
17853:  Trzeba co najmniej siedmiu.
17864:  Jezus Maria.
17866:  Zawsze.
17870:  Aaa!
17873:  Nie pozwól, żeby on się uciekł!
17908:  Aaaa... Pytanie, gdzie on jest?
17925:  Zapomniałem, żeby miałem go pojmać.
17931:  Szarenka!
17938:  W porządku, dobrze zrobiona studnia.
17940:  Studnia, studnia, studnia.
17943:  Dobrze, dobrze, dobrze.
17946:  Nie, to trzeba ładnie zaakcentować.
17947:  Studnia, studnia, studnia.
17952:  Szybka Jacksona nie jest dla ciebie.
17957:  To jest to.
17957:  Teraz pozwól, że czas jest naprawdę dobry.
17961:  Ty cholera!
17971:  Co ona robi?
17976:  Lastro też może nas kapsylokiem używać?
17978:  Okej.
17983:  Załaduj.
17986:  Jakaś inna ta malaria.
17991:  Czy masz pierwszą wiedzę o tym, o czym się zajmujesz?
17993:  Jestem Anthony Foreman.
17996:  Dzięki za zaproszenie, Anthony.
17997:  Czy Anthony Foreman ma E?
17998:  Chciałbym, żebyś powiedział, że tak.
18001:  Szalony kurwa.
18002:  Kto ty się ruszasz?
18002:  Nie powiedziałeś?
18007:  Nie powiedziałeś mi nic o tym.
18009:  To jest niebezpieczne.
18014:  Ale bym wyjrzał sobie incepcję, to będzie trzeci raz w tym roku.
18024:  Mogę go uderzyć.
18038:  Jot jak jamnik.
18050:  Twoja więź z koniem wzmocniła się.
18061:  Pojedziemy w złą stronę.
18065:  Aaa, standard.
18071:  W porządku, tu jest twój mężczyzna.
18072:  Dźwignij go tutaj.
18075:  Nie chodź na ziemię tutaj.
18076:  Chcę, żebyś wziął go.
18077:  Idziemy na walkę.
18080:  Więc on wciąż żyje?
18081:  Chyba.
18101:  Widzisz tą dziewczynkę?
18102:  Zostawisz ją samą?
18103:  Zabiła mojego córka!
18104:  Twoja cholerna córka miała to robić, Anthony Foreman!
18107:  Nie interesuję się, czy zabiła twojego taty i gotowała twoją mamę na śniadanie!
18110:  Ona jest moja!
18111:  Zjadła twoją!
18111:  Wiesz co, mój przyjaciel zawsze mówił, że zbawienie to grzeszna sprawa.
18117:  Teraz, ty chcesz wszystkich twoich chłopów zabić?
18125:  Miała jej powody.
18128:  Byliśmy rodziną, Tilly Jackson.
18130:  Ty i twoi chłopaki nie są żadną rodziną, którą nie chcę.
18133:  Zabijcie go, Arthur!
18136:  Nie chcę.
18136:  Chcę, żeby on uciekł i opowiedział o pozostałych jego przyjaciółach i kluczach, z którymi on jechał, żeby mnie opuścić!
18140:  Myślisz, że możesz to zrobić, Anthony?
18142:  Czy powinienem wyczuć twój brzuch i uratować nas wszystkich, którzy cię kłócą?
18152:  Opuściłem cię!
18152:  Historia skończona!
18157:  Historia nigdy nie skończyła się.
18159:  To twój telefon, Arthur.
18161:  Niech jego głowa zniszczy.
18164:  Idź dalej.
18167:  Zakończ ten kurwa.
18168:  Znasz moją wyborczość.
18171:  Szczerze mówiąc, zgodzę się z tobą.
18181:  Przepraszam, partnerze.
18183:  Nie możemy wziąć żadnych szans z tymi nimi.
18196:  Malario!
18203:  Gdzie jest Malaria?
18206:  Czemu ten gnuśny koń zawsze jest za daleko?
18216:  Gdzie jest ten koń?
18228:  Okej.
18229:  Wsiądziemy na innego konia.
18230:  Może malaria zrobi się zazdrosna.
18233:  To zawsze działało.
18234:  Malaria jest w obozie?
18235:  No rzeczywiście, że jest w obozie.
18236:  Zawsze jest w obozie.
18239:  Malaria po prostu robi to nam na złość.
18245:  Coś się dzieje?
18247:  Tak, w Rhodes coś się dzieje.
18251:  O ile to jest Rhodes.
18260:  Ojej, jest dwóch więźniów.
18268:  Nie mogę biec, a chciałbym.
18276:  Czemu ty chłopiec?
18278:  Czy to błyskawiczny błąd?
18279:  Błyskawiczny błąd!
18281:  Nie wiem, dlaczego oni nazywają mnie tym.
18283:  Spójrz na nich!
18284:  Zacznijmy teraz.
18285:  Błyskawiczny błąd!
18286:  Chodź!
18289:  Czy naprawdę oni nazywają się Black and White?
18291:  Myślę, że ta misja robiła Amerykanom z mózgu w sałatkę.
18319:  Sir... Moore... Zdejmij plakaty z listem gończym w Rhodes.
18325:  Uuu, fascynująca misja.
18327:  Czy te znaczniki to jest to, co ja myślę?
18349:  Ej, ruszaj!
18349:  Potrzebujesz tego postera?
18352:  O, ruszam, w porządku.
18353:  Jak to ruszanie?
18379:  Ej, ej, ej, ja zapomniałem jak się bić!
18382:  Pogowie...
18421:  Naprawdę?
18421:  Pięć jest tych plakatów?
18424:  Ktoś zwariował.
18429:  Założę się, że to jest jeden z tych momentów, kiedy będziemy mieć cztery plakaty i nie będzie piątego.
18437:  Chodźcie stąd!
18439:  Uważaj!
18467:  Nie ma plakatu, chyba.
18469:  Piękne jest też to, że one się nie pokazują na mapie.
18472:  Tam jest jakaś kropencja, która się zwiększa.
18476:  Co to, co to było?
18476:  Co, co, co to jest?
18480:  Ty się uspokój, człowieku.
18484:  Ja nie mogę biegać.
18491:  Okej.
18494:  O, o, o, jest, jest, jest, jest, jest.
18512:  Gdzie świadek?
18524:  Artur ma astmę.
18526:  To prawda.
18528:  A my mamy problem.
18532:  Okej, okej, okej.
18533:  Tu jest gdzieś.
18534:  Gdzie on jest?
18535:  Na słupie.
18536:  Słup, łup.
18539:  W złym miejscu.
18546:  Poszukiwany Artur Morgan.
18547:  To dobrze, to nie my.
18553:  Gdzie jest ten świadek?
18561:  Ok, gdzie niby jest ten plakat?
18567:  Czy nie można spotkać na festiwalu w Łodzi poza panelem?
18570:  Tak, między panelem na pewno.
18573:  Dobra, naprawdę nie wiem gdzie to jest.
18577:  Może tu?
18584:  Nie wierzysz w to, prawda?
18589:  Oczywiście.
18589:  I ty nazywasz mnie gossopem?
18590:  W każdym razie... Jak się masz, Tom?
18596:  Mam duże twarze.
18597:  O kurde!
18616:  Przejdź!
18616:  To złe, prawie to zniszczyłeś?
18646:  Aaa, good call.
18648:  Nothing to see here, please disperse.
18656:  J.P.
18656:  Morgan przed... przed... tablicą korkową.
18664:  Och, ta tablica.
18671:  Mamy wszystkie.
18673:  Złapaliśmy je wszystkie.
18675:  Teraz pozostaje tylko wrócić.
18680:  Krzysztof uciekł po policji, spacerując po mieście.
18683:  Tak było.
18693:  Dobrze, idziemy chyba we właściwym kierunku.
18696:  Ale wiecie co, na wszelki wypadek, czy malaria wreszcie do nas przyjdzie?
18702:  Okej.
18706:  Oni chyba są gdzieś niedaleko.
18716:  Są!
18720:  Hej, przyjacielu.
18722:  Cześć.
18722:  Jak się stało w miasteczku?
18724:  W porządku.
18724:  Jest to bardzo ważna sprawa dla Ciebie, chłopaki.
18728:  To jest tak nieprzyjemne.
18729:  Ja, ja nic nie zrobiłem.
18730:  Powiedzieli, że chciałeś zabić.
18732:  To nie zabójstwo.
18733:  To była własna defensa.
18734:  A Ty zabiłeś farmierka?
18736:  Najpierw bym to zrobił, ale umarł przed tym, bym to nie mogła.
18739:  Po drugie, on miał to w porządku.
18741:  On... On miał to w porządku.
18750:  Spal plakaty.
18763:  Proszę bardzo.
18767:  Jaki spektakularny, radosny finał tej wzruszającej historii.
18775:  Moi kochani, dziękuję wam za przybycie w ten
18780:  który wtorkowy wieczór i dziękuję za wspólną majówkę.
18784:  Majówka z majem, pierwszy raz w historii kanału i mam nadzieję, że nie ostatni.
18789:  Moi kochani, dzięki jeszcze raz za kroto chwilę, za trybuty, za wspólne obserwowanie biednych męczarni, równie biednej malarii.
18796:  za dopingowanie JP Morganowi w inkasowaniu długów oraz byciu najlepszym magiem prochowym na dzikim zachodzie.
18804:  Dziękuję jeszcze raz za przybycie, za spędzenie tego czasu wspólnie i trzymam jeszcze raz za wszystkie kciuki przez najbliższe dni.
18813:  Nie martwcie się, przede wszystkim odpoczywajcie, zażywajcie ruchu fizycznego, kiedy tylko możecie, a tymczasem jamniczych snów, wszystkiego dobrego i do następnego.
